,-0.34108617253250895,-0.2886113767582768,-0.23613658098404466,-0.18366178520981252,-0.13118698943558038,-0.07871219366134824,-0.0262373978871161,0.026237397887116043,0.07871219366134818,0.13118698943558033,0.18366178520981247,0.23613658098404455,0.28861137675827675,0.34108617253250895,0.39356096830674103,0.4460357640809731,0.4985105598552053,0.5509853556294375,0.6034601514036696,0.6559349471779017
thresh,-0.20989918309692857,0.20989918309692857,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,0,9,2091,2146,9,0,0,0,0,0,0,0,1,0,0,0
unreg_genes,['luxS'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['arcA'],[],[],[]
