,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
0,algU_regulon__empty_vector,1.850371707708594e-17,1.387904004942265,3.0,0.0,-1.1342721564,2.0,1.5476193944,4.0,-0.413347238,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,0.20764004580000003,0.7590743203300288,3.0,1.0,-0.6573468398,3.0,0.5174872918,5.0,0.7627796854000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.5686232385750001,0.7257817387564993,4.0,6.0,0.371131302,20.0,0.5789786515,40.0,1.5350193924000002,63.0,-0.2106363916,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.577501712875,2.7141910527894897,4.0,7.0,1.3717298049,33.0,0.1186544902,81.0,-4.5757631904,82.0,0.7753720438,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-3.7517501459249996,3.155526877329882,4.0,8.0,-3.5896821374,51.0,-6.3742835847,65.0,0.6361048453,76.0,-5.6791397069,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-6.017443235266666,3.7872749650549467,3.0,9.0,-2.8148138419,22.0,-5.0398385095,49.0,-10.1976773544,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.8001991595,0.13256290406762586,2.0,10.0,-0.7064630311,26.0,-0.8939352879,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-3.7805871160666666,2.6057055219316325,3.0,11.0,-3.678900724,54.0,-1.2272133136,83.0,-6.4356473106,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-2.6438678239750004,1.490768181455114,4.0,12.0,-2.4317384985,48.0,-2.3608284668,64.0,-1.0998797872,78.0,-4.6830245434,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.827861005625,1.6490229000587744,4.0,13.0,0.9580219869000001,38.0,0.0248296648,67.0,-1.5305707353,72.0,-2.7637249389000003,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.07120846213333333,1.0385055429708412,3.0,14.0,-1.269745858,41.0,0.5615989569000001,85.0,0.4945215147,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.21570670289999996,1.3258431451715118,4.0,15.0,1.1218276268,52.0,-0.8007964227000001,71.0,0.6037226195000001,80.0,-1.7875806351999999,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-2.142189810466667,1.784819739543516,3.0,16.0,-1.2172113408,53.0,-1.0097205425,77.0,-4.1996375481,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.31937539989999997,1.1973889899305783,3.0,17.0,-0.29570982430000003,50.0,1.6992952863,66.0,-0.4454592623,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-4.179670737833334,4.889343095518127,3.0,18.0,-8.213601066,25.0,1.2580005648,62.0,-5.5834117123,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.793505714975,0.3235420572251167,4.0,19.0,-0.9802531859,28.0,-0.3759549233,56.0,-1.1066193128,73.0,-0.7111954379000001,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-3.63717878785,5.045518632968806,4.0,21.0,-9.0668087772,34.0,1.6323858923999999,45.0,-0.4660483805,58.0,-6.6482438861,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.6661678498499999,1.0459667156021641,4.0,23.0,-1.9522659702,42.0,-0.1969449403,70.0,-0.9906279322,79.0,0.4751674433,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-1.8862976023750002,0.6304375637767284,4.0,24.0,-2.0647373436,29.0,-2.6990000833,68.0,-1.3242169075999999,74.0,-1.457236075,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-1.2609731733,0.6635353096382252,4.0,27.0,-1.9357808435,31.0,-0.8296705304,69.0,-1.7092218047,75.0,-0.5692195146,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-3.1286146432249997,4.133769151392964,4.0,30.0,-7.8909158834,32.0,1.0071172568,59.0,-5.1906253412,86.0,-0.44003460510000003,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-2.9090702545,,1.0,35.0,-2.9090702545,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-2.50285346475,2.6680868407072196,4.0,36.0,1.3170730104000001,44.0,-2.6667157629,60.0,-4.1666138162,61.0,-4.4951572903,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,2.002763976254986,4.0,37.0,0.46544678710000004,46.0,-0.3913290112,57.0,2.3775492381,84.0,-2.451667014,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.58107189705,0.3470146117652141,2.0,39.0,-0.8264482822,43.0,-0.3356955119,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.45416197325,3.0025125289950916,2.0,47.0,-3.5772589431,55.0,0.6689349966,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-3.333326207647739e-11,2.251270779232946,3.0,87.0,0.9414151721,90.0,-2.5691649306,93.0,1.6277497584,,,,,,,,,,,,,,,,,,,,,,
