,PN96_RS10905
SBRG_BHIN_Growth_Late_1,0.3241176340000002
SBRG_BHIN_Growth_Late_2,0.9959328740000002
SBRG_BHIN_Growth_Mid_1,1.055365448
SBRG_BHIN_Growth_Mid_2,-0.3902190719999998
SBRG_BHIN_Growth_Stat_1,-1.7113540680000003
SBRG_BHIN_Growth_Stat_2,-0.7887323569999998
SBRG_LBv2_Growth_Late_1,-0.0512628470000002
SBRG_LBv2_Growth_Late_2,0.0186197049999998
SBRG_LBv2_Growth_Mid_1,0.0293900650000003
SBRG_LBv2_Growth_Mid_2,-0.0293900650000003
SBRG_LBv2_Growth_Stat_1,-0.1335740269999998
SBRG_LBv2_Growth_Stat_2,-1.220363721
SBRG_MHB_Rich_Mid_1,-0.0712942669999998
SBRG_MHB_Rich_Mid_2,-0.2664018319999996
SBRG_NBO_Rich_Mid_1,0.4949981970000001
SBRG_NBO_Rich_Mid_2,0.4358188620000005
SBRG_M9Na_Arabinose_Mid_1,0.2095224695000004
SBRG_M9Na_Arabinose_Mid_2,0.0069682575000005
SBRG_M9Na_Galactose_Mid_1,0.0286399145000002
SBRG_M9Na_Galactose_Mid_2,-0.1675347264999995
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.8164298614999996
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.4328907314999997
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.2424656655000001
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.2737586804999994
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.605539922499999
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.0064887855
SBRG_M9Na_GlcNAc_Mid_1,0.3987085454999999
SBRG_M9Na_GlcNAc_Mid_2,0.0500531315000003
SBRG_M9Na_Gluconate_Mid_1,-0.3845115024999996
SBRG_M9Na_Gluconate_Mid_2,-0.9159047114999996
SBRG_M9Na_Glucosamine_Mid_1,-1.0064850145
SBRG_M9Na_Glucosamine_Mid_2,-1.2692976465
SBRG_M9Na_Glycerol_Mid_1,0.2044090165000005
SBRG_M9Na_Glycerol_Mid_2,0.1002985385000005
SBRG_M9Na_Maltose_Mid_1,-0.1636892454999996
SBRG_M9Na_Maltose_Mid_2,-0.1354811744999997
SBRG_M9Na_Mannitol_Mid_1,0.3665468015000002
SBRG_M9Na_Mannitol_Mid_2,0.4255522885000005
SBRG_M9Na_Trehalose_Mid_1,-0.2229095944999999
SBRG_M9Na_Trehalose_Mid_2,0.3322909795000006
SBRG_M9Na_ethanol_Mid_1,-2.2949791085
SBRG_M9Na_ethanol_Mid_2,-1.5667549395
SBRG_M9Na_fructose_Mid_1,-0.1865994874999996
SBRG_M9Na_fructose_Mid_2,-0.2184999224999995
SBRG_M9Na_fumarate_Mid_1,-0.2522771854999996
SBRG_M9Na_fumarate_Mid_2,-0.5391554505
SBRG_M9Na_glucoseGrowth_Late_1,-0.1120757084999999
SBRG_M9Na_glucoseGrowth_Late_2,-0.0461904894999998
SBRG_M9Na_glucoseGrowth_Mid_1,0.0802857635
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0802857635
SBRG_M9Na_glucoseGrowth_Stat_1,-0.2851929324999993
SBRG_M9Na_glucoseGrowth_Stat_2,-0.8809373134999996
SBRG_M9Na_ribose_Mid_1,-0.1203093414999996
SBRG_M9Na_ribose_Mid_2,-0.1459149004999993
SBRG_M9Na_succinate_Mid_1,0.3369978635000006
SBRG_M9Na_succinate_Mid_2,0.2165537804999999
SBRG_M9Na_sucrose_Mid_1,-1.4175829804999998
SBRG_M9Na_sucrose_Mid_2,-1.1961832674999997
SBRG_LBv2_HapROver_Late_1,0.7495346210000005
SBRG_LBv2_HapROver_Late_2,0.6416236160000004
SBRG_LBv2_HapROver_Mid_1,0.4794868089999999
SBRG_LBv2_HapROver_Mid_2,0.3757628980000005
SBRG_LBv2_HapROver_Stat_1,0.0604689179999997
SBRG_LBv2_HapROver_Stat_2,-0.3269474289999996
SBRG_LBv2_LuxOOver_Late_1,0.0517146510000001
SBRG_LBv2_LuxOOver_Late_2,0.0441460559999997
SBRG_LBv2_LuxOOver_Mid_1,-0.0687587819999997
SBRG_LBv2_LuxOOver_Mid_2,0.5724818039999997
SBRG_LBv2_LuxOOver_Stat_1,-0.052613322
SBRG_LBv2_LuxOOver_Stat_2,-0.6741050580000003
SBRG_LBv2_QstROver_Late_1,-0.0665340199999997
SBRG_LBv2_QstROver_Late_2,-0.18515967
SBRG_LBv2_QstROver_Mid_1,-0.4643090059999997
SBRG_LBv2_QstROver_Mid_2,-0.124955119
SBRG_LBv2_QstROver_Stat_1,-0.0785671709999995
SBRG_LBv2_QstROver_Stat_2,-0.251038759
SBRG_LBv2_TfoXOver_Late_1,-1.239254817
SBRG_LBv2_TfoXOver_Late_2,-1.259783357
SBRG_LBv2_TfoXOver_Mid_1,0.7174894319999998
SBRG_LBv2_TfoXOver_Mid_2,0.4456858920000002
SBRG_LBv2_TfoXOver_Stat_1,-0.2306881179999997
SBRG_LBv2_TfoXOver_Stat_2,-0.143928389
SRX12193062,-0.2612786955000006
SRX12193071,-0.2738979465
SRX12193063,0.2612786954999997
SRX12193072,0.4500790494999993
SBRG_LBv2_LowpH_Mid_1,-0.2013438550000001
SBRG_LBv2_LowpH_Mid_2,0.244399961
SBRG_LBv2_highSalt_Mid_1,-1.1631845690000002
SBRG_LBv2_highSalt_Mid_2,-0.7501621939999996
SBRG_M9Na_glucoseKanamycin_Mid_1,-0.4460327834999997
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.6137309594999998
SRX8117098,0.0400778594999993
SRX8117099,-0.0400778595000002
SRX8117100,0.2934978504999996
SRX8117101,0.2042432574999999
SBRG_OSS_TfoXOver_Stat_1,-0.8654872580000008
SBRG_OSS_TfoXOver_Stat_2,-1.4310507810000006
SBRG_OSS_VectorOnly_Stat_1,-0.0441345570000004
SBRG_OSS_VectorOnly_Stat_2,0.0441345569999995
SBRG_LBv2_TfoXOver_Recov_1,-0.3008454264999995
SBRG_LBv2_TfoXOver_Recov_2,-0.2091753764999993
SBRG_LBv2_VectorOnly_Recov_1,0.1925138895000007
SBRG_LBv2_VectorOnly_Recov_2,-0.1925138894999998
