,-0.10043849804905747,-0.06026309882943448,-0.020087699609811493,0.020087699609811493,0.06026309882943448,0.10043849804905747,0.14061389726868045,0.18078929648830344,0.22096469570792643,0.2611400949275494,0.3013154941471724,0.3414908933667954,0.3816662925864184,0.42184169180604136,0.46201709102566435,0.5021924902452873,0.5423678894649103,0.5825432886845333,0.6227186879041563,0.6628940871237793
thresh,-0.08035079843924597,0.08035079843924597,1,,,,,,,,,,,,,,,,,
unreg,2,19,2176,2098,27,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,['BSU_18596' 'yuzL'],[],[],[],[],['cotC' 'BSU_27085'],[],[],[],[],[],[],[],[],[],['rpmGCn'],[],[],[],[]
