,-0.07465324605659948,-0.024884415352199832,0.024884415352199818,0.07465324605659948,0.12442207676099912,0.17419090746539875,0.22395973816979844,0.27372856887419805,0.3234973995785977,0.3732662302829973,0.42303506098739696,0.4728038916917966,0.5225727223961963,0.572341553100596,0.6221103838049956,0.6718792145093953,0.7216480452137949,0.7714168759181945,0.8211857066225942,0.8709545373269938
thresh,-0.0995376614087993,0.0995376614087993,1,,,,,,,,,,,,,,,,,
unreg,4,2184,2062,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,[],[],[],[],['ytiD'],[],[],[],[],[],[],[],[],[],[],['ytiC'],[],[],[],[]
