,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,0.0,0.2798976551573839,2.0,0.0,-0.19791753,1.0,0.19791753,,,,,,,,
1,fur__wt_dpd,3.3274869626,0.07160916985555174,2.0,2.0,3.276851633,3.0,3.3781222922,,,,,,,,
2,fur__wt_fe,-0.5145399573,0.027119514775153807,2.0,4.0,-0.4953635645,5.0,-0.5337163501000001,,,,,,,,
3,fur__delfur_dpd,2.6697228048,0.24545381789262066,2.0,6.0,2.4961607457,7.0,2.8432848639,,,,,,,,
4,fur__delfur_fe2,3.3586012149,0.0019140823366577372,2.0,8.0,3.3572477543,9.0,3.3599546755,,,,,,,,
5,acid__wt_ph5,0.26491056890000003,0.18955772121868322,2.0,10.0,0.39894811900000005,11.0,0.13087301880000002,,,,,,,,
6,acid__delgadx_ph5,-0.08748415400000001,,1.0,12.0,-0.08748415400000001,,,,,,,,,,
7,acid__delgadw_ph5,-3.12836187485,0.18004741311682107,2.0,13.0,-3.0010491281,14.0,-3.2556746216,,,,,,,,
8,acid__delgade_ph5,0.5716917632,0.20946004103010543,2.0,15.0,0.4235811478,16.0,0.7198023786000001,,,,,,,,
9,oxidative__wt_pq,1.6050370809999999,0.11577510183487041,2.0,17.0,1.6869024406,18.0,1.5231717214,,,,,,,,
10,oxidative__deloxyr_pq,1.3233858484,9.7599827686825e-05,2.0,19.0,1.3233168349,20.0,1.3234548619,,,,,,,,
11,oxidative__delsoxr_pq,2.9166791108499996,0.2171968988789579,2.0,21.0,3.0702605109,22.0,2.7630977108,,,,,,,,
12,oxidative__delsoxs_pq,1.4646138535,0.2717518276059432,2.0,23.0,1.2724562933999999,24.0,1.6567714136,,,,,,,,
13,nac_ntrc__wt_csn,-0.04874215375,0.10024663846534268,2.0,25.0,-0.11962723160000001,26.0,0.0221429241,,,,,,,,
14,nac_ntrc__wt_cytd,-0.2382580488,0.14562859067368122,2.0,27.0,-0.1352830848,28.0,-0.3412330128,,,,,,,,
15,nac_ntrc__wt_gln,-2.4869615546,0.23630635604938088,2.0,29.0,-2.6540553814,30.0,-2.3198677278,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.95985180265,0.9315854092710435,2.0,31.0,0.3011214425,32.0,1.6185821628000001,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.63168536125,0.11521250865858604,2.0,33.0,0.7131529074,34.0,0.5502178151,,,,,,,,
18,nac_ntrc__bw_delnac_gln,1.9364622491499999,0.0988028750520051,2.0,35.0,1.8665980662,36.0,2.0063264321,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,1.0897385632,0.09759998820007494,2.0,37.0,1.0207249497,38.0,1.1587521767,,,,,,,,
20,misc__wt_no_te,2.8554693167,0.4184369912327876,2.0,39.0,2.5595896827,40.0,3.1513489507,,,,,,,,
21,misc__bw_delcbl,2.07004158145,0.23484464124547882,2.0,41.0,2.2361018198,42.0,1.9039813431,,,,,,,,
22,misc__bw_delfabr,1.1144559294,0.20910947445855577,2.0,43.0,0.9665932020000001,44.0,1.2623186568,,,,,,,,
23,misc__bw_delfadr,3.2020648051,0.31810229258805334,2.0,45.0,3.4269970933,46.0,2.9771325169000002,,,,,,,,
24,misc__nitr_031,1.2224225977,,1.0,47.0,1.2224225977,,,,,,,,,,
25,omics__wt_glu,-4.0825809967,0.1080644987900922,2.0,48.0,-4.0061678568,49.0,-4.1589941366,,,,,,,,
26,omics__wt_gly,-0.9888145326500001,0.06861042736514346,2.0,50.0,-0.9402996342000001,51.0,-1.0373294311,,,,,,,,
27,omics__wt_thr,-5.2541266515,0.014931130319925849,2.0,52.0,-5.264684555,53.0,-5.243568748,,,,,,,,
28,omics__bw_ac,-1.36049060395,0.33264501841617317,2.0,54.0,-1.1252750557,55.0,-1.5957061522,,,,,,,,
29,omics__bw_fum,-1.4915514325500001,0.1957026493477965,2.0,56.0,-1.629934103,57.0,-1.3531687621000001,,,,,,,,
30,omics__bw_glc,-1.01701303255,0.03394304819100291,2.0,58.0,-1.0410143921,59.0,-0.993011673,,,,,,,,
31,omics__bw_pyr,-1.48002032475,0.416434875869639,2.0,60.0,-1.7744842494,61.0,-1.1855564001,,,,,,,,
32,ompr__wt_nacl,-0.8034056185,0.16156806785008038,2.0,62.0,-0.9176514949000001,63.0,-0.6891597421,,,,,,,,
33,ompr__bw_delompr_nacl,-3.4100142682000003,0.30905478339960457,2.0,64.0,-3.1914795351,65.0,-3.6285490013,,,,,,,,
34,minspan__wt_ade,-4.2247590351,,1.0,66.0,-4.2247590351,,,,,,,,,,
35,minspan__wt_glc,-3.2575203465,0.4956612265078048,3.0,67.0,-3.8291012188,68.0,-2.9462047996000003,69.0,-2.9972550211,,,,,,
36,minspan__wt_glc_anaero,-10.0709465488,0.11238757287357201,2.0,70.0,-10.1504165637,71.0,-9.9914765339,,,,,,,,
37,minspan__wt_trp,-8.3984969905,,1.0,72.0,-8.3984969905,,,,,,,,,,
38,minspan__bw_delcra_glc,-7.124713386,,1.0,73.0,-7.124713386,,,,,,,,,,
39,minspan__bw_delcra_trp,-8.711125445,,1.0,74.0,-8.711125445,,,,,,,,,,
40,minspan__bw_delmntr,-7.8342528456,,1.0,75.0,-7.8342528456,,,,,,,,,,
41,minspan__bw_delnac_ade,-2.731767415,,1.0,76.0,-2.731767415,,,,,,,,,,
42,minspan__bw_delnac_glc,-6.3105218746,,1.0,77.0,-6.3105218746,,,,,,,,,,
43,cra_crp__wt_ac,0.15528037665,0.040170644244615535,2.0,78.0,0.1836853116,79.0,0.1268754417,,,,,,,,
44,cra_crp__wt_fru,-1.66401432145,0.21941690389342827,2.0,80.0,-1.8191655021000002,81.0,-1.5088631408,,,,,,,,
45,cra_crp__delcra_ac,3.1770611677,0.15101342674272708,2.0,82.0,3.2838437858000002,83.0,3.0702785496,,,,,,,,
46,cra_crp__delcra_fru,3.6119188995,0.015357498455576268,2.0,84.0,3.6227782908,85.0,3.6010595082,,,,,,,,
47,cra_crp__delcra_glc,1.32362764765,0.030035485467076795,2.0,86.0,1.3023893522,87.0,1.3448659431,,,,,,,,
48,rpoB__wt_031,-2.4992867096,,1.0,88.0,-2.4992867096,,,,,,,,,,
49,rpoB__wt_044,-1.2752613298,,1.0,89.0,-1.2752613298,,,,,,,,,,
50,rpoB__wt_lb,-1.5926325594,0.2191745081838121,2.0,90.0,-1.7476123404,91.0,-1.4376527784,,,,,,,,
51,rpoB__rpoBE546V_031,-2.8333240043,,1.0,92.0,-2.8333240043,,,,,,,,,,
52,rpoB__rpoBE546V_044,-3.061982718,,1.0,93.0,-3.061982718,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-3.1443714545,0.6217922165337092,2.0,94.0,-2.7046979617,95.0,-3.5840449473,,,,,,,,
54,rpoB__rpoBE546V_glc,-0.6665646811,,1.0,96.0,-0.6665646811,,,,,,,,,,
55,rpoB__rpoBE672K_glc,-1.3983428947,0.050957996951374034,2.0,97.0,-1.3623101495,98.0,-1.4343756399,,,,,,,,
56,rpoB__rpoBE672K_lb,-2.57307067825,0.6104739922386878,2.0,99.0,-3.0047409779,100.0,-2.1414003786,,,,,,,,
57,crp__wt_fru,-1.4725231812000001,,1.0,101.0,-1.4725231812000001,,,,,,,,,,
58,crp__wt_glyc,-1.05268848615,0.36651728995599486,2.0,102.0,-0.793521625,103.0,-1.3118553473,,,,,,,,
59,crp__delar1_glyc,-2.5880745529,1.0600487648304004,2.0,104.0,-1.8385068829,105.0,-3.3376422229,,,,,,,,
60,crp__delar1ar2_glyc,-0.5216462974666667,0.3475226312433485,3.0,106.0,-0.9063887009,107.0,-0.42802701460000003,108.0,-0.23052317690000002,,,,,,
61,crp__delar2_glyc,-5.329204608166666,0.4052300810425589,3.0,109.0,-4.9852595171,110.0,-5.2264268137,111.0,-5.7759274937,,,,,,
62,crp__delcrp_fru,1.1044072928333335,0.20810345854120232,3.0,112.0,0.8645102512,113.0,1.2123513762,114.0,1.2363602511,,,,,,
63,crp__delcrp_glc,1.0515148379333334,0.23695464442839415,3.0,115.0,1.0248949669,116.0,1.3006553066,117.0,0.8289942403,,,,,,
64,crp__delcrp_glyc,3.614973340066667,0.19063320522982818,3.0,118.0,3.7751307398,119.0,3.4041153436,120.0,3.6656739368,,,,,,
65,glu__glu_ale3,-3.6649066286,,1.0,121.0,-3.6649066286,,,,,,,,,,
66,glu__glu_ale4,-1.1277373323,,1.0,122.0,-1.1277373323,,,,,,,,,,
67,glu__glu_ale5,-0.40355611760000004,,1.0,123.0,-0.40355611760000004,,,,,,,,,,
68,glu__glu_ale6,-5.0692338744,,1.0,124.0,-5.0692338744,,,,,,,,,,
69,glu__glu_ale8,-5.9421509448,,1.0,125.0,-5.9421509448,,,,,,,,,,
70,glu__glu_ale9,-5.6126729435,,1.0,126.0,-5.6126729435,,,,,,,,,,
71,glu__glu_ale10,-3.4900961934,,1.0,127.0,-3.4900961934,,,,,,,,,,
72,42c__wt_42c,0.3474269585,,1.0,128.0,0.3474269585,,,,,,,,,,
73,42c__42c_ale1,-5.8367732827,,1.0,129.0,-5.8367732827,,,,,,,,,,
74,42c__42c_ale2,-0.6602784531,,1.0,130.0,-0.6602784531,,,,,,,,,,
75,42c__42c_ale3,0.23933141700000002,,1.0,131.0,0.23933141700000002,,,,,,,,,,
76,42c__42c_ale4,0.3259434758,,1.0,132.0,0.3259434758,,,,,,,,,,
77,42c__42c_ale5,0.23577753540000002,,1.0,133.0,0.23577753540000002,,,,,,,,,,
78,42c__42c_ale6,-5.5538646565,,1.0,134.0,-5.5538646565,,,,,,,,,,
79,42c__42c_ale8,-4.0423650687,,1.0,135.0,-4.0423650687,,,,,,,,,,
80,42c__42c_ale9,-1.1047291265,,1.0,136.0,-1.1047291265,,,,,,,,,,
81,42c__42c_ale10,-2.5251100952,,1.0,137.0,-2.5251100952,,,,,,,,,,
82,ssw__wt_ac,1.4456775815,,1.0,138.0,1.4456775815,,,,,,,,,,
83,ssw__wt_glc,-0.4086969317,,1.0,139.0,-0.4086969317,,,,,,,,,,
84,ssw__wt_glyc,-4.8430856696,,1.0,140.0,-4.8430856696,,,,,,,,,,
85,ssw__wt_xyl,-5.2122789692,,1.0,141.0,-5.2122789692,,,,,,,,,,
86,ssw__glc_ale1,-4.5932300754,,1.0,142.0,-4.5932300754,,,,,,,,,,
87,ssw__glc_ale2,-9.4819030947,,1.0,143.0,-9.4819030947,,,,,,,,,,
88,ssw__glc_ale3,-8.7217928174,,1.0,144.0,-8.7217928174,,,,,,,,,,
89,ssw__glyc_ale1,-7.8705647918,,1.0,145.0,-7.8705647918,,,,,,,,,,
90,ssw__glyc_ale2,-9.1600910227,,1.0,146.0,-9.1600910227,,,,,,,,,,
91,ssw__xyl_ale1,-6.2184460353,,1.0,147.0,-6.2184460353,,,,,,,,,,
92,ssw__xyl_ale2,-1.9629105073000002,,1.0,148.0,-1.9629105073000002,,,,,,,,,,
93,ssw__xyl_ale3,-0.5552522916,,1.0,149.0,-0.5552522916,,,,,,,,,,
94,ssw__glc_ac_ac2,-6.9276081018,,1.0,150.0,-6.9276081018,,,,,,,,,,
95,ssw__glc_ac_glc1,-0.3550314586,,1.0,151.0,-0.3550314586,,,,,,,,,,
96,ssw__glc_glyc_glc,-3.9709199517,,1.0,152.0,-3.9709199517,,,,,,,,,,
97,ssw__glc_glyc_glyc,-2.2618072336,,1.0,153.0,-2.2618072336,,,,,,,,,,
98,ssw__glc_xyl_glc,-4.9530581148,,1.0,154.0,-4.9530581148,,,,,,,,,,
99,ssw__glc_xyl_xyl,-0.031076602600000003,,1.0,155.0,-0.031076602600000003,,,,,,,,,,
100,ica__wt_glc,-0.9608441064166667,1.748010458728775,6.0,156.0,-1.0298946367,157.0,-0.8576582703000001,158.0,1.1941650297,159.0,0.6648208376,180.0,-2.27704185,181.0,-3.4594557488
101,ica__arg_sbt,-1.4749585487,0.6666066739015563,2.0,160.0,-1.9463206482,161.0,-1.0035964492,,,,,,,,
102,ica__cytd_rib,-5.774340862000001,0.3522662841417237,2.0,162.0,-5.5252509837,163.0,-6.0234307403,,,,,,,,
103,ica__gth,-0.37901505115,0.43462048169627526,2.0,164.0,-0.686338141,165.0,-0.07169196130000001,,,,,,,,
104,ica__leu_glcr,-0.35874979225000003,0.077706736255304,2.0,166.0,-0.41369675240000003,167.0,-0.30380283210000003,,,,,,,,
105,ica__met_glc,-1.4256275928500002,0.2042484470416893,2.0,168.0,-1.2812021309000001,169.0,-1.5700530548,,,,,,,,
