,-0.1213338375,-0.1051559925,-0.08897814750000001,-0.07280030250000001,-0.056622457500000015,-0.04044461250000002,-0.024266767500000022,-0.008088922500000026,0.00808892249999997,0.024266767499999967,0.04044461249999996,0.05662245749999996,0.07280030249999996,0.08897814749999995,0.10515599249999995,0.12133383749999994,0.13751168249999995,0.15368952749999992,0.16986737249999995,0.18604521749999997
thresh,-0.12942276,0.12942276,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,1,3,18,238,1934,1856,179,22,4,1,0,1,0,0,0,0,0
YlxR,0,0,0,0,0,1,1,6,11,7,2,0,0,0,0,1,3,3,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
YlxR_genes,[],[],[],[],[],['artP'],['yhfH'],['argC' 'argG' 'artQ' 'yoyE' 'artR' 'argJ'],"['rpsNB' 'yufS' 'opuCD' 'frlB' 'argH' 'opuCC' 'opuCB' 'argB' 'proB' 'frlD'
 'opuCA']",['proA' 'frlO' 'argD' 'frlN' 'frlM' 'yurJ' 'carA'],['carB' 'argF'],[],[],[],[],['hisI'],['hisA' 'hisF' 'hisH'],['hisB' 'hisD' 'hisG'],['hisZ'],[]
