,b1820
SRX1125282,0.48283353090000003
SRX1125283,0.074428666
SRX1125284,-0.13973854460000001
SRX1125285,-0.1748664734
SRX1125286,-0.9274896555000001
SRX1125287,-0.639890835
SRX1125288,-0.7763522011
SRX1125289,-0.2573478271
SRX1125290,-0.0070025347
SRX1125291,0.1040717226
SRX1125292,-0.9096247993000001
SRX1125293,-0.22257023620000002
SRX1125294,0.2935186702
SRX1125295,-0.1066783298
SRX1125296,0.0226871821
SRX1125297,-0.16947199970000001
SRX1125298,-0.49504607710000004
SRX1125299,-1.012668006
SRX5694250,0.6961871933
SRX5694251,-1.5551441589000001
SRX5694252,-0.39107292390000004
SRX5694253,0.320874945
SRX5694254,0.8319423324
SRX5694255,-5.9299826353
SRX5694256,-0.846588823
SRX5694257,-0.0118258901
SRX5694258,0.2460536844
SRX5694259,-2.3920679005
SRX5694260,0.1060222957
SRX5694261,-0.5292514058000001
SRX5694262,0.5191615466
SRX5694263,0.3812486899
SRX5694264,0.0923793183
SRX5694265,-0.10243069020000001
SRX5694267,0.1419432509
SRX5694268,-0.47787108180000004
SRX5694269,-0.2734648572
SRX5694271,0.3445546975
SRX5694273,-2.5252554919
SRX5694274,0.4280158429
SRX5694275,-0.522781442
SRX5694276,-1.4472891521
SRX5694277,-0.373263461
SRX5694278,-0.8233298623
SRX5694279,-0.8206643927
SRX5694280,-0.9353618873
SRX5694281,0.2107742948
SRX5694282,-2.4756562314
SRX5694283,-0.5344884982
SRX5694284,-0.080422937
SRX5694285,-0.5225200170000001
SRX5694286,-0.4283101292
SRX5694287,-1.2155776745
SRX5694288,0.035179600400000004
SRX5694289,-0.4391226183
SRX5694290,-0.5422763296
SRX5694291,-5.3715814963
SRX5694292,-0.1365135867
SRX5694293,-0.1694891091
SRX5694294,0.5186044851
SRX5694295,-2.4834916081
SRX5694296,-0.21866306570000002
SRX5694297,-2.2559692813
SRX5694298,0.2843717734
SRX5694299,0.003916994
SRX5694300,0.6191717605
SRX5694301,0.1355516864
SRX5694302,-1.0286054803
SRX5694303,-0.4110751346
SRX5694304,-0.0470833447
SRX5694305,-1.4228807274
SRX5694306,-0.3386960022
SRX5694307,-4.3703151313
SRX5694308,0.0971724761
SRX5694309,-1.5042282997
SRX5694310,-2.7394684156
SRX5694311,-2.1184574544
SRX5694312,0.1399962643
SRX5694313,-2.1396246516
SRX5694315,-0.1163641524
SRX5694317,-0.4354991904
SRX5694319,-0.4550547129
SRX5694320,-4.1950739303
SRX5694321,-0.6188392792
SRX5694322,-1.6170227513
SRX5694323,-0.5690665189
SRX5694324,-1.8732747954
SRX5694325,-1.4556200773999999
SRX5694326,-0.36440360980000003
SRX5694327,-2.4502762698
SRX5694328,-0.46462337600000003
SRX5694329,-0.6938706993
SRX5694330,0.37289212180000003
SRX5694331,0.36306643510000003
SRX5694332,0.1684476792
SRX5694334,-0.5216908722
SRX5694335,-0.8213945339000001
SRX5694336,-0.8049395426
SRX5694337,-1.1557089507
SRX5694338,-0.3261716899
SRX5694339,-0.2588671401
SRX5694340,-0.3847694866
SRX5694341,-3.7875820319
SRX5694342,-1.0291196244
SRX5694343,0.5266595805000001
SRX5694344,-1.0144516358
SRX5694345,-0.3659367502
SRX5694346,0.0683951215
SRX5694347,-0.1435455651
SRX5694348,0.5170986963
SRX5694349,0.1520979932
SRX5694350,-0.6009551252
SRX5694351,-2.4116773986
SRX5694352,-0.5764880703
SRX5694353,-0.5045663399
SRX5694354,0.0143490395
SRX5694356,-0.7680379896
SRX5694357,-1.9554110533
SRX5694358,-1.9215473462000001
