,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.09379533935271753,2.0,0.0,-0.0663233205,1.0,0.0663233205,,,,,,,,
1,fur__wt_dpd,-1.1926991885,0.2949092323086991,2.0,2.0,-0.9841668705000001,3.0,-1.4012315065,,,,,,,,
2,fur__wt_fe,0.2012162065,0.03676780606795093,2.0,4.0,0.17521744150000002,5.0,0.2272149715,,,,,,,,
3,fur__delfur_dpd,-0.7949575230000001,0.15862621669641247,2.0,6.0,-0.9071231965000001,7.0,-0.6827918495,,,,,,,,
4,fur__delfur_fe2,0.156585352,0.0808818357024237,2.0,8.0,0.2137774465,9.0,0.0993932575,,,,,,,,
5,acid__wt_ph5,-0.291503215,0.012682836225882635,2.0,10.0,-0.3004713345,11.0,-0.2825350955,,,,,,,,
6,acid__delgadx_ph5,-0.5452389125,,1.0,12.0,-0.5452389125,,,,,,,,,,
7,acid__delgadw_ph5,-0.22253372800000001,0.008756727646720796,2.0,13.0,-0.2287256695,14.0,-0.21634178650000002,,,,,,,,
8,acid__delgade_ph5,-0.26541614,0.0138901291308771,2.0,15.0,-0.2752379445,16.0,-0.2555943355,,,,,,,,
9,oxidative__wt_pq,-1.75598653,0.027158239760868112,2.0,17.0,-1.7751903055,18.0,-1.7367827545,,,,,,,,
10,oxidative__deloxyr_pq,-1.656742738,0.029055161181631813,2.0,19.0,-1.6772878395,20.0,-1.6361976365,,,,,,,,
11,oxidative__delsoxr_pq,-2.0818362035,0.00796406165211729,2.0,21.0,-2.0762047615,22.0,-2.0874676455,,,,,,,,
12,oxidative__delsoxs_pq,-1.9031346615,0.008406051473620127,2.0,23.0,-1.9090786375,24.0,-1.8971906855,,,,,,,,
13,nac_ntrc__wt_csn,0.5815295865000001,0.03587541609689004,2.0,25.0,0.5561618365000001,26.0,0.6068973365,,,,,,,,
14,nac_ntrc__wt_cytd,1.1707586564999999,0.01334324638234643,2.0,27.0,1.1613235565,28.0,1.1801937565,,,,,,,,
15,nac_ntrc__wt_gln,1.3692388415,0.047659159686532865,2.0,29.0,1.4029389565,30.0,1.3355387265,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.6866003865,0.01862752606883155,2.0,31.0,0.6734287365,32.0,0.6997720365,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,1.2497417965,0.011748466032329432,2.0,33.0,1.2414343765,34.0,1.2580492165,,,,,,,,
18,nac_ntrc__bw_delnac_gln,1.3865748665000002,0.06191933264524746,2.0,35.0,1.3427912865,36.0,1.4303584465,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.133463683,0.0008350132055150326,2.0,37.0,-0.13287323950000002,38.0,-0.1340541265,,,,,,,,
20,misc__wt_no_te,-0.7563660710000001,0.6187553367340325,2.0,39.0,-1.1938921655,40.0,-0.3188399765,,,,,,,,
21,misc__bw_delcbl,0.1712581565,0.09168624134987069,2.0,41.0,0.1064261935,42.0,0.2360901195,,,,,,,,
22,misc__bw_delfabr,0.4210680455,0.03514301327771337,2.0,43.0,0.4459179085,44.0,0.3962181825,,,,,,,,
23,misc__bw_delfadr,-0.1439814535,0.04876837122412262,2.0,45.0,-0.10949700750000001,46.0,-0.1784658995,,,,,,,,
24,misc__nitr_031,0.34562731350000003,,1.0,47.0,0.34562731350000003,,,,,,,,,,
25,omics__wt_glu,-0.23472614800000002,0.10652131969885424,2.0,48.0,-0.3100480955,49.0,-0.1594042005,,,,,,,,
26,omics__wt_gly,-0.28668938350000006,0.016618675301460342,2.0,50.0,-0.27493820550000003,51.0,-0.29844056150000003,,,,,,,,
27,omics__wt_thr,-0.183592742,0.07493041208159751,2.0,52.0,-0.1306089395,53.0,-0.2365765445,,,,,,,,
28,omics__bw_ac,-0.0819957265,0.08019031284758772,2.0,54.0,-0.1386988405,55.0,-0.025292612500000002,,,,,,,,
29,omics__bw_fum,0.0276214205,0.006011418802782751,2.0,56.0,0.0318721355,57.0,0.023370705500000002,,,,,,,,
30,omics__bw_glc,-0.16424818800000002,0.04602136108126905,2.0,58.0,-0.1967902045,59.0,-0.1317061715,,,,,,,,
31,omics__bw_pyr,-0.053476073,0.0035120629105448104,2.0,60.0,-0.050992669500000004,61.0,-0.0559594765,,,,,,,,
32,ompr__wt_nacl,-2.1056398245,0.011603492171623443,2.0,62.0,-2.1138447325,63.0,-2.0974349165,,,,,,,,
33,ompr__bw_delompr_nacl,-1.4282336199999999,0.0038093023170844473,2.0,64.0,-1.4309272035,65.0,-1.4255400365,,,,,,,,
34,minspan__wt_ade,-0.6791166475,,1.0,66.0,-0.6791166475,,,,,,,,,,
35,minspan__wt_glc,-0.5531687345,0.05099783746575558,3.0,67.0,-0.5285584895000001,68.0,-0.6118045305,69.0,-0.5191431835,,,,,,
36,minspan__wt_glc_anaero,-2.6251810925,0.09303032830432643,2.0,70.0,-2.5593987165,71.0,-2.6909634685,,,,,,,,
37,minspan__wt_trp,-1.6272202635,,1.0,72.0,-1.6272202635,,,,,,,,,,
38,minspan__bw_delcra_glc,-1.1361619864999999,,1.0,73.0,-1.1361619864999999,,,,,,,,,,
39,minspan__bw_delcra_trp,-1.8182254805,,1.0,74.0,-1.8182254805,,,,,,,,,,
40,minspan__bw_delmntr,-1.0477263345,,1.0,75.0,-1.0477263345,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.9514547155,,1.0,76.0,-0.9514547155,,,,,,,,,,
42,minspan__bw_delnac_glc,-1.0569910385,,1.0,77.0,-1.0569910385,,,,,,,,,,
43,cra_crp__wt_ac,-0.309722786,0.07363477184114803,2.0,78.0,-0.2576551395,79.0,-0.36179043250000004,,,,,,,,
44,cra_crp__wt_fru,-0.211639625,0.07075621791668349,2.0,80.0,-0.2616718265,81.0,-0.1616074235,,,,,,,,
45,cra_crp__delcra_ac,0.17270737400000002,0.06317824929501596,2.0,82.0,0.2173811425,83.0,0.1280336055,,,,,,,,
46,cra_crp__delcra_fru,-0.2799612745,0.02353500552218521,2.0,84.0,-0.2633195125,85.0,-0.29660303650000003,,,,,,,,
47,cra_crp__delcra_glc,0.14751026550000002,0.016676696241283824,2.0,86.0,0.13571806050000002,87.0,0.15930247050000002,,,,,,,,
48,rpoB__wt_031,0.5524253265,,1.0,88.0,0.5524253265,,,,,,,,,,
49,rpoB__wt_044,0.1045235395,,1.0,89.0,0.1045235395,,,,,,,,,,
50,rpoB__wt_lb,-0.8288687610000001,0.004173060672743733,2.0,90.0,-0.8259179615000001,91.0,-0.8318195605,,,,,,,,
51,rpoB__rpoBE546V_031,0.8910439865,,1.0,92.0,0.8910439865,,,,,,,,,,
52,rpoB__rpoBE546V_044,0.7771238465,,1.0,93.0,0.7771238465,,,,,,,,,,
53,rpoB__rpoBE546V_lb,-1.196204686,0.04989752388004857,2.0,94.0,-1.2314875635,95.0,-1.1609218085,,,,,,,,
54,rpoB__rpoBE546V_glc,0.5226741755000001,,1.0,96.0,0.5226741755000001,,,,,,,,,,
