,SP5448_01500
SRX1726505,0.1581273773
SRX1726506,-0.1472542047
SRX1726507,-0.0108731726
SRX1726508,-2.1316404142
SRX1726509,-1.9914682672000001
SRX1726510,-0.7622330132
SRX1726511,-2.0180480891
SRX1726512,-1.7068852796
SRX1726513,-1.6141383964
SRX1081650,-0.5440158575
SRX1081651,0.0994460268
SRX1081652,0.3220894604
SRX1081653,0.0274104738
SRX1081654,0.0110741396
SRX1081655,-0.1683152208
SRX1081656,0.1553908018
SRX1081657,0.732623427
SRX1081658,0.5129426047
SRX1081659,-0.3292112108
SRX1081660,-0.5761958961
SRX1081661,0.3167089846
SRX1081662,0.1058341013
SRX1081663,0.18549610090000002
SRX1081664,-0.1658498915
SRX1081665,-0.4263457242
SRX1081666,-0.0888958153
SRX1081668,-0.2615870922
SRX1081669,-0.06289261930000001
SRX1081670,0.0747618872
SRX1081671,0.0795313197
SRX1081672,-1.2020458468
SRX1081673,-1.781914283
SRX1081674,-1.423739698
SRX1081675,-1.6620036717
SRX1081676,-1.2254129936
SRX1081677,-1.5072486397
SRX1081678,-1.7032550138
SRX1081679,-1.6026740058
SRX1081680,-1.3179262589
SRX1081681,-1.5678724597
SRX1081682,-1.0553299709
SRX1081683,-1.5653421022
SRX1081684,-1.8301927560000002
SRX1081685,-1.7175591562
SRX1081686,-2.3020818057
SRX1081687,-1.1790453972
SRX1081688,-3.1299609233
SRX1081689,-1.0367949685
SRX1081690,-1.6711146762
SRX1081691,-1.7463207463
SRX1081692,-2.2082316003
SRX1962715,0.1462063857
SRX1962716,-0.15054599800000001
SRX1962717,0.0043396123
SRX1962718,-0.8503554907
SRX1962719,-0.42137233420000003
SRX1962720,-0.7824831252000001
SRX1962721,-1.0752312663999999
SRX4892146,0.0610202828
SRX4892147,0.0041135141
SRX4892148,0.018119400600000002
SRX4892149,-0.0832531974
SRX4892150,0.024593724600000002
SRX4892151,-0.0461815755
SRX4892152,0.0045935954
SRX4892153,-0.15174111140000002
SRX4892154,-0.11629136150000001
SRX4892155,-0.0375421257
SRX4892156,-0.1143406237
SRX4892157,-0.0167346124
SRX4892158,0.0776710526
SRX4892159,0.1353646353
SRX4892160,0.0023069156000000003
SRX4892161,-0.0152541824
SRX7620814,-0.9730240931
SRX7620815,-1.079005472
SRX7620816,-1.0324999694
SRX7620817,-2.4594022049
SRX7620818,-2.3894766592
SRX7620819,-2.3834435498
SRX7620856,0.9137402401
SRX7620857,-1.8157704392
SRX7620858,0.3381167197
SRX7620859,-1.5449827859
SRX7620860,0.6513586567
SRX7620861,-1.5499723785000001
SRX7620862,0.9507103173
SRX7620863,-0.1163419723
SRX7620864,0.8044931688
SRX7620865,0.2650856258
SRX7620866,1.3293260484
SRX7620867,-0.8396975996
SRX2161502,0.0757384262
SRX2161503,-0.0042528779
SRX2161504,-0.0714855483
SRX2161505,-0.2475801015
SRX2161506,-0.33375748510000003
SRX2161507,-0.2627035668
SRX2161508,-0.2048678887
SRX2161509,-0.2822130471
SRX2161510,-0.3106309852
SRX2161511,-0.34530143220000004
SRX2161512,-0.32896810200000004
SRX2161513,-0.258559612
SRX2161514,-2.0170069337
SRX2161515,-2.1749944795
SRX2161516,-2.0418592772
SRX2161517,-2.0125371489
SRX2161518,-1.8256692807000001
SRX2161519,-2.165395421
SRX2161520,-1.7814990800000001
SRX2161521,-1.9513567523000002
SRX2161522,-1.5275649125
SRX2161523,-3.6277227745
SRX2161524,-3.1398878147
SRX2161525,-3.422781338
