,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,0.8499822890000002,0.10739888800467445,2.0,0.0,0.925924771,1.0,0.7740398070000003
1,RichMedia__BHIN_Growth_Mid,-0.5039942989999999,1.0067228810979232,2.0,2.0,0.2078662769999999,3.0,-1.2158548749999998
2,RichMedia__BHIN_Growth_Stat,-0.7335621215,0.4904466139018804,2.0,4.0,-1.080360248,5.0,-0.3867639949999999
3,RichMedia__LBv2_Growth_Late,-0.5522921144999997,0.1304448252429722,2.0,6.0,-0.4600536939999999,7.0,-0.6445305349999995
4,RichMedia__LBv2_Growth_Mid,0.0,0.04410477007117283,2.0,8.0,-0.0311867819999998,9.0,0.0311867819999998
5,RichMedia__LBv2_Growth_Stat,-3.122429555,0.23652270555142246,2.0,10.0,-2.955182746,11.0,-3.289676364
6,RichMedia__MHB_Rich_Mid,0.819199453,0.00605028704833138,2.0,12.0,0.8149212539999997,13.0,0.8234776520000002
7,RichMedia__NBO_Rich_Mid,-0.3754951704999998,0.3603782261462606,2.0,14.0,-0.1206692829999998,15.0,-0.6303210579999998
8,Carbon__M9Na_Arabinose_Mid,-0.6306819570000006,0.5038006358844651,2.0,16.0,-0.9869228030000006,17.0,-0.2744411110000007
9,Carbon__M9Na_Galactose_Mid,0.9774019809999998,0.42656911661044294,2.0,18.0,0.6757720660000004,19.0,1.2790318959999991
10,Carbon__M9Na_GlcNAcGrowth_Late,1.4630045654999995,0.7233543491715722,2.0,20.0,0.9515157999999992,21.0,1.974493331
11,Carbon__M9Na_GlcNAcGrowth_Mid,2.053070378,0.1663051085476388,2.0,22.0,1.935474908,23.0,2.1706658480000005
12,Carbon__M9Na_GlcNAcGrowth_Stat,0.5168072495000002,0.07061316455799568,2.0,24.0,0.5667382970000006,25.0,0.4668762019999999
13,Carbon__M9Na_GlcNAc_Mid,1.4716237464999997,0.18700575502628983,2.0,26.0,1.339390709,27.0,1.6038567839999995
14,Carbon__M9Na_Gluconate_Mid,0.5294584654999994,1.0986380291763194,2.0,28.0,-0.2473959350000001,29.0,1.306312865999999
15,Carbon__M9Na_Glucosamine_Mid,0.1448226194999997,0.12526059550917099,2.0,30.0,0.2333952359999997,31.0,0.0562500029999997
16,Carbon__M9Na_Glycerol_Mid,1.7186377415000003,0.20689750316706976,2.0,32.0,1.572339114,33.0,1.8649363690000005
17,Carbon__M9Na_Maltose_Mid,-0.5520156330000003,0.33911161422837405,2.0,34.0,-0.7918037550000001,35.0,-0.3122275110000005
18,Carbon__M9Na_Mannitol_Mid,0.41800098399999985,0.999418373295958,2.0,36.0,1.124696493,37.0,-0.2886945250000003
