,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,-10.000021869133333,1.3308187578476003,3.0,0.0,-10.7464507853,1.0,-10.7900835911,2.0,-8.463531231,,,,,,,,,,
1,LB__LBtran,-7.015426788633334,0.6107478811466951,3.0,3.0,-6.4133969399,4.0,-7.6345344986,5.0,-6.9983489274,,,,,,,,,,
2,LB__LBstat,-3.2820970978333333,1.473579971880863,3.0,6.0,-4.9036737732999995,7.0,-2.9177443632,8.0,-2.024873157,,,,,,,,,,
3,LB__LBGexp,-8.671928979999999,0.4229908649611094,3.0,9.0,-8.9555644874,10.0,-8.8744721504,11.0,-8.1857503022,,,,,,,,,,
4,LB__LBGtran,-5.2947261816,3.234247796722316,2.0,12.0,-3.0077676325,13.0,-7.5816847307,,,,,,,,,,,,
5,LB__LBGstat,2.0105937538,1.6855230589079317,3.0,14.0,0.6013441432000001,15.0,1.5526783949,16.0,3.8777587233,,,,,,,,,,
6,Life Cycle__S0,-10.109749979533333,1.3243439729270208,3.0,17.0,-11.5919971747,18.0,-9.6943477321,19.0,-9.0429050318,,,,,,,,,,
7,Life Cycle__S1,-9.7428219113,0.8802019051028661,3.0,20.0,-9.8382139189,21.0,-8.8188093737,22.0,-10.5714424413,,,,,,,,,,
8,Life Cycle__S2,-3.228838231533333,0.9194573879769841,3.0,23.0,-3.3690766392000002,24.0,-4.0701200262,25.0,-2.2473180292,,,,,,,,,,
9,Life Cycle__S3,-7.291898806,0.9133281224036527,2.0,26.0,-6.6460782972,27.0,-7.9377193148,,,,,,,,,,,,
10,Life Cycle__S4,-7.626307913033332,1.1738243173714165,3.0,28.0,-8.3719930814,29.0,-8.2336840546,30.0,-6.2732466031,,,,,,,,,,
11,Life Cycle__S5,-10.7905788151,0.20091654209942805,3.0,31.0,-10.9037195917,32.0,-10.5586036652,33.0,-10.9094131884,,,,,,,,,,
12,Life Cycle__S6,-5.9208899135125,3.569789782835132,8.0,34.0,-8.6737104866,35.0,-1.5071972026,36.0,-9.5467383504,37.0,-4.9754854433,38.0,-0.018809665700000002,39.0,-5.8689062565,40.0,-7.6489935005,41.0,-9.1272784025
13,Life Cycle__S7,-1.0644421382,0.9217206329764435,3.0,42.0,-2.0805024676,43.0,-0.8307930598000001,44.0,-0.2820308872,,,,,,,,,,
14,Life Cycle__S8,1.6064479002,3.3009732782978527,2.0,45.0,-0.7276926894,46.0,3.9405884898,,,,,,,,,,,,
15,Life Cycle__G135,-1.8721131818,2.373527007878071,2.0,47.0,-3.5504502244,48.0,-0.1937761392,,,,,,,,,,,,
16,Life Cycle__G150,-5.9313335796,1.6808879712974687,3.0,49.0,-4.8574278178,50.0,-7.8684397318,51.0,-5.0681331892,,,,,,,,,,
17,Life Cycle__G180,-4.7992908108000005,2.023462607865158,3.0,52.0,-4.7018677986,53.0,-6.8697051865,54.0,-2.8262994473000003,,,,,,,,,,
18,Stress Time Course__C30,-0.014468115950000027,1.2535525092300774,2.0,55.0,0.8719273639,56.0,-0.9008635958000001,,,,,,,,,,,,
19,Stress Time Course__C90,-6.614875355850001,4.34144408345041,2.0,57.0,-3.5450108043,58.0,-9.684739907400001,,,,,,,,,,,,
20,Biofilm__BI,-9.07903671075,0.15035119628127605,2.0,59.0,-8.9727223603,60.0,-9.1853510612,,,,,,,,,,,,
21,Biofilm__BC,-6.127438150775,3.0356052272142953,4.0,61.0,-9.678087415,62.0,-6.1728019551,63.0,-2.2594226528,64.0,-6.3994405802,,,,,,,,
22,Biofilm__Sw,-6.4996920459,1.6824727073097305,2.0,65.0,-5.3100041854,66.0,-7.6893799064,,,,,,,,,,,,
23,Life Cycle__BT,-6.646188045500001,0.6552283560660248,2.0,67.0,-7.1095044593,68.0,-6.1828716317,,,,,,,,,,,,
24,Life Cycle__B36,-10.3994178239,0.21620507548161674,2.0,69.0,-10.2465377489,70.0,-10.552297898900001,,,,,,,,,,,,
25,Life Cycle__B60,-7.7945568410499995,0.7904460349144125,2.0,71.0,-8.3534865925,72.0,-7.2356270896,,,,,,,,,,,,
26,M9__M9exp,1.4802973661668753e-16,3.4385863243040515,3.0,73.0,-2.3558543807,74.0,-1.5899851118,75.0,3.9458394925,,,,,,,,,,
27,M9__M9tran,-0.11591165663333343,1.994974428217894,3.0,76.0,1.4254113176,77.0,0.5960480439,78.0,-2.3691943314,,,,,,,,,,
28,M9__M9stat,3.7170099979,1.8841290696286979,3.0,79.0,1.5481926714,80.0,4.9501328307,81.0,4.6527044916,,,,,,,,,,
29,Supplement__M+G,-0.1755786723000001,1.7887245952869673,3.0,82.0,1.8466952979,83.0,-1.5505036037000002,84.0,-0.8229277111000001,,,,,,,,,,
30,Supplement__Glu,0.6459854857333333,1.937757816452053,3.0,85.0,1.3337483846,86.0,2.1460514329000002,87.0,-1.5418433603000001,,,,,,,,,,
31,Supplement__Fru,-2.7529709202666672,2.4962883362200445,3.0,88.0,0.0407193303,89.0,-4.7645733517,90.0,-3.5350587394,,,,,,,,,,
32,Supplement__Mal,0.8622012682333334,1.3954323075722619,3.0,91.0,2.424091166,92.0,-0.2616814089,93.0,0.4241940476,,,,,,,,,,
33,Supplement__G+S,0.77077874135,1.0091501507772211,2.0,94.0,1.4843556562,95.0,0.057201826500000004,,,,,,,,,,,,
34,Supplement__Pyr,1.8593169165333334,2.387500729828963,3.0,96.0,-0.8794722594000001,97.0,2.9558834959,98.0,3.5015395131,,,,,,,,,,
35,Supplement__Gly,8.014688775933335,0.9939036000951306,3.0,99.0,7.3683527207,100.0,7.5165580491,101.0,9.159155558,,,,,,,,,,
36,Supplement__Glucon,1.6987103928,1.632139391335851,3.0,102.0,1.1690312106,103.0,0.3971978633,104.0,3.5299021045,,,,,,,,,,
37,Stressors__aero,-4.1834034930333335,2.1084260453055768,3.0,105.0,-6.1260793033,106.0,-1.9412515139000002,107.0,-4.4828796619,,,,,,,,,,
