,USA300HOU_RS03050
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,7.4961422778
USA300_LAC_U01-Set001_CAMHB_Control_1,8.0096797543
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,7.3832352154
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,7.1972661111
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,7.5735760608
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,7.5434249502
USA300_LAC_U01-Set001_CAMHB_Control_2,7.7137375662
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,7.3319821653
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,7.2138941646
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,7.2434876952
USA300_TCH1516_U01-Set000_CAMHB_Control_1,7.244545667
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,6.6860455124
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,7.097575221
USA300_LAC_U01-Set001_R10LB_PreCulture_1,6.9133811042
USA300_LAC_U01-Set001_R10LB_PreCulture_2,7.0755434932
USA300_LAC_U01-Set001_R10LB_Control_1,6.1738444341
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,6.2831678777
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,6.3327244533
USA300_LAC_U01-Set001_R10LB_Control_2,6.3294904004
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,6.0032865128
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,6.3707226612
USA300_TCH1516_U01-Set000_R10LB_Control_1,5.9961517525
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,5.6530892531
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,5.8201572848000005
USA300_TCH1516_U01-Set000_R10LB_Control_2,6.4273764575
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,5.8914036642
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,6.0020179799
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,6.8840292461
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,6.9104152398
USA300_TCH1516_U01-Set000_CAMHB_Control_2,7.2002790109
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,6.9802577732
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,7.0352317249
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,7.1869059995
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,7.0973320419
USA300_LAC_U01-Set004_CAMHB_Control_1,7.4601776455
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,7.7255010363
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,7.5607583982
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,7.4307757744
USA300_LAC_U01-Set004_CAMHB_Control_2,7.7422106588
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,7.5991085623
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,7.6096126587
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,7.4884761061
USA300_LAC_U01-Set004_R10LB_Control_1,6.8565395044
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,6.9102811433
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,7.0704573973
USA300_LAC_U01-Set004_R10LB_Control_2,6.9874358775
