,-0.1140499537553005,-0.0912399630042404,-0.06842997225318029,-0.04561998150212018,-0.022809990751060077,2.7755575615628914e-17,0.022809990751060133,0.04561998150212024,0.06842997225318034,0.09123996300424045,0.11404995375530055,0.13685994450636066,0.15966993525742076,0.18247992600848087,0.20528991675954097,0.22809990751060108,0.2509098982616612,0.27371988901272126,0.2965298797637814,0.3193398705148415
thresh,-0.12545494913083055,0.12545494913083055,2,,,,,,,,,,,,,,,,,
unreg,0,2,1,34,587,3018,525,35,3,0,1,1,0,0,0,0,0,0,0,0
OmpR,0,0,0,2,6,22,11,3,1,0,0,0,0,1,3,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['ymdF'],[],[],[],[],[],[],[],[]
OmpR_genes,[],[],[],['yobB' 'yccT'],['pgaD' 'ompX' 'copA' 'ecnB' 'potE' 'galP'],"['csgG' 'sstT' 'speF' 'malE' 'acrR' 'pgaC' 'sra' 'lpp' 'exoX' 'malF'
 'rhtA' 'csgF' 'malG' 'htpX' 'pdhR' 'tolC' 'pgaA' 'fadE' 'ompF' 'rob'
 'pgaB' 'lpcA']","['tsgA' 'alx' 'cadA' 'nuoN' 'fadL' 'cadB' 'cadC' 'znuA' 'bolA' 'dtpA'
 'flhC']",['csgE' 'flhD' 'csgD'],['ompC'],[],[],[],[],['narV'],['narZ' 'narY' 'narW'],[],[],['narU'],[],[]
