,Value,list
TF,ImmR,
reg_genes,18,['cwlT' 'yddJ']
comp_genes,17,['BSU_04849']
both_genes,16,"['conC' 'nicK' 'ydcO' 'ydcT' 'helP' 'conB' 'conD' 'ydzL' 'yddF' 'conQ'
 'yddI' 'conE' 'ydcS' 'conG' 'yddA' 'xis']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
