,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,0.0002585880666666762,0.5967771144673241,3.0,0.0,-0.6434067822,1.0,0.1089854481,2.0,0.5351970983000001,,,,,,,,,,
1,LB__LBtran,2.518857275033333,1.0301607354868694,3.0,3.0,1.3875121156999999,4.0,2.7662929323,5.0,3.4027667771,,,,,,,,,,
2,LB__LBstat,0.7030575503333334,1.9027889726614289,3.0,6.0,-1.4411686457,7.0,1.3600485101,8.0,2.1902927866,,,,,,,,,,
3,LB__LBGexp,0.7422936552666668,0.22163944166678679,3.0,9.0,0.7670521411,10.0,0.950514288,11.0,0.5093145367,,,,,,,,,,
4,LB__LBGtran,2.8403380864,0.6196507866389784,2.0,12.0,3.2784973596,13.0,2.4021788132,,,,,,,,,,,,
5,LB__LBGstat,2.836031713,1.0504985233702415,3.0,14.0,1.9963810394000001,15.0,2.4977098296999998,16.0,4.0140042699,,,,,,,,,,
6,Life Cycle__S0,5.317978015733334,0.4171333485913461,3.0,17.0,5.7311837455,18.0,5.3257253297,19.0,4.8970249720000005,,,,,,,,,,
7,Life Cycle__S1,0.34318021693333334,0.45938369092286824,3.0,20.0,0.5957507716,21.0,-0.1870722146,22.0,0.6208620938,,,,,,,,,,
8,Life Cycle__S2,-0.4034238190000001,0.7758256771207559,3.0,23.0,-1.2946992573,24.0,-0.036058388000000004,25.0,0.1204861883,,,,,,,,,,
9,Life Cycle__S3,-1.93730908675,0.4136762746910068,2.0,26.0,-1.6447957877000001,27.0,-2.2298223858,,,,,,,,,,,,
10,Life Cycle__S4,-1.1660654121333334,0.9792049410845727,3.0,28.0,-2.2039564052,29.0,-1.0356157734,30.0,-0.25862405780000003,,,,,,,,,,
11,Life Cycle__S5,-3.607743117766667,0.11210075786389084,3.0,31.0,-3.5022669451,32.0,-3.7254632221,33.0,-3.5954991861,,,,,,,,,,
12,Life Cycle__S6,-1.681305293825,1.9334748890473714,8.0,34.0,-0.7752792077,35.0,-0.3837269987,36.0,-1.2206975826,37.0,-1.0679652484,38.0,1.3513511577,39.0,-3.2241526469,40.0,-3.8060571925,41.0,-4.3239146315
13,Life Cycle__S7,-3.8153627570333337,0.37862197503634437,3.0,42.0,-4.1629427749,43.0,-3.8712370648,44.0,-3.4119084314,,,,,,,,,,
14,Life Cycle__S8,-1.81921423615,1.6033937855149643,2.0,45.0,-2.9529848548,46.0,-0.6854436175,,,,,,,,,,,,
15,Life Cycle__G135,1.9940282180999997,3.592047145606305,2.0,47.0,-0.5459326769,48.0,4.5339891131,,,,,,,,,,,,
16,Life Cycle__G150,-2.1536579545666665,0.6417724909402088,3.0,49.0,-1.6530087743,50.0,-1.9308179551,51.0,-2.8771471343,,,,,,,,,,
17,Life Cycle__G180,0.35494945016666674,1.3054092029643771,3.0,52.0,-0.1013923151,53.0,-0.6610289075,54.0,1.8272695731000002,,,,,,,,,,
18,Stress Time Course__C30,3.90813662385,0.33798242657066296,2.0,55.0,3.6691469581,56.0,4.1471262896,,,,,,,,,,,,
19,Stress Time Course__C90,2.3375440573,0.9153498051792038,2.0,57.0,2.9847941117000003,58.0,1.6902940029,,,,,,,,,,,,
20,Biofilm__BI,-3.0957199754499998,0.07548510984498448,2.0,59.0,-3.0423439424,60.0,-3.1490960085,,,,,,,,,,,,
21,Biofilm__BC,-1.133138597225,0.6012085005350698,4.0,61.0,-1.9132546482000001,62.0,-0.526142275,63.0,-1.2614556452,64.0,-0.8317018205000001,,,,,,,,
22,Biofilm__Sw,4.6134412010000005,0.1233230269036191,2.0,65.0,4.7006437496,66.0,4.5262386524,,,,,,,,,,,,
23,Life Cycle__BT,40.37611611945,0.581483626221267,2.0,67.0,39.9649451042,68.0,40.7872871347,,,,,,,,,,,,
24,Life Cycle__B36,-10.755677628450002,0.2204901794158696,2.0,69.0,-10.9115877295,70.0,-10.599767527400001,,,,,,,,,,,,
25,Life Cycle__B60,-10.4788604043,1.7627957726672616,2.0,71.0,-9.2323755596,72.0,-11.725345249,,,,,,,,,,,,
26,M9__M9exp,0.0,0.4233702019147813,3.0,73.0,-0.3467561267,74.0,0.4718114216,75.0,-0.1250552949,,,,,,,,,,
27,M9__M9tran,0.3776591299333334,0.483623447027014,3.0,76.0,0.4068647785,77.0,0.8460179098,78.0,-0.11990529850000001,,,,,,,,,,
28,M9__M9stat,1.4643935393999998,0.7472323744809221,3.0,79.0,0.6342591661,80.0,2.0832103596,81.0,1.6757110925,,,,,,,,,,
29,Supplement__M+G,0.9185674495666666,1.2638756080102205,3.0,82.0,2.2352217598,83.0,-0.2849180523,84.0,0.8053986412,,,,,,,,,,
30,Supplement__Glu,-0.5276112220666667,0.5056143785908846,3.0,85.0,-1.100367997,86.0,-0.3392540436,87.0,-0.1432116256,,,,,,,,,,
31,Supplement__Fru,-0.22103140590000003,0.42789520596687797,3.0,88.0,0.09368274230000001,89.0,-0.7082529385,90.0,-0.0485240215,,,,,,,,,,
32,Supplement__Mal,0.2533262184666667,0.8447917896789294,3.0,91.0,1.2286011664,92.0,-0.2516965901,93.0,-0.2169259209,,,,,,,,,,
33,Supplement__G+S,-1.2844348602000002,0.1087926554330484,2.0,94.0,-1.2075068358,95.0,-1.3613628846,,,,,,,,,,,,
34,Supplement__Pyr,-0.9689088209,0.8826547571746078,3.0,96.0,0.043195711000000005,97.0,-1.5789453777,98.0,-1.3709767959999999,,,,,,,,,,
35,Supplement__Gly,4.509792692033334,1.1211007338547445,3.0,99.0,4.8454710782,100.0,3.2591992003,101.0,5.4247077976,,,,,,,,,,
36,Supplement__Glucon,1.8592618287,2.3465390683128797,3.0,102.0,1.5668564572,103.0,-0.32737065400000004,104.0,4.3382996829,,,,,,,,,,
