k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.020050765927881003,,,
8,Zinc - Fast,False,-0.012903002528473735,,,
5,Lead,False,0.009024873822927477,,,
7,Zinc - Steady,False,-0.005698759471997618,,,
1,UC-2,False,-0.005600734897889197,,,
13,UC-6,False,0.005525745884515345,,,
11,Chromium,False,0.004010813808999957,,,
2,UC-3,False,0.003842662964016199,,,
3,Cadmium,False,-0.0037502574594691397,,,
14,UC-7,False,0.002895807141903788,,,
9,UC-5,False,-0.0010805862621931603,,,
0,UC-1,False,-0.0007599107403075322,,,
10,Copper,False,-0.0005785650614416228,,,
12,Zinc - Intermediate,False,-0.0005356512986081835,,,
4,UC-4,False,0.0001588813279522583,,,
