,A,SigI
SRX533166,-0.15852037088787066,-0.33566520619036844
SRX533171,0.1585203708878695,0.33566520619036844
SRX533786,-1.041838264974334,-0.1690543181294224
SRX533787,0.7918600877742761,0.6096722598056941
SRX533789,-0.5725346806698104,-0.2005781187506708
SRX533791,0.7077228035229965,0.41654900413716334
SRX533792,-0.7727089517183328,-0.3008573270632713
SRX533793,0.8367731074447491,0.24141823827885034
SRX533794,0.906427119683504,0.01005820362708576
SRX533795,0.7923128299163866,0.2234368114451284
SRX4703435,0.43369952194965866,0.08574488584617734
SRX4703436,0.13867231441772726,0.2774938313977997
SRX4703437,-0.5723718363673997,-0.3632387172439775
SRX4703438,-0.6604278231995491,-1.0341066226253377
SRX4703439,0.19743769618588453,-0.3483913652904897
SRX4703440,-0.1732943080460672,-0.18064999701500284
SRX6902408,0.8024923876269565,0.608244934416236
SRX6902409,1.049592829977388,0.8123182806756963
SRX6902410,0.09729177882758404,0.4099653983988798
SRX6902411,1.782866252276564,0.960441793783204
SRX6902412,1.6338478553746938,1.002177620627057
SRX6902413,2.2142931647125117,0.7229267801426689
SRX6902414,-0.2408509470729085,-0.04743223688946952
SRX6902415,0.24085094707290636,0.04743223688946952
SRX5278698,0.002585155911159867,0.033374641606799926
SRX5278699,0.2318421626440317,-0.011592793682670077
SRX5278700,-0.2344273185551912,-0.021781847924130737
SRX5278701,6.6483660768447645,1.4435074511436137
SRX5278702,7.379095433077778,2.079887389030153
SRX5278703,4.457220330670654,1.7506740669548408
SRX5278704,8.228171610128179,2.155089396175528
SRX5278705,8.140072725197209,1.7611594591686002
SRX5278707,10.762240903959077,2.2125457121289296
SRX5278708,10.404974233887383,2.6094094055146937
SRX5278709,9.751153712725547,2.8723253037553484
SRX5278710,0.7431863758258186,-0.047338122345052185
SRX5278711,1.114087855690458,0.06577899545169963
SRX5278713,5.985413732793133,2.161469706748829
SRX5278714,5.055598562174673,1.7160790987474217
SRX5278715,3.329548851985939,0.3493835904583724
SRX5278716,1.0468601615810982,0.5633198741300811
SRX5278717,1.0249149326247942,0.6184556382094066
SRX5278718,1.5236899011424132,1.05815718927136
SRX5278719,6.9451051357663784,2.614988102229125
SRX5278720,5.7957413770169195,1.5922886134569834
SRX5278721,6.341151067357991,1.6023434139260733
SRX1254783,-3.8604783689537365,-0.4220390071234553
SRX1254784,-5.825325034626938,-1.0884536704700771
SRX1254785,-5.47872225648038,-0.7197992149387087
SRX1254786,-5.870176839720652,-1.1198410415970166
SRX1473807,-0.007310067978492295,0.16738434154703974
SRX1473808,-0.0601066318466359,-0.2233214656289091
SRX1473809,0.06741669982513726,0.05593712408186935
SRX7520944,-0.1186142426785726,0.27652390474215816
SRX7520945,0.1819263479325509,0.2817571474612444
SRX7520946,0.27944888073038976,-0.2437830545734609
SRX7520947,-0.3427609859843722,-0.3144979976299425
SRX7520948,4.4194437150150145,0.3736812985767784
SRX7520949,4.073706459283464,0.4801711744019923
SRX7520950,5.9822771534607755,0.1278019396641974
SRX7520951,5.984163169323008,0.3406589784253562
SRX959206,-0.9283532839527884,0.014858316125542004
SRX959207,-1.0045473432644985,-0.630092181194247
SRX959208,-1.002330104707009,0.3556989030155213
SRX959209,-0.5951731235036712,-0.09817437867871036
SRX959210,-1.1222059936785018,-0.3378141036332738
SRX959211,-0.8523940902075244,-0.7469576634368251
SRX959212,0.11708267919689508,0.04123492490672831
SRX959213,-0.39350712118314185,-0.06038184250123457
SRX959214,-0.13122485891361946,0.21481183113165248
SRX959215,0.19357790774809505,-0.021045159780673117
SRX959216,-0.08768276350376285,-0.15208195365184407
SRX959217,0.30175415665553584,-0.02253780010463391
SRX3269802,1.0198908045478876,0.2436715876267268
SRX3269803,-1.0198908045478832,-0.2436715876267268
SRX3269804,0.3963177260755533,-0.4068415831137182
SRX3269805,2.0166696794101044,0.6957613530853912
SRX3269806,0.37876658051216616,-0.2083165011018897
SRX3269807,-7.070986418482777,-3.1736369032584353
SRX3269808,-4.970542927578335,-3.131940645288213
SRX3269809,-6.598983700998483,-3.112380392405448
SRX3269810,-5.957044371541648,-2.8290925955626545
SRX3269811,-3.9995963864826387,-2.2728862495872404
SRX2529102,-0.4933245256325754,-0.2501186719619639
SRX2529103,0.4933245256325835,0.2501186719619639
SRX2529104,-0.1345410251817839,1.2712923922567123
SRX2529105,0.7877876575830424,1.1566601656927329
ERX1981712,4.4520822343445685,0.6706495351851443
ERX1981713,5.4062191007035265,1.2227425344223386
ERX1981714,4.916132270524747,1.1890237372070702
ERX1981715,-0.2438085026477045,-0.16121181064939186
ERX1981716,0.4476303463502137,0.1954755044777885
ERX1981717,-0.20382184370250594,-0.03426369382839667
ERX2274784,-1.2558559378375325,-0.06063293869016295
ERX2274785,-1.4877517193724834,0.4128919407892289
ERX2274786,0.3107735482113685,0.6942260934490223
ERX2274787,6.752461436052597,2.1900529894841982
ERX2274788,6.448065397115553,1.7010287662021906
ERX2274789,6.939536964342811,2.0745380262561204
ERX2274790,-12.406893426706874,-5.333312169834294
ERX2274791,-14.41869698299178,-5.741239843394556
ERX2274792,-13.823013003074427,-5.741239843394556
ERX2274793,-12.286790931268351,-5.741239843394556
ERX2274794,-13.211301686365044,-5.741239843394556
ERX2274795,-12.76050558740374,-5.741239843394556
ERX2274796,0.11830517323407183,-0.06186638068098471
ERX2274797,1.9265392800411172,0.5214080896044875
ERX2274798,-2.0448444532751857,-0.4595417089235028
ERX2274799,7.433587980316224,2.1031726586297106
ERX2274800,8.085371305744122,2.494277540651023
ERX2274801,6.299228733600099,1.8227684363720007
ERX1819430,0.059457785445618125,0.15364235308673102
ERX1819431,0.5297158714724407,0.2123209419742773
ERX1819432,-0.5344486166928745,0.014589207916936076
ERX1819433,0.1763518281833265,0.1868781810474109
ERX1819434,2.8278602758684315,0.2972901667589163
ERX1819435,4.746588813905077,0.674746318616914
ERX1819436,2.8471927548677303,0.3310318602968225
ERX1819437,5.00149435612816,0.763373144327943
ERX1819438,-1.5226142523706767,-0.13579902007843092
ERX1819439,1.2234770412144362,0.3039255644231407
ERX1819440,-1.3431003951674754,-0.11217292684212676
ERX1819441,1.5460296456552944,0.2307548641106401
ERX1819442,-1.3052460234977554,-0.16149114668048448
ERX1819443,-1.4680297556796444,0.008083471563620215
ERX1819444,-1.6267744232071255,-0.4968082454849432
ERX1819445,-0.5815302690820928,-0.10433831339249
ERX3440914,-1.0728185107686583,-0.2373949611715185
ERX3440915,0.3008515805556257,0.3943262930217433
ERX3440916,0.640054728144937,0.19395151052705464
ERX3440917,0.1752818678440558,-0.3976036105998269
ERX3440918,-3.52072775472666,-0.13724603368705954
ERX3440919,-3.5917259885148365,-0.23036223522247834
ERX3440920,-3.4624928383090907,-0.05953525626228196
ERX3440921,3.192821507523408,1.0131215195836791
ERX3440922,3.3644303717339086,1.1985722318920562
ERX3440923,3.8195562130142338,0.8929489683827585
ERX3440924,3.4340744693277565,0.6343614594380815
ERX3440925,0.352736780363902,0.053343135815023146
ERX3440926,3.3283731921591873,0.7583281377855897
ERX3440927,3.432590018142035,0.7650005556614721
ERX3440928,2.919157762823041,0.6091866416245599
ERX3440929,4.401069519480976,1.3313220369232701
ERX3440930,4.119690089320617,1.1504663889594395
ERX3440931,3.154725915313372,1.1962156839487583
ERX3440932,3.7228146170102967,0.8704303604904995
ERX3440933,3.862273104055928,1.4997654020565934
ERX3440934,3.465953727229725,0.7292496395657144
ERX3440935,3.1661652000703264,0.7918276674191089
ERX3440936,0.7200817304047571,0.1840518253564971
ERX3440937,2.969981532658096,0.8942661269636787
ERX3440938,0.6768413031471574,0.5646772346825477
ERX3440939,0.05059695366616875,-0.16709395265334415
ERX3440940,-0.5842177475594754,-0.5334307882636136
ERX3440941,-0.9729199256740324,-0.9293824684288614
ERX3440942,-1.0409337379824222,-0.6094153689625417
ERX3440943,-0.8298522543233863,-0.5364753857623574
SRX5347612,0.3657196465002472,-0.13022269170752845
SRX5347613,0.658371965428557,0.18925852253816625
SRX5347614,-1.0240916119288117,-0.059035830830636016
SRX5347615,0.8076669599396538,0.06618450962088396
SRX5347616,0.5025062942085466,0.1610149603219755
SRX5347617,-0.8435626471933275,0.1581876238331077
SRX5347618,0.7531974332785351,0.4147615908149991
SRX5347619,0.4008643722098285,0.3647132699004931
SRX5347620,-0.5936248046596131,0.12475957425967366
SRX5347621,0.47010870473109,0.10095735470064504
SRX5347622,0.3311834722673913,0.01151964784883841
SRX5347623,-0.6326033491666088,0.07473360875122292
SRX8170783,-0.4365275851133065,-0.02589043922639256
SRX8170784,0.5648636618466572,-0.12794649574039596
SRX8170785,-0.1283360767333453,0.15383693496678852
SRX8170786,-1.5018113273066556,0.3868149587777756
SRX8170787,-1.3126002656664904,0.15569181885233085
SRX8170788,-1.5626720110712842,0.21562723162035446
SRX5177009,3.9373191859403036,0.3437628733914977
SRX5177010,2.917503415934223,0.41211215687516667
SRX5177011,1.7678736989037902,0.21355834490792347
SRX5177012,0.5346600626457008,-0.27306650208869243
SRX7354731,-0.7105770077625638,-0.20987050184487188
SRX7354732,0.7105770077625659,0.20987050184487188
SRX7354733,1.4718657972598377,0.4150113524213817
SRX7354734,0.8917176600182887,0.3604951742423834
SRX7354735,-2.3858980032083394,0.3978261325324768
SRX7354736,-1.0330697809944804,0.4719503615809737
SRX7354737,-0.8099318439548351,0.540930179050612
SRX7354738,-1.4768571330745155,0.12496444710427655
SRX2508581,0.2806738966181224,0.15670267709098162
SRX2508582,-0.7939268027653167,-0.16293469748560607
SRX2508583,-1.6741773009896863,-0.414282424778142
SRX2508584,-0.86959529273077,-0.2485076244046676
SRX2508585,-0.19525310311755234,-0.034615356790475005
SRX2508586,-0.7770360231710991,0.19635073092622068
SRX2508587,-0.3193532635328565,-0.1914605291278546
SRX2508588,-0.014306760964718784,0.0249351447305175
SRX2508589,-0.0854207935005695,-0.12208732030050573
SRX2508590,-0.5316579896316351,0.13388075253981224
SRX2508591,-1.4945522180552908,-0.4979417448269916
SRX2508592,-1.8824850928389216,-0.4284922783249572
SRX1736086,-0.05750292520793381,-0.3998827903198068
SRX1736087,-0.08780681440320852,0.038022404555166034
SRX1736088,0.14530973961114366,0.3618603857646399
SRX1736089,-3.066773107020814,-2.889087390107934
SRX1736090,-2.6581242692774394,-3.295426231038213
SRX1736091,-2.5059267835036114,-2.4730062308023752
SRX1736092,-0.20787792605015376,0.09623538737193726
SRX1736093,-0.14599576960447305,-0.2989095405357265
SRX1736094,-0.404032780667329,-0.5604873864381599
SRX1736095,-2.218951629298033,-2.3385036968900086
SRX1736096,-2.5725478339744803,-2.8802714550795487
SRX1736097,-2.1226937083680566,-2.4827474817914235
SRX7176371,-0.3206117594174763,-0.15668670385570405
SRX7176372,0.3831301702875987,0.2310841231073466
SRX7176373,-0.06251841087012756,-0.07439741925164434
SRX7176374,1.0358116687732453,0.4555957188116526
SRX7176375,1.8714673053187476,0.8211843674949826
SRX7176376,0.9135954872421128,0.4192741201199448
