,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
70,Stress Time Course__Mt0,1.78609334985,2.9128614546642466,2.0,170.0,3.8457974371,171.0,-0.2736107374,,,,,,,,,,,,
71,Stress Time Course__M0t45,-0.5053792953666667,1.841499697202232,3.0,172.0,1.4476299115,173.0,-0.7535725552,174.0,-2.2101952424,,,,,,,,,,
72,Stress Time Course__M0t90,-1.1868474068666668,1.636687439837561,3.0,175.0,0.6353812302,176.0,-1.6639595694,177.0,-2.5319638814000003,,,,,,,,,,
73,Stress Time Course__M40t45,-2.139653577966667,0.27712974384578953,3.0,178.0,-2.4186394987,179.0,-1.8644180784,180.0,-2.1359031568,,,,,,,,,,
74,Stress Time Course__M40t90,0.44934728543333335,1.3188493583506329,3.0,181.0,1.8712359999000001,182.0,-0.7338660553,183.0,0.21067191170000002,,,,,,,,,,
75,Stress Time Course__dia0,-0.28277123169999996,2.0455866815101813,3.0,184.0,0.8849715141000001,185.0,-2.6447617039,186.0,0.9114764947,,,,,,,,,,
76,Stress Time Course__dia5,1.2387387609333336,1.250679429467282,3.0,187.0,2.3785711303,188.0,-0.0991524641,189.0,1.4367976166,,,,,,,,,,
77,Stress Time Course__dia15,-3.4724613119333334,4.933314194265765,3.0,190.0,0.6651889529,191.0,-2.1504935203,192.0,-8.9320793684,,,,,,,,,,
78,Stressors__Diami,3.6326538656333334,4.804848556420133,3.0,193.0,6.9166649625000005,194.0,-1.8820797893,195.0,5.8633764237,,,,,,,,,,
79,Stressors__Paraq,5.1638961603,3.4150449568871175,3.0,196.0,6.0346788867,197.0,1.3977638675000001,198.0,8.0592457267,,,,,,,,,,
80,Stressors__H2O2,3.4399557434666668,2.3087000280242824,3.0,199.0,4.9310168679,200.0,0.7806204990000001,201.0,4.6082298635,,,,,,,,,,
81,Stressors__Oxctl,1.7883725886,1.7327964516627647,3.0,202.0,3.0241635845,203.0,2.5332679784,204.0,-0.19231379710000002,,,,,,,,,,
82,Carbon Transition__GM-0.1,-2.6942885388,3.793850717181637,3.0,205.0,1.317965431,215.0,-3.1773702763,225.0,-6.2234607711,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.05494226683333325,3.2460007316473014,3.0,206.0,3.7309289904,216.0,-1.1491252665,226.0,-2.4169769234,,,,,,,,,,
84,Carbon Transition__GM+5,-0.5036993700333333,0.5959875360741226,3.0,207.0,-0.2620521717,217.0,-1.182560707,227.0,-0.0664852314,,,,,,,,,,
85,Carbon Transition__GM+15,0.6245568807,0.5891801374365312,3.0,208.0,0.2752563797,219.0,1.3048009448,229.0,0.29361331760000003,,,,,,,,,,
86,Carbon Transition__GM+25,-2.5489126698333333,0.6575262731874878,3.0,209.0,-1.8739017483,220.0,-3.1874347278,230.0,-2.5854015334,,,,,,,,,,
87,Carbon Transition__GM+45,3.494978446833333,3.8301141981745945,3.0,210.0,0.21288038620000002,221.0,2.5688015402,231.0,7.7032534141,,,,,,,,,,
88,Carbon Transition__GM+60,0.025850351433333325,1.6559468535429944,3.0,211.0,0.3683295468,222.0,1.4837795548,232.0,-1.7745580473,,,,,,,,,,
89,Carbon Transition__GM+90,-1.5445330152,1.2663203294856753,3.0,212.0,-0.08512669810000001,223.0,-2.1957054277,233.0,-2.3527669198,,,,,,,,,,
90,Carbon Transition__GM+120,1.0464139423,7.0032812048418975,2.0,213.0,5.9984815728,234.0,-3.9056536882,,,,,,,,,,,,
91,Carbon Transition__GM+150,-1.6168538407333335,2.049446382991272,3.0,214.0,-3.6000255445000002,224.0,0.49299091310000004,235.0,-1.7435268908000001,,,,,,,,,,
92,Carbon Transition__GM+10,-1.3579477537,1.4286813445697715,2.0,218.0,-0.34771748680000003,228.0,-2.3681780206,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,2.2102152233333334,0.4734687384899753,3.0,236.0,2.4699306361,244.0,2.4969911385,254.0,1.6637238954,,,,,,,,,,
94,Carbon Transition__MG+5,2.3318043485333333,2.4934755862275577,3.0,237.0,5.154408754,246.0,1.4125374868,256.0,0.4284668048,,,,,,,,,,
95,Carbon Transition__MG+10,3.1930101513666664,7.94371301949402,3.0,238.0,-2.0760374988,247.0,-0.6748063085,257.0,12.3298742614,,,,,,,,,,
96,Carbon Transition__MG+15,-1.3227756791333334,2.855638625611046,3.0,239.0,-3.9936498842,248.0,-1.6620012875999999,258.0,1.6873241344,,,,,,,,,,
97,Carbon Transition__MG+25,-0.5386356826333333,3.6999569831425263,3.0,240.0,-2.2277724851,249.0,3.7044315525,259.0,-3.0925661153,,,,,,,,,,
98,Carbon Transition__MG+45,1.2082194993666666,1.3555755890579846,3.0,241.0,2.589854083,250.0,1.1545046998,260.0,-0.1197002847,,,,,,,,,,
99,Carbon Transition__MG+120,-4.4955607463666665,0.30318213441972114,3.0,242.0,-4.8417514028,253.0,-4.3675589729,263.0,-4.2773718634,,,,,,,,,,
100,Carbon Transition__MG+150,-1.3602685056500001,0.07696046042534435,2.0,243.0,-1.4146877691,264.0,-1.3058492422,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,1.2998711480499998,3.438546107095737,2.0,245.0,-1.1315481217,255.0,3.7312904178,,,,,,,,,,,,
102,Carbon Transition__MG+60,0.28727927165,0.12118925631883093,2.0,251.0,0.37297301660000004,261.0,0.20158552670000002,,,,,,,,,,,,
103,Carbon Transition__MG+90,-1.5169978339999999,2.26447321479946,2.0,252.0,0.084226532,262.0,-3.1182222,,,,,,,,,,,,
