k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.03158655222505331,,,
7,Zinc - Steady,False,-0.011194006875157356,,,
14,UC-7,False,0.005529362112283707,,,
11,Chromium,False,0.0041627689823508255,,,
12,Zinc - Intermediate,False,0.0033862822249402713,,,
1,UC-2,False,0.002979604324791581,,,
4,UC-4,False,-0.002571010880637914,,,
5,Lead,False,-0.002493793037720025,,,
13,UC-6,False,-0.0023477733507752422,,,
2,UC-3,False,-0.0018754190555773675,,,
8,Zinc - Fast,False,0.0010084730543894692,,,
3,Cadmium,False,-0.0008647223736625165,,,
9,UC-5,False,-0.0007248691504776299,,,
10,Copper,False,0.0006535480672027916,,,
0,UC-1,False,0.0003685390192549676,,,
