,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,1.068656632742705,0.6802085563048907,2.0,0.0,0.5876765499584051,1.0,1.5496367155270048,,
1,Chrom__sac_sta,-6.806017486411951,0.7362761427878776,2.0,2.0,-6.285391633020768,3.0,-7.326643339803134,,
2,Chrom__sac_MW001,4.107825191113079e-15,0.42733579325954274,2.0,4.0,0.3021720372575593,5.0,-0.3021720372575511,,
3,Chrom__sac_fadR,0.8545655689069831,0.7948188359172873,2.0,6.0,0.2925437802150714,7.0,1.4165873575988948,,
4,FadR__wt_p,2.192690473634684e-15,0.4422288478694175,2.0,8.0,0.31270301716478144,9.0,-0.31270301716477705,,
5,FadR__ko_p,-0.3852451790052143,0.3710608736656015,2.0,10.0,-0.12286551900326274,11.0,-0.6476248390071659,,
6,GDGT__75_2.4_log,3.9968028886505635e-15,3.5855959583640913,3.0,12.0,-0.2773439910630979,27.0,-3.438870262723796,50.0,3.716214253786906
7,GDGT__80_3.5_stat,0.2555845240582948,1.8374929266454751,3.0,13.0,1.3447795473444382,20.0,1.2878893259428168,42.0,-1.8659153011123704
8,GDGT__80_2.4_log,2.4431161490331825,2.5904199506094026,3.0,14.0,-0.017767379566058773,37.0,5.1460777653269725,41.0,2.2010380613386347
9,GDGT__75_3.5_stat,2.8378305222440097,2.2990085982900115,3.0,15.0,4.712695266784691,24.0,3.5280044221630487,28.0,0.27279187778429004
10,GDGT__80_1.6_stat,0.6249220812891325,1.5020548240409588,3.0,16.0,1.9396206828653348,17.0,0.9472892622879304,33.0,-1.0121437012858676
11,GDGT__75_2.4_stat,-0.6140016209511159,0.5231332900094487,3.0,18.0,-0.2344564251667157,26.0,-0.39680060497646336,31.0,-1.2107478327101686
12,GDGT__80_2.4_stat,0.02935772572118711,1.1749896027241287,3.0,19.0,0.8623283391034399,29.0,-1.3146083270994755,30.0,0.540353165159597
13,GDGT__80_1.6_log,1.0461804683045528,2.059728851706018,2.0,21.0,2.5026287067514588,39.0,-0.4102677701423532,,
14,GDGT__65_3.5_stat,4.194057285585749,7.243409616852935,3.0,22.0,-4.157090707346455,23.0,7.968721968583232,34.0,8.77054059552047
15,GDGT__75_1.6_stat,3.7887306721919725,1.2284757298127196,3.0,25.0,5.036382975445224,32.0,2.5803744388937218,38.0,3.7494346022369727
16,GDGT__75_1.6_log,4.3218889379344025,0.08576260319475774,2.0,35.0,4.382532256225627,36.0,4.261245619643178,,
17,GDGT__65_2.4_stat,5.245086112922355,0.8266170870348607,3.0,40.0,4.290777441272488,46.0,5.705899457700267,49.0,5.738581439794309
18,GDGT__65_2.4_log,1.2686853683592891,1.4061513661516858,3.0,43.0,0.6576312368203407,44.0,2.8769868968724643,47.0,0.2714379713850625
19,GDGT__80_3.5_log,1.0491261028735155,2.6894954658817083,3.0,45.0,4.007067332906489,51.0,-1.2491879204593686,52.0,0.3894988961734257
20,GDGT__65_1.6_log,4.19078410760434,0.8453889205695759,3.0,48.0,4.2707662279314365,53.0,3.3082465666204284,54.0,4.9933395282611555
21,NutLim__t0,1.942890293094024e-15,1.2284364774279184,2.0,55.0,0.8686357634461983,56.0,-0.8686357634461944,,
22,NutLim__t05,-0.5436167990828997,0.9550397170258179,3.0,57.0,-0.2737919087750665,58.0,0.2474819638619457,59.0,-1.6045404523355784
23,NutLim__t1,-0.1627122296495555,0.5863911073246435,3.0,60.0,0.36040890160890604,61.0,-0.05196547293262006,62.0,-0.7965801176249525
24,NutLim__t15,0.36312267534950227,2.300768650303468,3.0,63.0,3.0151790709567985,64.0,-1.098861537797604,65.0,-0.8269495071106877
25,NutLim__t2,0.26340455666489343,3.2001910943958323,3.0,66.0,3.9565976984411897,67.0,-1.6902730760539597,68.0,-1.4761109523925495
26,NutLim__t4,-0.12166036500586286,1.6802631466160445,2.0,69.0,1.0664651001441885,70.0,-1.3097858301559142,,
27,UV_irr__wt0,-8.511709855459534e-16,0.5588915028605113,3.0,71.0,0.2937237461420333,72.0,0.3507870822015701,73.0,-0.644510828343606
28,UV_irr__wt1,1.8726647738217153,1.402090401048398,3.0,74.0,0.5294992261654146,75.0,1.7614402748145142,76.0,3.3270548204852166
29,UV_irr__wt2,1.8861072306562203,0.7658036096363356,3.0,77.0,1.0029065189741555,78.0,2.3654242366038254,79.0,2.2899909363906805
30,UV_irr__mut0,0.1028345560031745,0.23363647805139326,3.0,80.0,0.04635394791783585,81.0,-0.09738401931539252,82.0,0.35953373940708017
31,UV_irr__mut1,1.8807453866018449,0.035754836061916824,3.0,83.0,1.8811296934556403,84.0,1.916306520198606,85.0,1.844799946151288
32,UV_irr__mut2,1.6834561313545409,0.5207107457136237,3.0,86.0,2.1315523604919884,87.0,1.112209215266805,88.0,1.806606818304829
33,YtrA__overexpr,0.41102913115949047,0.3222752099739818,3.0,89.0,0.10918370783169508,90.0,0.7504414082529419,91.0,0.3734622773938344
34,YtrA__wt,-6.19874522082379e-16,0.6562273787036508,3.0,92.0,0.7125949281523242,93.0,-0.5794358154166532,94.0,-0.1331591127356728
