,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.25938495835877523,3.0,0.0,-0.2833624213,1.0,0.2257041853,2.0,0.057658236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.23982366033333335,0.25815920102316914,3.0,3.0,-0.2704382798,4.0,-0.4813104936,5.0,0.0322777924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.9994921789666668,0.2356103191502331,3.0,6.0,-1.02094773,7.0,-1.2236408965,8.0,-0.7538879104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,1.073876437509452e-17,0.3280007980302456,21.0,9.0,-0.066191682,10.0,-0.6213553980000001,11.0,0.2916771066,12.0,-0.0606999966,13.0,-0.7082888392000001,14.0,0.019699630200000002,15.0,0.1260818939,16.0,-0.112528819,17.0,0.1759080687,18.0,0.5440734180000001,19.0,0.2009570248,20.0,-0.23141230240000002,21.0,-0.10339563800000001,22.0,-0.2482015756,23.0,-0.1817759048,24.0,0.1956492076,25.0,0.5825995083000001,26.0,0.1820034154,27.0,0.313509499,28.0,-0.3252305793,29.0,0.026921962400000003
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,1.651733957495238,0.6249188000382718,21.0,30.0,2.4901988312,31.0,1.5837139005,32.0,1.8470169579,33.0,1.8550507806,34.0,1.1823689727,35.0,1.9214670984,36.0,1.5727220224,37.0,1.6885178894,38.0,1.5359447235,39.0,1.2115724593000001,40.0,0.6058412095,41.0,1.1821453842,42.0,0.9438893352000001,43.0,1.2707214844,44.0,1.311519358,45.0,1.1635495743,46.0,1.4516970814,47.0,1.4238276148,48.0,2.9552448167,49.0,2.8461872475,50.0,2.6432163655
5,WT_vs_Del_ccpA__THY_None_WT_exponential,1.3733227518149722e-18,0.1145692584047308,3.0,51.0,0.1152577409,52.0,-0.1138681347,53.0,-0.0013896062000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.7974709426000001,1.0665462825616434,4.0,54.0,-2.3920693482,55.0,-0.1887824481,56.0,-0.22294398310000002,57.0,-0.386087991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.07967082930879064,4.0,58.0,-0.1023106198,59.0,-0.005779006000000001,60.0,0.09078566,61.0,0.0173039658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.07791856870000001,0.09744831368635537,4.0,62.0,-0.0444676472,63.0,0.0450000094,64.0,-0.15192777500000001,65.0,-0.16027886200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,0.031008027400000006,0.20712536090300301,4.0,66.0,-0.2679136051,67.0,0.20382182570000001,68.0,0.06638161570000001,69.0,0.12174227330000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.138294892325,0.18834025383917716,4.0,70.0,-0.0017490674000000001,71.0,-0.0463480911,72.0,0.3006937671,73.0,0.3005829607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.6666594030804543e-11,1.5042771595513975,6.0,74.0,1.4663086703000001,75.0,1.3259882421,76.0,1.3152328161,86.0,-1.5060668147,88.0,-1.4104211827,90.0,-1.1910417312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.7828219772999999,1.8126960755586923,6.0,77.0,2.4771502461,78.0,2.3377534766,79.0,2.4842974005,87.0,-0.8049199777,89.0,-0.7116316289,91.0,-1.0857176528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-1.5800124237666668,0.16170509111584994,3.0,80.0,-1.61025872,82.0,-1.7244587203,84.0,-1.405319831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-1.1081916776999998,0.08659848397818827,3.0,81.0,-1.1343115212,83.0,-1.1787236979,85.0,-1.011539814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.206657995602802,3.0,92.0,-0.1712005103,93.0,-0.0583626432,94.0,0.2295631535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.06832270336666667,0.10612563362581039,3.0,95.0,0.1111794173,96.0,0.1463183207,97.0,-0.0525296279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.5340431429,0.26083589742724034,3.0,98.0,0.2534440016,99.0,0.5795616141000001,100.0,0.7691238130000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.6677669715666666,0.11792364405642834,3.0,101.0,0.5370883332,102.0,0.6999655917000001,103.0,0.7662469898000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,1.1318242426333334,0.15759803044485915,3.0,104.0,1.2047657521,105.0,0.9509693082,106.0,1.2397376676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,0.6516243164333334,0.2303743323606716,3.0,107.0,0.39122925080000004,108.0,0.7347247118,109.0,0.8289189867000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,1.7805814809666665,0.1339638249885361,3.0,110.0,1.6332561431000001,111.0,1.8134061771,112.0,1.8950821226999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,1.733832459,0.3460081542487728,3.0,113.0,1.6205402344,114.0,1.4586724582000001,115.0,2.1222846844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
