,Value,list
TF,pyrR,
reg_genes,38,"['esxB' 'espA' 'mce3R' 'lsr2' 'dnaA' 'phoP' 'Rv3202c' 'rplB' 'dnaE2'
 'esxA' 'umaA' 'Rv3612c' 'Rv3613c' 'rpsR1' 'rpsO' 'hupB' 'Rv1587c' 'mce3C'
 'espC' 'Rv3660c' 'lipX' 'mce3A' 'fadD5' 'Rv0197' 'PPE17' 'Rv3714c' 'sigE'
 'mihF' 'phoR' 'dnaN' 'mce3D' 'mce3B' 'Rv0196' 'espD']"
comp_genes,44,"['Rv2159c' 'Rv1576c' 'PPE36' 'Rv2478c' 'Rv2659c' 'vapB47' 'Rv1574'
 'Rv0071' 'Rv0072' 'PPE39' 'Rv1577c' 'vapC17' 'Rv1578c' 'wag22' 'Rv1579c'
 'Rv2819c' 'moaC3' 'Rv1580c' 'PE22' 'Rv1581c' 'Rv2818c' 'Rv3831' 'Rv3143'
 'Rv2658c' 'spoU' 'Rv2077c' 'Rv1575' 'moaX' 'Rv3829c' 'Rv2017' 'Rv0073'
 'Rv0826' 'Rv3322c' 'vapC47' 'bpoA' 'Rv1585c' 'Rv1761c' 'Rv1762c' 'Rv1573'
 'Rv1760']"
both_genes,4,['Rv1586c' 'Rv1584c' 'Rv1582c' 'Rv1583c']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
