,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,2.9947439049,0.6907961074568362,2.0,0.0,3.4832105169,1.0,2.5062772929,,,,,,,,
1,Fur__wt_dpd,3.09252797315,0.2040904750027104,2.0,2.0,3.2368417320000002,3.0,2.9482142143,,,,,,,,
2,Fur__wt_fe,2.3510757221,0.2906203121898578,2.0,4.0,2.5565753156,5.0,2.1455761286,,,,,,,,
3,Fur__delfur_dpd,3.3104961987,0.17187736044061028,2.0,6.0,3.4320318458,7.0,3.1889605516,,,,,,,,
4,Fur__delfur_fe2,4.7960101346999995,0.2582700233669809,2.0,8.0,4.9786346196,9.0,4.6133856498,,,,,,,,
5,Acid__wt_ph5,2.57660191135,0.3634720800141714,2.0,10.0,2.8336154839,11.0,2.3195883388,,,,,,,,
6,Acid__delgadx_ph5,2.9131577847,0.04877966244662601,2.0,12.0,2.9476502148,13.0,2.8786653546,,,,,,,,
7,Acid__delgadw_ph5,2.80342379315,0.14451402442856967,2.0,14.0,2.7012369465,15.0,2.9056106398,,,,,,,,
8,Acid__delgade_ph5,2.3314495598500002,0.9292477204749802,2.0,16.0,2.9885269244,17.0,1.6743721953000001,,,,,,,,
9,Oxidative__wt_pq,1.7086199703,0.6352138623904702,2.0,18.0,1.2594559407,19.0,2.1577839999,,,,,,,,
10,Oxidative__deloxyr_pq,3.05134732985,0.3083491176313274,2.0,20.0,3.2693830819,21.0,2.8333115778,,,,,,,,
11,Oxidative__delsoxr_pq,2.3046751518,0.303346644392329,2.0,22.0,2.5191736211,23.0,2.0901766825,,,,,,,,
12,Oxidative__delsoxs_pq,3.1276348990500003,0.7315767810654417,2.0,24.0,3.6449378019000003,25.0,2.6103319962000002,,,,,,,,
13,Nac/NtrC__wt_csn,3.5056704252,0.28211330877814406,2.0,26.0,3.3061861915,27.0,3.7051546589,,,,,,,,
14,Nac/NtrC__wt_cytd,3.75233518245,0.3265341292054246,2.0,28.0,3.9832296795,29.0,3.5214406854,,,,,,,,
15,Nac/NtrC__wt_gln,2.56550672835,0.5326806726672161,2.0,30.0,2.9421688442000002,31.0,2.1888446125,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,2.53504578455,0.7036845340601102,2.0,32.0,3.0326258904,33.0,2.0374656787,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,3.1923819652,0.23105658727503708,2.0,34.0,3.0290002855,35.0,3.3557636449,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,2.276675617,0.39381388116900984,2.0,36.0,1.9982071511,37.0,2.5551440829,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,2.503590825,0.675472605281086,2.0,38.0,2.0259595653,39.0,2.9812220847,,,,,,,,
