,b4582_1
omics__wt_glu__2,3.1148586114
omics__wt_gly__1,2.1781311682
omics__wt_gly__2,3.4569791858
omics__wt_thr__1,3.9678474779
omics__wt_thr__2,3.6237179109
omics__bw_ac__1,3.4190088555
omics__bw_ac__2,3.7344550699
omics__bw_fum__1,3.4580422768
omics__bw_fum__2,3.3460584405000002
omics__bw_glc__1,3.4295954468
omics__bw_glc__2,3.9687245418
omics__bw_pyr__1,3.5025810773
omics__bw_pyr__2,3.1613495731
ompr__wt_nacl__1,2.7529693702999998
ompr__wt_nacl__2,2.9290122169
ompr__bw_delompr_nacl__1,3.1838685371
ompr__bw_delompr_nacl__2,3.7839384848
minspan__wt_ade__1,3.9567409084
minspan__wt_glc__1,3.1440845128
minspan__wt_glc__2,2.4832824292
minspan__wt_glc__3,2.058470827
minspan__wt_glc__4,2.9733948346
minspan__wt_glc_anaero__1,2.2798042503
minspan__wt_glc_anaero__2,2.2017987592
minspan__wt_trp__1,2.022018936
minspan__bw_delcra_glc__1,1.6269619353
minspan__bw_delcra_glc__2,2.1706446516
minspan__bw_delcra_trp__1,2.5349118159
minspan__bw_delmntr__1,0.8143713828
minspan__bw_delnac_ade__1,3.6956346254
minspan__bw_delnac_glc__1,2.7669990953
cra_crp__wt_ac__1,4.9534413723
cra_crp__wt_ac__2,5.5860154964
cra_crp__wt_fru__1,3.8710678524
cra_crp__wt_fru__2,2.7466018801
cra_crp__delcra_ac__1,4.8472826048
cra_crp__delcra_ac__2,4.8303637892
cra_crp__delcra_fru__1,2.8601598727
cra_crp__delcra_fru__2,3.7235360467
cra_crp__delcra_glc__1,3.0991997985
cra_crp__delcra_glc__2,1.7208974776
rpoB__wt_031__1,3.013269428
rpoB__wt_044__1,2.750885831
rpoB__wt_lb__1,2.4846695022
rpoB__wt_lb__2,0.0
rpoB__rpoBE546V_031__1,2.9198447918
rpoB__rpoBE546V_044__1,3.1788737325
rpoB__rpoBE546V_lb__1,1.9431243663000002
rpoB__rpoBE546V_lb__2,0.0
rpoB__rpoBE546V_glc__1,3.0955817383
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,1.3354052455
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,1.2810670050000001
crp__wt_fru__1,2.3191344929
crp__wt_glyc__1,3.2897169773
crp__wt_glyc__2,3.1825895429
crp__delar1_glyc__1,5.7238538567
crp__delar1_glyc__2,6.0850473921
crp__delar1ar2_glyc__1,1.0834149549
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,1.0330512131
crp__delar2_glyc__1,1.6568908194
crp__delar2_glyc__2,1.9805101764000002
crp__delar2_glyc__3,1.6204732753000002
crp__delcrp_fru__1,1.6460185468000001
crp__delcrp_fru__2,2.8891406808
crp__delcrp_fru__3,1.681551394
crp__delcrp_glc__1,1.5811562576
crp__delcrp_glc__2,1.4373166179
crp__delcrp_glc__3,1.765419456
crp__delcrp_glyc__1,2.6013952195
crp__delcrp_glyc__2,2.8416833274
crp__delcrp_glyc__3,3.0030757867
glu__glu_ale3__1,4.4798040679
glu__glu_ale4__1,3.7702708428
glu__glu_ale5__1,4.5819627188
glu__glu_ale6__1,0.7271834554000001
glu__glu_ale8__1,3.8372836694
glu__glu_ale9__1,4.3358941635
glu__glu_ale10__1,3.4207176122
42c__wt_42c__1,3.9880747603
42c__42c_ale1__1,1.004112851
42c__42c_ale2__1,4.4100133701
42c__42c_ale3__1,2.7839428064
42c__42c_ale4__1,6.9096077354
42c__42c_ale5__1,2.9070158332
42c__42c_ale6__1,1.4720686082
42c__42c_ale8__1,6.375037339
42c__42c_ale9__1,1.6616143783
42c__42c_ale10__1,6.8648308191
ssw__wt_ac__1,5.0346659874
ssw__wt_glc__1,2.9427420872
ssw__wt_glyc__1,2.8964477692
ssw__wt_xyl__1,5.5682615712
ssw__glc_ale1__1,2.1523038618
ssw__glc_ale2__1,2.4601874139
ssw__glc_ale3__1,0.0
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,0.0
ssw__xyl_ale1__1,3.5324502365
ssw__xyl_ale2__1,5.7129915692
ssw__xyl_ale3__1,4.5574894345
ssw__glc_ac_ac2__1,5.9037233393
ssw__glc_ac_glc1__1,5.4071388602
ssw__glc_ac_glc2__1,2.2811803583
ssw__glc_glyc_glc__1,4.9518966666
ssw__glc_glyc_glyc__1,6.0590508639
ssw__glc_xyl_glc__1,2.9352211063
ssw__glc_xyl_xyl__1,4.6981368458
pgi__glu4_delpgi__1,4.7109106912000005
pgi__pgi_ale1__1,2.2124530936
pgi__pgi_ale2__1,2.9204029486
pgi__pgi_ale3__1,3.265268562
pgi__pgi_ale5__1,2.1049986763
pgi__pgi_ale6__1,1.5208131916
pgi__pgi_ale7__1,2.3299494561
pgi__pgi_ale8__1,1.6080504929
ica__wt_glc__1,2.3173568625
ica__wt_glc__2,2.0829269105
ica__wt_glc__3,2.8981053388999998
ica__wt_glc__4,3.6922609002
ica__arg_sbt__1,2.9914138498
ica__arg_sbt__2,3.9691075609
ica__cytd_rib__1,2.2436786745
ica__cytd_rib__2,2.7279130707
ica__gth__1,3.3118049267
ica__gth__2,2.5098571893
ica__leu_glcr__1,2.2048604462
ica__leu_glcr__2,2.2626044332
ica__met_glc__1,1.1458431661
ica__met_glc__2,2.0069388356
ica__no3_anaero__1,5.3362910655
ica__no3_anaero__2,5.6130265124
ica__phe_acgam__1,1.832766512
ica__phe_acgam__2,1.5088627549
ica__thm_gal__1,2.1800869022000002
ica__thm_gal__2,2.3924644752
ica__tyr_glcn__1,2.316369395
ica__tyr_glcn__2,2.4097104145
ica__ura_pyr__1,2.8934187528
ica__ura_pyr__2,4.3923838693
ica__wt_glc__5,2.3183363469
ica__wt_glc__6,1.6860270747000001
ica__bw_delpurR_cytd__1,1.6503055049
ica__bw_delpurR_cytd__2,3.0818403219
ica__ade_glc__1,2.3052643521
ica__ade_glc__2,2.297343898
ytf__wt_glc__1,6.7933106659
ytf__wt_glc__2,5.9067815329
ytf__delyafC__1,3.7561192163
ytf__delyafC__2,4.2283594339
ytf__delyeiE__1,0.7242591667
ytf__delyeiE__2,1.2758468697
ytf__delyiaJ__1,2.1096637006
ytf__delyiaJ__2,1.3295745455999999
ytf__delyieP__1,4.9078960458
ytf__delyieP__2,5.3139452261
ytf__wt_ph5__1,2.8550876275
ytf__wt_ph5__2,3.5797021188
ytf__wt_ph8__1,3.2768126382
ytf__wt_ph8__2,2.7928594456
ytf__delybaO__1,1.0743282644
ytf__delybaO__2,2.6871199907000003
ytf__delybaQ__1,1.41331279
ytf__delybaQ__2,2.2023914411
ytf__delybiH__1,8.0544605014
ytf__delybiH__2,8.7757689048
ytf__delydcI_ph5__1,3.3125971436
ytf__delydcI_ph5__2,3.6877662413
ytf__delydcI_ph8__1,2.1928254861
ytf__delydcI_ph8__2,3.614409064
ytf__delyddM__1,3.0547471892
ytf__delyddM__2,2.2585831957
ytf__delyheO__1,2.2631883455
ytf__delyheO__2,3.7753111302
fps__bw_glc__1,2.5036310961
fps__bw_glc__2,3.1066461602
fps__fps_thrA_ale1__1,2.7568854181
fps__fps_thrA_ale1__2,2.305582031
fps__fps_thrA_ale2__1,3.5171375722000002
fps__fps_thrA_ale2__2,3.3375773061
fps__fps_serB_ale1__1,2.9993938861
fps__fps_serB_ale1__2,3.5427046822
fps__fps_serB_ale4__1,2.211889828
fps__fps_serB_ale4__2,3.7183329909
fps__fps_ptsI_ale1__1,3.1243880512
fps__fps_ptsI_ale1__2,3.3927412968
fps__fps_ptsI_ale3__1,3.4547205761
fps__fps_ptsI_ale3__2,2.6670936625
pal__lyx_ale2_f6__1,4.1666171848
pal__lyx_ale2__1,2.7289131374
pal__lyx_ale2__2,2.7426477838
pal__lyx_ale4__1,2.7289131374
pal__lyx_ale4__2,2.7426477838
pal__5drib_ale10_f18__1,3.5788762605
pal__5drib_ale10_f18__2,3.3308196271
pal__5drib_ale10__1,3.8510184068
pal__arab_ale14_f9__1,3.6668239054000002
pal__arab_ale14_f9__2,3.6564542729
pal__arab_ale14__1,2.2518577679
pal__arab_ale14__2,3.223245482
pal__arab_ale16__1,4.1737339414
pal__arab_ale16__2,4.3441901615
pal__tartr_ale26_f10__1,3.7143833737
pal__tartr_ale26_f10__2,4.5850839401
pal__tartr_ale26__1,3.6867016716
pal__tartr_ale26__2,3.7847594551
pal__tartr_ale28_f10__1,4.6598122496
pal__tartr_ale28_f10__2,3.7955421753
pal__tartr_ale28__1,2.613559369
pal__tartr_ale28__2,2.9423664915
efeU__delmenFentC_citr__1,4.1578930984
efeU__delmenFentC_citr__2,4.327011198
efeU__delmenFentC__1,2.9482080534
efeU__delmenFentC__2,4.0621481693
efeU__menFentC_ale39__1,3.0247422603
efeU__menFentC_ale39__2,1.3808387452
efeU__menFentC_ale29__1,6.7835134516
efeU__menFentC_ale29__2,6.5990786791
efeU__menFentC_ale30__1,1.5703721284
efeU__menFentC_ale30__2,0.0
efeU__menFentCubiC_ale36__1,4.0608020555
efeU__menFentCubiC_ale36__2,3.2261649022
efeU__menFentCubiC_ale37__1,4.1848395271
efeU__menFentCubiC_ale37__2,3.8647122973
efeU__menFentCubiC_ale38__1,2.2419657899
efeU__menFentCubiC_ale38__2,2.2817838749
