sample,new_4130045_4131409
LBexp_1,10.5556
LBexp_2,11.086
LBexp_3,10.9978
LBtran_1,11.0843
LBtran_2,10.358
LBtran_3,10.3117
LBstat_1,11.6704
LBstat_2,11.4942
LBstat_3,11.2729
LBGexp_1,9.7766
LBGexp_2,10.5881
LBGexp_3,10.4263
LBGtran_2,9.7299
LBGtran_3,9.8851
LBGstat_1,9.0264
LBGstat_2,8.9557
LBGstat_3,9.5063
S0_1,10.254
S0_2,9.7279
S0_3,10.284
S1_1,11.5081
S1_2,11.547
S1_3,11.068
S2_1,10.8535
S2_2,10.4609
S2_3,10.4965
S3_1,11.0231
S3_2,10.3948
S4_1,10.2809
S4_2,10.2462
S4_3,9.7891
S5_1,9.829
S5_2,9.6563
S5_3,9.8659
S6_1,9.1502
S6_2,8.3713
S6_3,9.0968
S6/t_1,9.5856
S6/t_2,7.8552
S6_4,9.3914
S6_5,9.5559
S6_6,9.6428
S7_4,10.3492
S7_5,10.4785
S7_6,10.8888
S8_4,10.216
S8_5,10.8356
G135_1,10.3195
G135_3,9.7618
G150_1,9.7465
G150_2,9.8301
G150_3,10.3015
G180_1,9.7278
G180_2,9.8954
G180_3,10.4446
C30_1,11.4044
C30_2,11.3595
C90_1,11.9721
C90_2,11.0216
BI_1,10.3076
BI_2,10.5306
BC_2,10.5993
BC/t_1,10.3184
BC/t_2,11.4277
BC_1,10.3148
Sw_1,10.359000000000002
Sw_2,10.5837
BT_1,10.246
BT_2,9.9153
B36_1,9.3246
B36_2,9.1201
B60_1,9.8905
B60_2,10.2836
M9exp_1,10.2675
M9exp_2,9.4237
M9exp_3,9.9022
M9tran_1,10.2009
M9tran_2,10.3076
M9tran_3,10.1795
M9stat_1,9.199
M9stat_2,9.2383
M9stat_3,9.0107
M+G_1,11.5441
M+G_2,11.0716
M+G_3,10.7659
Glu_1,10.948
Glu_2,10.7012
Glu_3,11.094
Fru_1,12.0068
Fru_2,12.5595
Fru_3,10.46
Mal_1,10.7517
Mal_2,11.593
Mal_3,10.822
G+S_2,11.5738
G+S_3,11.2525
Pyr_1,10.673
Pyr_2,11.8851
Pyr_3,11.2302
Gly_1,10.1317
Gly_2,11.8509
Gly_3,11.436
Glucon_1,10.6304
Glucon_2,10.3884
Glucon_3,8.6937
aero_1,10.6797
aero_2,9.8869
aero_3,10.1503
nit_1,10.3876
nit_2,10.8377
nit_3,9.7312
ferm_1,10.3371
ferm_2,9.7691
ferm_3,10.4427
T-5.40H_1,10.112
T-4.40H_1,10.4961
T-3.40H_1,10.7207
T-2.40H_1,10.0323
T-1.40H_1,10.3309
T-1.10H_1,10.5334
T-0.40H_1,10.483
T0.0H_1,10.3537
T0.30H_1,10.2167
T1.0H_1,9.751
T1.30H_1,9.6958
T2.0H_1,9.539
T2.30H_1,10.0431
T3.0H_1,9.4154
T3.30H_1,10.4025
T4.0H_1,10.4546
T5.0H_1,9.5296
HPh_1,10.5594
HPh_2,9.9687
HPh_3,11.1114
LPh_1,10.125
LPh_2,10.212
LPh_3,10.5235
LPhT_1,10.0435
LPhT_2,10.3064
LPhT_3,10.6656
SMMPr_1,10.4341
SMMPr_2,10.6919
