,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-3.700743415417188e-17,0.701664934682903,3.0,0.0,-0.18622443500000002,1.0,0.7759914348,2.0,-0.5897669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.4838980872333334,0.616350882522401,3.0,3.0,-1.791355442,4.0,-1.8860389014,5.0,-0.7742999183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.6849902283000002,0.07694110426174589,3.0,6.0,-2.6265071186,7.0,-2.7721517964,8.0,-2.6563117699000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-9.52381295520121e-12,0.3153106968178078,21.0,9.0,-0.1688996758,10.0,-0.2752658563,11.0,0.35642155000000003,12.0,-0.18278590590000002,13.0,-0.5979648654,14.0,0.650202076,15.0,0.0925349496,16.0,0.0325930318,17.0,0.1026410808,18.0,0.0652220486,19.0,0.030714612300000003,20.0,-0.1501191717,21.0,-0.07064202060000001,22.0,-0.3088174487,23.0,-0.2392517302,24.0,0.0405242668,25.0,-0.10263304000000001,26.0,0.4347553189,27.0,0.4643900098,28.0,0.3043013415,29.0,-0.4779205717
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.6730821555190476,0.4133046909889524,21.0,30.0,-0.8244641438,31.0,-0.6801862597,32.0,-0.6231615087,33.0,-0.7965730507000001,34.0,0.0706902605,35.0,-0.4038226847,36.0,-0.3425529726,37.0,-0.49061141490000004,38.0,-0.7585259562000001,39.0,-1.1235790965,40.0,-1.0637068688,41.0,-0.5505560270000001,42.0,-0.3564121169,43.0,-0.8142537342,44.0,-1.2165261283,45.0,-0.3350386059,46.0,-1.8974587728,47.0,-0.3648212433,48.0,-0.37189697250000003,49.0,-0.6341612678,50.0,-0.5571067011
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.07319186858261946,3.0,51.0,0.0567318086,52.0,0.025885142200000003,53.0,-0.0826169508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.5359847252000001,0.5335281720877132,4.0,54.0,-0.2389826978,55.0,0.8795004346,56.0,0.6062731533,57.0,0.8971480107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.27783035468283024,4.0,58.0,-0.3437400752,59.0,0.2601359808,60.0,0.1871401493,61.0,-0.10353605490000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-1.997928908025,0.1777054773517672,4.0,62.0,-1.9454830233,63.0,-1.8466720918,64.0,-1.9442792624,65.0,-2.2552812546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-2.003199715,0.21700768318772082,4.0,66.0,-1.8634722202,67.0,-1.9669011968999999,68.0,-1.862146061,69.0,-2.3202793819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,1.389468858525,0.08867389785772341,4.0,70.0,1.2924019053,71.0,1.3386299401000001,72.0,1.4813733682999999,73.0,1.4454702204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.666666804567285e-11,1.2983881553603034,6.0,74.0,1.2586500411000001,75.0,1.0995910845,76.0,1.1670319743,86.0,-0.9794835092,88.0,-1.0806909496000001,90.0,-1.4650986412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.82120869225,0.7844868962599405,6.0,77.0,1.4430596557,78.0,1.5227871764,79.0,1.5506019629,87.0,0.3035497864,89.0,0.38516728910000003,91.0,-0.277913717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.07290851090000001,0.2792623027856308,3.0,80.0,-0.06833829250000001,82.0,0.39457859980000004,84.0,-0.1075147746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-0.3893312013333334,0.21831315203545387,3.0,81.0,-0.6302798110000001,83.0,-0.2046816834,85.0,-0.3330321096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-3.33333360913457e-11,0.3594721158669481,3.0,92.0,-0.36663990690000003,93.0,0.0147922521,94.0,0.3518476547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,1.6615283264333336,0.10536630116426346,3.0,95.0,1.778955048,96.0,1.6303881631000001,97.0,1.5752417682000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.14563506273333332,0.4661178718990109,3.0,98.0,0.312382364,99.0,-0.6194516561,100.0,-0.12983589610000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,1.4900242668333334,0.11736157316286364,3.0,101.0,1.3579440252000001,102.0,1.5297994646,103.0,1.5823293107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,0.3495225886,0.07655672355419633,3.0,104.0,0.2622946177,105.0,0.3807110865,106.0,0.4055620616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,0.15480148766666668,0.1671859314566497,3.0,107.0,0.1745290061,108.0,0.31124844500000004,109.0,-0.0213729881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,0.41850767466666666,0.14640191269208025,3.0,110.0,0.2539539924,111.0,0.5343267918,112.0,0.4672422398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-0.5048323134666667,0.17767332089475427,3.0,113.0,-0.6393924955,114.0,-0.3034329583,115.0,-0.5716714866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
