,PSPTO_RS29075
SRX1828913,0.1411061676
SRX1828914,-0.3473041933
SRX1828915,-0.45096689840000004
SRX1828916,-1.0805496412
SRX1828917,0.3098607308
SRX1828918,-0.2000368446
SRX3983989,-0.7732276229
SRX3983990,-0.1092294817
SRX3983993,-1.0678438894
SRX3983994,-0.8589993767
SRX3983995,-0.22702670630000002
SRX3983996,-0.4929403551
SRX3983997,-1.6655059761
SRX3983998,-0.3646660399
SRX3983999,-0.5952845384000001
SRX3984000,-0.4998478551
SRX3984001,-1.8877053825
SRX3984002,-2.3093884921
SRX3984003,-0.1935432896
SRX3984004,-0.40294906300000005
SRX3984005,-0.9679817071000001
SRX3984006,-0.2765432195
SRX3984007,-0.0207869902
SRX3984008,-0.41967075800000003
SRX3984009,0.1083821296
SRX3984010,-2.2430593211
SRX3984011,0.0552491361
SRX3984012,0.0553043233
SRX3984013,-0.0814363484
SRX3984014,-0.32882401380000004
SRX3984015,0.32205562130000004
SRX3984016,-0.2416092369
SRX3984017,-1.9407678639000001
SRX3984019,0.0329080742
SRX3984020,-2.1220864983
SRX3984021,-1.6549009116
SRX3984022,-1.9386469726
SRX3984023,0.014797095500000001
SRX3984024,-0.15941816550000001
SRX3984025,-0.44179887700000003
SRX3984026,-0.384383014
SRX3984027,-0.5532554718
SRX3984028,-0.29037143120000003
SRX3984029,-0.36099923
SRX3984031,-2.3244890987
SRX3984032,-1.5945453134
SRX3984034,-0.1826970686
SRX3984035,0.22516017870000002
SRX3984036,-1.044621982
SRX3984037,-0.5022251734000001
SRX3984038,-2.5034568615
SRX3984039,-1.0402777782000001
SRX3984040,-0.5497159622000001
SRX3984041,-1.9776926276000002
SRX3984042,-0.19489562030000002
SRX3984043,0.1658951279
SRX3984045,0.0966801821
SRX3984046,0.0113694798
SRX3984047,-1.0421110031
SRX3984048,0.354882803
SRX3984049,0.7044809733
SRX3984050,0.33918776910000004
SRX3984051,-1.6763403036
SRX3984052,-0.0301411767
SRX3984056,-1.8830319664
SRX3984057,-1.7775094601
SRX3984058,-1.8097908699
SRX3984059,0.08728674110000001
SRX3984061,0.1825625029
SRX3984062,0.0691312298
SRX3984063,-0.2598091663
SRX3984064,-0.1983095716
SRX3984065,-0.12391565060000001
SRX3984066,-0.077847762
SRX3984067,0.018446146400000002
SRX3984068,-0.180600382
SRX3984069,-0.3204252201
SRX3984070,-0.7451734483
SRX3984071,-0.8800504981
SRX3984073,-0.591940621
SRX3984074,-0.498609509
SRX3984077,-0.0377495328
SRX3984078,-0.0023251324000000003
SRX3984079,-1.2409155229
SRX3984080,0.15653049330000002
SRX3984082,-0.24965588190000002
SRX3984084,-2.4524792759
SRX6997963,-0.010322351300000001
SRX6997964,-0.1814164217
SRX6997965,-0.31439909400000005
SRX6997967,0.12438202620000001
SRX6997968,-0.2406046614
SRX6997969,-0.227317184
SRX6997971,-0.1140596749
SRX6997972,-0.5714975992
SRX6997973,0.0320186646
SRX3159100,0.08444252590000001
SRX3159101,-0.1263610145
SRX3159102,-0.0631688968
SRX3159103,0.10508738540000001
SRX3159000,0.40509704960000004
SRX3159001,0.37764877500000005
SRX3159002,0.0322928748
SRX3159003,0.0117470545
SRX3159004,0.15364906720000002
SRX3159005,0.2417677161
SRX3159006,-0.0726518232
SRX3159007,0.2088817603
SRX3159008,0.3249365652
SRX3159009,0.4340538591
SRX3159010,0.2297536772
SRX3159012,0.1377757141
SRX3159013,0.2703831024
SRX3159014,0.4496462538
SRX3159015,0.1642078442
SRX3159016,-0.003830041
SRX3159017,0.2761493667
SRX3159018,0.2952590087
SRX3159019,0.1032891821
SRX3159020,0.4568995812
SRX3159021,0.33941160060000003
SRX3159022,0.2134732618
SRX3159023,0.22383931740000002
SRX3159024,-0.375466925
SRX3159025,0.6028363692
SRX3159026,0.1442684272
SRX3159027,0.2799592072
SRX3159028,0.1962470162
SRX3159029,0.3652148921
SRX3159030,0.42034611650000003
SRX3159034,-0.0127057624
SRX3159036,-0.3459171444
SRX3159037,-0.0251322744
SRX3159041,-0.2612421417
SRX3159042,-0.08789191880000001
SRX3159043,0.0824419815
SRX3159045,0.07900238550000001
SRX3159047,0.1766255727
SRX3159048,-0.1259830616
SRX3159049,0.2493674593
SRX3159050,0.29325927830000004
SRX3159051,0.2085228403
SRX3159052,0.3839593928
SRX3159053,0.21583890560000002
SRX3159054,0.2075032309
SRX3159055,0.2296370354
SRX3159056,0.2878566772
SRX3159057,0.381822412
SRX3159058,0.2471740788
SRX3159060,-0.1222928685
SRX3159061,0.0152168895
SRX3159062,0.0731712581
SRX3159063,0.1596088949
SRX3159066,0.2468352113
SRX3159069,0.1575028698
SRX3159070,0.1511411062
SRX3159071,-0.2015142628
SRX3159073,-0.20334967980000002
SRX3159074,-0.0803860624
SRX3159075,0.0081030119
SRX3159076,-0.0918630784
SRX3159080,0.3454055747
SRX3159082,0.1721815211
SRX3159083,-0.0103237586
SRX3159086,0.1333183182
SRX3159087,0.24166198490000002
SRX3159088,0.27918653730000004
SRX3159089,0.4225588054
SRX3159090,0.1788844869
SRX3159091,0.4196214519
SRX3159092,-0.1584182647
SRX3159093,-0.2516354873
SRX3159094,-0.28057489220000004
SRX3159095,-0.4455530187
SRX3159096,-0.2969664496
SRX3159097,-0.4164874336
SRX3159098,-0.45673882790000003
SRX3159099,-0.4210961248
SRX3158988,0.0864848945
SRX3158989,-0.6827104576
SRX3158990,-1.2720039941
SRX3158991,-0.0012369275
SRX3158992,0.0796448938
SRX3158996,-0.1661297884
SRX3644656,0.0780768611
SRX3644657,-0.010000652300000001
SRX3644658,-0.0680762089
SRX3644659,0.0681140251
SRX3644660,-0.0667152564
SRX3644661,-0.2823950644
SRX3644662,-0.3454746912
SRX3644663,-0.1455261541
SRX3644664,-0.0952376582
SRX3644665,-0.12683173650000001
SRX3644666,-0.2261102612
SRX3644667,-0.2837173408
SRX3644668,-0.19284918950000002
SRX3644669,-0.1164700587
SRX3644670,0.0372670195
SRX3644671,-0.40140060200000005
SRX3644672,-0.0443607686
SRX3644673,-0.20559228240000002
