,-0.23327954783999993,-0.19439962319999993,-0.15551969855999992,-0.11663977391999991,-0.0777598492799999,-0.0388799246399999,1.1102230246251565e-16,0.03887992464000012,0.07775984928000013,0.11663977392000013,0.15551969856000014,0.19439962320000015,0.23327954784000016,0.27215947248000016,0.31103939712000017,0.3499193217600002,0.3887992464000002,0.4276791710400002,0.4665590956800002,0.5054390203200002
thresh,-0.09719981159999999,0.09719981159999999,2,,,,,,,,,,,,,,,,,
unreg,1,0,0,0,1,125,3952,123,2,2,0,0,0,0,0,0,0,0,0,0
FecI,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0
unreg_genes,['entC'],[],[],[],[],[],[],[],[],['entA' 'entB'],[],[],[],[],[],[],[],[],[],[]
FecI_genes,[],[],[],[],[],[],[],[],[],[],[],[],['fecE' 'fecD'],[],['fecC'],['fecB'],['fecA'],[],[],[]
