,-0.32808257407065183,-0.2734021450588765,-0.21872171604710117,-0.16404128703532583,-0.1093608580235505,-0.05468042901177517,1.6653345369377348e-16,0.0546804290117755,0.10936085802355083,0.16404128703532617,0.2187217160471015,0.2734021450588769,0.32808257407065217,0.38276300308242744,0.43744343209420283,0.4921238611059782,0.5468042901177534,0.6014847191295287,0.6561651481413042,0.7108455771530795
thresh,-0.3554227885765395,0.3554227885765395,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,63,4070,76,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfK'],[],[]
