,0
gene_id,nrdH
name,nrdH
operon,nrdHIEF
gene_product,"Posttranslational modification, protein turnover, chaperones"
cog,<i>Not Available</i>
regulator,"['cra', 'fur', 'iscR', 'nrdR', 'rpoD']"
link,<i>Not Available</i>
