,-0.1624293721167203,-0.13289675900458933,-0.10336414589245838,-0.07383153278032742,-0.04429891966819646,-0.014766306556065506,0.01476630655606545,0.04429891966819641,0.07383153278032736,0.10336414589245832,0.13289675900458928,0.16242937211672023,0.1919619852288512,0.22149459834098215,0.25102721145311313,0.2805598245652441,0.31009243767737504,0.339625050789506,0.36915766390163696,0.3986902770137679
thresh,-0.08859783933639288,0.08859783933639288,1,,,,,,,,,,,,,,,,,
unreg,1,2,1,8,67,1104,1027,69,7,4,3,0,1,0,1,0,1,0,0,0
unreg_genes,['Saci_1947'],['Saci_1124' 'SACI_RS08600'],['SACI_RS11725'],[],[],[],[],[],[],['Saci_1709' 'Saci_2069' 'SACI_RS08980' 'Saci_1038'],['ubiX' 'SACI_RS11940' 'Saci_0855'],[],['thi4_2'],[],['thiC'],[],['Saci_2110'],[],[],[]
