,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A
0,Chrom__sac_log,2.639552817500335,2.1248485246424154,2.0,0.0,1.1370580167314526,1.0,4.142047618269218,,
1,Chrom__sac_sta,1.0373296712042457,0.35763276061461846,2.0,2.0,0.7844451209991836,3.0,1.2902142214093075,,
2,Chrom__sac_MW001,-1.4849232954361469e-15,0.2894568475492509,2.0,4.0,-0.20467689976295747,5.0,0.2046768997629545,,
3,Chrom__sac_fadR,-0.2821825526213332,0.11333026303854005,2.0,6.0,-0.2020459551131264,7.0,-0.36231915012954,,
4,FadR__wt_p,1.5543122344752192e-15,5.567587570637026,2.0,8.0,3.9368789260473793,9.0,-3.936878926047376,,
5,FadR__ko_p,-1.5342898101177165,7.381191647231729,2.0,10.0,3.6850008568773416,11.0,-6.7535804771127745,,
6,GDGT__75_2.4_log,-4.996003610813204e-16,0.41096670753784814,3.0,12.0,0.4611838016547533,27.0,-0.3274204117265478,50.0,-0.13376338992820702
7,GDGT__80_3.5_stat,-4.125044503697983,0.5022752263618779,3.0,13.0,-4.669489230931884,20.0,-4.025927186966667,42.0,-3.679717093195397
8,GDGT__80_2.4_log,-4.38577904632401,0.9457534895275983,3.0,14.0,-5.425908094621039,37.0,-4.153895602609597,41.0,-3.577533441741393
9,GDGT__75_3.5_stat,1.7139821509472537,0.4486918869429765,3.0,15.0,1.3125094345780932,24.0,2.1983364791492934,28.0,1.6311005391143747
10,GDGT__80_1.6_stat,0.11573659496063075,2.3277529386116584,3.0,16.0,1.8034165255857533,17.0,1.0835908869771305,33.0,-2.5397976276809917
11,GDGT__75_2.4_stat,0.254684957830791,0.8335906623903514,3.0,18.0,-0.2701074353908899,26.0,-0.18171645605577175,31.0,1.2158787649390346
12,GDGT__80_2.4_stat,1.4182402257450153,1.2329963799292762,3.0,19.0,2.840026577102229,29.0,0.6427502139251838,30.0,0.7719438862076329
13,GDGT__80_1.6_log,-4.477129279976845,1.8362171938140714,2.0,21.0,-5.775530909454108,39.0,-3.1787276504995825,,
14,GDGT__65_3.5_stat,0.22743578028526137,0.24118459776659945,3.0,22.0,0.36855392528803577,23.0,0.3648052100702811,34.0,-0.051051794502532714
15,GDGT__75_1.6_stat,2.6043901539542227,2.3766675731479396,3.0,25.0,2.970517229651818,32.0,4.776748441720481,38.0,0.06590479049036957
16,GDGT__75_1.6_log,2.7581828523963496,0.26145888361002484,2.0,35.0,2.5733035027942366,36.0,2.9430622019984622,,
17,GDGT__65_2.4_stat,1.9827382779744838,1.1712524104099336,3.0,40.0,3.2387924176995737,46.0,0.9204552842022272,49.0,1.7889671320216498
18,GDGT__65_2.4_log,0.6707999386329148,1.4419525395041397,3.0,43.0,-0.3894246244815777,44.0,2.3127440568493522,47.0,0.08908038353097011
19,GDGT__80_3.5_log,-6.676447543464355,1.2093197723854874,3.0,45.0,-7.2429056067887245,51.0,-5.2878686763412,52.0,-7.498568347263137
20,GDGT__65_1.6_log,2.061909596391884,0.18841202837474688,3.0,48.0,2.03381725242802,53.0,2.2627904749843606,54.0,1.8891210617632708
21,NutLim__t0,-1.4432899320127035e-15,2.2567940815584095,2.0,55.0,-1.5957943988116192,56.0,1.5957943988116163,,
22,NutLim__t05,-1.4007345904498514,0.9956097722440331,3.0,57.0,-2.5007621644370284,58.0,-1.1400187829492587,59.0,-0.5614228239632669
23,NutLim__t1,-1.78608041473381,0.6561558789010544,3.0,60.0,-2.4666843032219936,61.0,-1.7340913173201864,62.0,-1.157465623659251
24,NutLim__t15,-1.7191928243558448,0.529118803627439,3.0,63.0,-2.2691740038552,64.0,-1.6746523051192947,65.0,-1.213752164093039
25,NutLim__t2,-1.9126722274496835,0.7527615192250436,3.0,66.0,-2.7810356465297716,67.0,-1.5117866757758285,68.0,-1.4451943600434505
26,NutLim__t4,-2.162768554621449,0.05135071208299112,2.0,69.0,-2.126458117888808,70.0,-2.19907899135409,,
27,UV_irr__wt0,-3.515706244646329e-16,0.23373161614004279,3.0,71.0,0.024778727203261155,72.0,-0.2451338144314545,73.0,0.22035508722819228
28,UV_irr__wt1,-0.7958714391458163,0.7453567073240503,3.0,74.0,-1.3697749805782244,75.0,0.0465374991372986,76.0,-1.0643768359965229
29,UV_irr__wt2,-0.7837162556559457,0.7847250827499757,3.0,77.0,-1.5213172827120436,78.0,0.040882457913852234,79.0,-0.8707139421696459
30,UV_irr__mut0,-0.8429606830632226,0.19173390443135366,3.0,80.0,-1.0385787706294682,81.0,-0.8349406306497826,82.0,-0.6553626479104171
31,UV_irr__mut1,-1.6599320752219835,0.07701315605013696,3.0,83.0,-1.5747007105847444,84.0,-1.7245190357546314,85.0,-1.6805764793265747
32,UV_irr__mut2,-2.006922831524523,0.6786791369603289,3.0,86.0,-2.0774234766812967,87.0,-2.647599735220959,88.0,-1.2957452826713127
33,YtrA__overexpr,-0.5662242908479536,0.23515758992119118,3.0,89.0,-0.3690085075361412,90.0,-0.503188923420549,91.0,-0.8264754415871705
34,YtrA__wt,-1.133352670971514e-15,0.3344247762072506,3.0,92.0,0.2789304712939352,93.0,-0.37074055875576223,94.0,0.0918100874618236
