,SACI_RS03840
SRX5495523,0.16648070160492526
SRX5495524,0.40214173126995867
SRX5495525,-1.4195059919564723
SRX5495526,-1.3763249655796337
SRX6762909,0.13521810230694875
SRX6762910,-0.13521810230694875
SRX6762911,-0.004512902233955174
SRX6762912,-0.12764680235574846
SRX3467357,-0.2975379183014004
SRX3467358,0.2975379183014013
SRX3467359,-0.045922828286837365
SRX3467360,-0.23323787580159736
SRX3565164,0.1244908878463784
SRX3565165,-0.916328809940957
SRX3565166,0.05442347496009958
SRX3565167,-0.4817793655061813
SRX3565168,-0.6254169645412064
SRX3565169,-0.4342531254270359
SRX3565170,-0.3567511953131985
SRX3565171,-0.17714036507833966
SRX3565172,-0.6760603805527197
SRX3565173,0.2339733988182973
SRX3565174,-0.726040082080754
SRX3565176,-0.8521985978041533
SRX3565177,-0.840997459688146
SRX3565178,-0.7126601196084748
SRX3565179,-0.5409277030664237
SRX3565180,-0.18177936512689372
SRX3565181,-1.0344902177795232
SRX3565182,-0.2272106780099605
SRX3565183,-0.3784139520060359
SRX3565184,-0.4067570385718016
SRX3565185,-0.6393559909676165
SRX3565186,-0.4121290057278717
SRX3565187,-1.6028399312284105
SRX3565188,0.6579324002412639
SRX3565191,0.1910020805987953
SRX3565192,0.1153966632045007
SRX3565193,-0.487769226840733
SRX3565194,0.7088280349425853
SRX3565195,0.7289414243210972
SRX3565197,-0.3041479603305408
SRX3565198,-0.9954014348108152
SRX3565199,0.15922130968177314
SRX3565200,0.8924002798576938
SRX3565201,-0.4535955530563634
SRX3565202,0.4089107173060453
SRX3565203,0.4756377483715246
SRX3565204,0.8316797595872361
SRX3565205,0.2312603142998517
SRX3565206,0.05728847728051534
SRX3565208,-0.3852994356453934
SRX3565209,-0.3821578207366816
SRX3565210,0.6903085204990509
SRX3565211,0.7527301812129101
SRX4001511,-0.2147963502861696
SRX4001513,0.2147963502861696
SRX4001514,-1.030778604842113
SRX4001515,-0.7741801571315445
SRX4001516,-0.9365432214987076
SRX4001517,-1.4823265020078562
SRX4001518,-0.947171070705532
SRX4001519,-1.0107066515268155
SRX4001520,-1.2290073903232486
SRX4001521,-1.1530613825562783
SRX4001522,-1.1411020504984422
SRX4001523,-1.2931296334855356
SRX4001524,-1.4105750732613809
SRX4001525,-1.6149820308853453
SRX4001526,-2.0892516729331376
SRX4001528,-2.297834938840478
SRX3823521,0.04970565003175143
SRX3823522,-0.06770678809919417
SRX3823523,0.01800113806744097
SRX3823524,0.21392166366937548
SRX3823525,0.29567700252597096
SRX3823526,0.883310906509835
SRX3823527,0.014251416647475425
SRX3823528,0.4526844541560822
SRX3823529,0.36951380374352016
SRX3823530,-0.003265312337907389
SRX3823531,0.21911686406699624
SRX3823532,0.17508031620650666
SRX3823533,0.5644003147438594
SRX3823534,0.32993621153531105
SRX3823536,0.8584631341999023
SRX3823537,0.6047136388121723
SRX3823538,0.4494448530364563
SRX3823539,0.27149166945278314
SRX5653264,-0.0006405451305706578
SRX5653265,-0.01295357694647059
SRX5653266,-0.1322897391969846
SRX5653267,-0.030724153549762438
SRX5653268,0.14819959688330894
SRX5653269,-0.11747544333354655
