sample,new_3669959_3672791
LBexp_1,7.7687
LBexp_2,8.8246
LBexp_3,8.6419
LBtran_1,8.7185
LBtran_2,8.5274
LBtran_3,8.6353
LBstat_1,9.6384
LBstat_2,9.3722
LBstat_3,8.717
LBGexp_1,7.8467
LBGexp_2,7.9085
LBGexp_3,7.9857
LBGtran_2,8.5433
LBGtran_3,7.7462
LBGstat_1,7.745
LBGstat_2,7.4889
LBGstat_3,7.8884
S0_1,11.9605
S0_2,12.0071
S0_3,11.8525
S1_1,10.1143
S1_2,9.8628
S1_3,9.6314
S2_1,10.3936
S2_2,9.4551
S2_3,9.5352
S3_1,11.1702
S3_2,10.4383
S4_1,10.8583
S4_2,10.9072
S4_3,10.4229
S5_1,10.3374
S5_2,10.4568
S5_3,10.4114
S6_1,10.5791
S6_2,10.2736
S6_3,10.5408
S6/t_1,10.3469
S6/t_2,9.192
S6_4,9.4764
S6_5,9.8786
S6_6,10.0435
S7_4,10.6291
S7_5,10.8501
S7_6,10.9217
S8_4,10.4756
S8_5,11.2161
G135_1,8.7562
G135_3,8.2399
G150_1,7.9762
G150_2,7.629
G150_3,8.8062
G180_1,8.204
G180_2,7.535
G180_3,8.7951
C30_1,11.1437
C30_2,10.9368
C90_1,10.8117
C90_2,9.1412
BI_1,12.2521
BI_2,12.6157
BC_2,12.5782
BC/t_1,11.1986
BC/t_2,12.3371
BC_1,11.4631
Sw_1,14.5516
Sw_2,14.7013
BT_1,11.9992
BT_2,11.0602
B36_1,13.0245
B36_2,12.5236
B60_1,13.9688
B60_2,14.3749
M9exp_1,9.8196
M9exp_2,9.4723
M9exp_3,8.4913
M9tran_1,8.7766
M9tran_2,8.835
M9tran_3,9.2619
M9stat_1,11.2271
M9stat_2,13.5377
M9stat_3,13.1675
M+G_1,11.1862
M+G_2,9.9039
M+G_3,10.2166
Glu_1,10.487
Glu_2,12.4777
Glu_3,9.7395
Fru_1,10.9124
Fru_2,10.8647
Fru_3,8.7093
Mal_1,11.2488
Mal_2,10.7391
Mal_3,12.1734
G+S_2,10.2981
G+S_3,10.1516
Pyr_1,10.6737
Pyr_2,10.8195
Pyr_3,10.622
Gly_1,11.8072
Gly_2,12.9743
Gly_3,12.2962
Glucon_1,10.5032
Glucon_2,10.5265
Glucon_3,9.6176
aero_1,9.4248
aero_2,8.529
aero_3,10.0614
nit_1,9.7591
nit_2,9.6848
nit_3,9.6175
ferm_1,9.3283
ferm_2,9.26
ferm_3,10.2916
T-5.40H_1,9.2566
T-4.40H_1,9.3266
T-3.40H_1,9.1138
T-2.40H_1,8.8102
T-1.40H_1,8.851
T-1.10H_1,9.1497
T-0.40H_1,9.3096
T0.0H_1,9.6203
T0.30H_1,13.6625
T1.0H_1,12.5554
T1.30H_1,11.1479
T2.0H_1,9.7969
T2.30H_1,9.588
T3.0H_1,9.1875
T3.30H_1,10.1791
T4.0H_1,10.3242
T5.0H_1,9.8245
HPh_1,9.1452
HPh_2,8.6911
HPh_3,9.3015
LPh_1,10.0282
LPh_2,8.6842
LPh_3,8.7797
LPhT_1,11.3857
LPhT_2,11.5847
LPhT_3,11.6827
SMMPr_1,9.2458
SMMPr_2,9.2323
SMMPr_3,9.202
HiTm_1,9.5658
HiTm_2,9.3892
HiTm_3,9.7503
LoTm_1,13.7867
LoTm_2,15.1768
LoTm_3,13.9448
HiOs_1,10.6593
HiOs_2,11.5113
HiOs_3,11.1383
BMM_1,8.847999999999997
BMM_2,9.0791
BMM_3,10.919
Heat_1,12.1043
Heat_2,11.8363
Heat_3,12.3513
Cold_1,8.6232
Cold_2,8.8144
Cold_3,8.5307
Etha_1,9.0071
Etha_2,9.6717
Etha_3,9.5422
SMM_1,9.2428
SMM_2,9.6525
SMM_3,9.2118
Salt_1,13.6749
Salt_2,14.2246
Salt_3,13.9654
Mt0_1,8.3983
Mt0_3,7.5081
M0t45_1,9.0804
M0t45_2,9.7318
M0t45_3,8.7558
M0t90_1,8.0565
M0t90_2,9.0078
M0t90_3,8.4441
M40t45_1,8.6365
M40t45_2,9.6581
M40t45_3,8.6991
M40t90_1,8.0439
M40t90_2,8.7754
M40t90_3,8.6491
dia0_1,7.4375
dia0_2,8.0765
dia0_3,7.4507
dia5_1,8.1956
dia5_2,10.0135
dia5_3,8.4647
dia15_1,9.9534
dia15_2,8.8892
dia15_3,8.0144
Diami_1,9.1906
Diami_2,8.6868
Diami_3,8.7097
Paraq_1,8.4596
Paraq_2,8.7485
Paraq_3,7.9713
H2O2_1,8.3438
H2O2_2,8.7692
H2O2_3,8.416
Oxctl_1,8.7087
Oxctl_2,8.6033
Oxctl_3,9.3129
GM-0.1_1,9.1311
GM-0.2_1,8.4198
GM+5_1,9.7401
GM+15_1,9.0494
GM+25_1,9.1901
GM+45_1,9.1884
GM+60_1,8.908
GM+90_1,8.799
GM+120_1,7.7163
GM+150_1,8.9672
GM-0.1_2,9.9985
GM-0.2_2,9.2344
GM+5_2,9.9252
GM+10_2,9.259
GM+15_2,9.5675
GM+25_2,8.9682
GM+45_2,8.4525
GM+60_2,8.271
GM+90_2,8.8351
GM+150_2,9.0085
GM-0.1_3,10.079
GM-0.2_3,9.8893
