sample,BSU06070
LBexp_1,13.0449
LBexp_2,12.5883
LBexp_3,12.5668
LBtran_1,12.0079
LBtran_2,11.8428
LBtran_3,11.9591
LBstat_1,10.8752
LBstat_2,10.7203
LBstat_3,10.6363
LBGexp_1,12.9967
LBGexp_2,12.5799
LBGexp_3,12.9475
LBGtran_2,11.8561
LBGtran_3,12.2152
LBGstat_1,11.1727
LBGstat_2,11.2369
LBGstat_3,11.3273
S0_1,11.6802
S0_2,11.7404
S0_3,11.661
S1_1,12.9749
S1_2,13.0062
S1_3,13.2303
S2_1,12.1383
S2_2,12.1015
S2_3,11.7934
S3_1,11.4062
S3_2,11.3866
S4_1,10.7244
S4_2,10.5247
S4_3,10.1051
S5_1,9.9516
S5_2,9.9723
S5_3,10.2813
S6_1,9.2594
S6_2,7.787000000000001
S6_3,9.4517
S6/t_1,9.1273
S6/t_2,7.6485
S6_4,8.8276
S6_5,9.3328
S6_6,9.1461
S7_4,9.7081
S7_5,9.4461
S7_6,9.741
S8_4,9.314
S8_5,9.291
G135_1,13.1635
G135_3,11.2782
G150_1,12.6811
G150_2,13.3216
G150_3,13.1956
G180_1,12.7475
G180_2,13.166
G180_3,12.3901
C30_1,11.2197
C30_2,11.4134
C90_1,12.6684
C90_2,12.7269
BI_1,12.3464
BI_2,12.5934
BC_2,12.2519
BC/t_1,11.5965
BC/t_2,11.8828
BC_1,11.8075
Sw_1,12.6855
Sw_2,13.2053
BT_1,11.2073
BT_2,10.5559
B36_1,11.6947
B36_2,11.4214
B60_1,11.5368
B60_2,11.5308
M9exp_1,12.4799
M9exp_2,12.0453
M9exp_3,11.8852
M9tran_1,11.7922
M9tran_2,11.795
M9tran_3,11.8997
M9stat_1,9.3975
M9stat_2,9.4755
M9stat_3,9.1823
M+G_1,12.0602
M+G_2,12.0206
M+G_3,12.0354
Glu_1,12.2524
Glu_2,12.2302
Glu_3,12.1847
Fru_1,12.001
Fru_2,12.4099
Fru_3,11.7438
Mal_1,11.5998
Mal_2,11.6514
Mal_3,12.0357
G+S_2,11.6504
G+S_3,11.573
Pyr_1,10.7365
Pyr_2,11.4824
Pyr_3,11.2607
Gly_1,10.8912
Gly_2,12.0187
Gly_3,10.3152
Glucon_1,11.0854
Glucon_2,11.5256
Glucon_3,10.518
aero_1,13.3424
aero_2,12.2396
aero_3,12.9536
nit_1,11.7929
nit_2,12.1363
nit_3,11.8201
ferm_1,11.7792
ferm_2,12.0303
ferm_3,12.3405
T-5.40H_1,12.6539
T-4.40H_1,12.4795
T-3.40H_1,12.5221
T-2.40H_1,12.2716
T-1.40H_1,12.0504
T-1.10H_1,12.2081
T-0.40H_1,12.1766
T0.0H_1,12.0574
T0.30H_1,10.5706
T1.0H_1,10.3714
T1.30H_1,10.2655
T2.0H_1,10.4011
T2.30H_1,11.258
T3.0H_1,10.8365
T3.30H_1,11.2945
T4.0H_1,11.4025
T5.0H_1,10.8141
HPh_1,12.7065
HPh_2,12.3402
HPh_3,12.33
LPh_1,12.792
LPh_2,13.1763
LPh_3,12.6955
LPhT_1,11.3573
LPhT_2,11.6556
LPhT_3,11.9816
SMMPr_1,11.9666
SMMPr_2,12.0471
SMMPr_3,12.2933
HiTm_1,12.2524
HiTm_2,11.9609
HiTm_3,12.1772
LoTm_1,11.4631
LoTm_2,11.2253
LoTm_3,11.0358
HiOs_1,12.3818
HiOs_2,12.0371
HiOs_3,12.1742
BMM_1,12.5479
BMM_2,12.3324
BMM_3,12.4156
Heat_1,13.4241
Heat_2,13.2807
Heat_3,13.0458
Cold_1,12.117
Cold_2,11.5302
Cold_3,11.1015
Etha_1,11.6647
Etha_2,11.2155
Etha_3,11.5722
SMM_1,12.1796
SMM_2,12.0271
SMM_3,12.0572
Salt_1,13.1822
Salt_2,13.2256
Salt_3,13.4278
Mt0_1,12.7695
Mt0_3,13.1492
M0t45_1,12.3802
M0t45_2,12.7183
M0t45_3,12.7897
M0t90_1,10.1732
M0t90_2,11.4703
M0t90_3,11.2974
M40t45_1,13.3517
M40t45_2,13.8375
M40t45_3,14.0643
M40t90_1,12.424
M40t90_2,13.2392
M40t90_3,13.4202
dia0_1,12.4852
dia0_2,12.8561
dia0_3,12.7191
dia5_1,13.5654
dia5_2,14.0518
dia5_3,13.9271
dia15_1,14.8571
dia15_2,14.5062
dia15_3,12.5362
Diami_1,14.0972
Diami_2,14.7441
Diami_3,14.3512
Paraq_1,13.1356
Paraq_2,13.5486
Paraq_3,11.8935
H2O2_1,14.0271
H2O2_2,14.3806
H2O2_3,14.2179
Oxctl_1,12.2505
Oxctl_2,12.2686
Oxctl_3,13.1063
GM-0.1_1,11.6862
GM-0.2_1,11.5882
GM+5_1,11.6324
GM+15_1,11.9222
GM+25_1,12.387
GM+45_1,12.2329
GM+60_1,12.2303
GM+90_1,12.3982
GM+120_1,11.1078
GM+150_1,11.9807
GM-0.1_2,12.3747
GM-0.2_2,12.2877
GM+5_2,12.0799
GM+10_2,11.8973
GM+15_2,11.8013
GM+25_2,11.9354
GM+45_2,11.1826
GM+60_2,11.2554
GM+90_2,12.1741
GM+150_2,11.3326
GM-0.1_3,12.3381
GM-0.2_3,12.1556
GM+5_3,12.2101
GM+10_3,10.965
GM+15_3,11.7447
GM+25_3,11.5454
GM+45_3,11.0233
GM+60_3,11.5475
GM+90_3,11.9835
GM+120_3,12.0367
GM+150_3,12.079
MG-0.1_1,12.0233
MG+5_1,11.9686
MG+10_1,12.6149
MG+15_1,11.7053
MG+25_1,12.2781
MG+45_1,12.2286
MG+120_1,11.2357
MG+150_1,11.5472
MG-0.1_2,11.0614
MG-0.2_2,11.6746
MG+5_2,11.8126
MG+10_2,12.095999999999998
MG+15_2,12.9141
MG+25_2,11.8453
MG+45_2,11.3826
MG+60_2,11.9963
MG+90_2,11.5772
MG+120_2,12.2817
MG-0.1_3,12.4316
MG-0.2_3,11.8737
MG+5_3,11.7978
MG+10_3,11.2438
MG+15_3,12.2713
MG+25_3,12.468
MG+45_3,12.7174
MG+60_3,12.049
MG+90_3,12.2538
MG+120_3,12.0764
MG+150_3,11.3678
