,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-1.5999812375141835,0.5670278449765458,2.0,0.0,-1.1990320032096735,1.0,-2.0009304718186933,,,,
1,ALE__GalactoseA6,1.5714184062494885,0.45415002193533943,2.0,2.0,1.2502858460629906,3.0,1.8925509664359863,,,,
2,ALE__GalactoseA8,1.273260980936224,0.020105272712276905,2.0,4.0,1.2590444062637682,5.0,1.28747755560868,,,,
3,ALE__IL_Control,-6.762887472255841e-11,1.2554518009580695,4.0,6.0,0.1982986920931485,7.0,1.2779838272350892,8.0,-1.729657170107895,9.0,0.253374650509142
4,ALE__IL_TEOH_OAc,2.909817511396243,0.13717737409692693,2.0,10.0,3.006816562845544,11.0,2.8128184599469424,,,,
5,ALE__IL_TEA_HS,1.6425787138808803,1.0754029810261085,2.0,12.0,0.8821539734890907,13.0,2.4030034542726697,,,,
6,ALE__IL_Mixed,2.449873507618702,0.37318441092003907,2.0,14.0,2.7137547352133686,15.0,2.1859922800240352,,,,
7,ALE__IL_PP5350,0.03723937927132295,0.3708779971959891,2.0,16.0,-0.2250109675388463,17.0,0.2994897260814922,,,,
8,ALE__IL_T8,0.7046382119971958,0.8283834211815551,2.0,18.0,0.1188826774572063,19.0,1.2903937465371853,,,,
9,ALE__IL_T9,1.9635383640859183,0.09152230524309021,2.0,20.0,2.0282544067531325,21.0,1.898822321418704,,,,
10,ALE__IL_Control2,2.7334963602735303,0.12719147696209523,2.0,22.0,2.8234343161425604,23.0,2.6435584044045,,,,
11,ALE__IL_Glc+Ace,0.9177887787516079,0.12607196740967364,2.0,24.0,0.8286424356786982,25.0,1.0069351218245175,,,,
12,ALE__XyloseA1,-0.5053335337380297,0.3311001606315458,2.0,26.0,-0.2712103649035085,27.0,-0.7394567025725509,,,,
13,ALE__XyloseA2,-2.8276512904137583,0.708342000023557,2.0,28.0,-3.328524722029657,29.0,-2.32677785879786,,,,
14,ALE__XyloseA3,-2.4145070523729917,0.10142716233257597,2.0,30.0,-2.486226886654865,31.0,-2.3427872180911185,,,,
15,ALE__XyloseA4,-0.8811544431845402,0.6021769315196179,2.0,32.0,-0.4553510514329111,33.0,-1.3069578349361692,,,,
16,Aromatic__Coumarate,9.171745444970144,1.113333712936442,3.0,34.0,8.069791817384983,35.0,10.296120556937538,36.0,9.14932396058791,,
17,Aromatic__Coumarate+ferulate,8.941905474632241,0.2385794846982867,3.0,37.0,8.81904953390327,38.0,9.216874972315418,39.0,8.789791917678034,,
18,Aromatic__Ferulate,7.622965684871226,0.2734004222690866,3.0,40.0,7.470797040414035,41.0,7.938593987675333,42.0,7.459506026524312,,
19,Aromatic__Glucose,2.9336339838851683e-10,0.15256641673431384,3.0,43.0,-0.0445484453339754,44.0,-0.1253336645863061,45.0,0.1698821108003717,,
20,Bioreactor1__24h,9.499545594593428e-11,0.46942647204521165,2.0,46.0,0.3319346417466419,47.0,-0.331934641556651,,,,
21,Bioreactor2__S_0min,4.997965930009229e-10,0.5606918008461749,3.0,48.0,-0.6474279794471266,60.0,0.3254614522071624,72.0,0.321966528739354,,
22,Bioreactor2__S_15min,3.0872370623921728,0.3576093181731871,3.0,49.0,2.6828088060642226,61.0,3.3616506611701507,73.0,3.217251719942144,,
23,Bioreactor2__P1_15min,3.5735967386906093,0.8434149364391813,3.0,50.0,2.7125458661835733,62.0,3.610050733166291,74.0,4.398193616721963,,
24,Bioreactor2__P3_15min,4.508786060602934,0.9209555755770878,3.0,51.0,3.8030704884602495,63.0,4.172707477614682,75.0,5.550580215733871,,
25,Bioreactor2__P5_15min,4.175582436739876,0.5544360470778618,3.0,52.0,3.5375985330857063,64.0,4.540745096899904,76.0,4.448403680234016,,
26,Bioreactor2__S_1h,1.481467622503475,0.44100453244555476,3.0,53.0,0.9955269233792882,65.0,1.856275847270476,77.0,1.592600096860661,,
27,Bioreactor2__S_3h,1.3395982952494723,0.4735037175906591,3.0,54.0,0.7962977067394417,66.0,1.558106106821934,78.0,1.6643910721870412,,
28,Bioreactor2__S_9h,1.6461550331176558,0.48049728245509166,3.0,55.0,1.0915672440558788,67.0,1.9092388391757165,79.0,1.937659016121372,,
29,Bioreactor2__S_25h,1.8605873614117125,0.2604597103741277,3.0,56.0,1.5739620231323703,68.0,1.9250096171897848,80.0,2.0827904439129825,,
30,Bioreactor2__P1_25h,2.1863427591541362,0.5535631675334087,3.0,57.0,1.8276784966447603,69.0,1.9074695428313704,81.0,2.8238802379862773,,
