,-0.0608268090375,-0.0473097403625,-0.0337926716875,-0.020275603012499997,-0.006758534337499997,0.006758534337499997,0.020275603012500004,0.03379267168750001,0.047309740362500005,0.0608268090375,0.07434387771249999,0.08786094638750001,0.10137801506250001,0.1148950837375,0.12841215241250004,0.1419292210875,0.15544628976250002,0.1689633584375,0.1824804271125,0.19599749578750003
thresh,-0.0540682747,0.0540682747,1,,,,,,,,,,,,,,,,,
unreg,3,12,40,376,2778,2291,293,49,20,11,9,10,4,5,2,1,1,1,0,0
unreg_genes,['copZ' 'PSPTO_RS25695' 'PSPTO_RS00250'],[],[],[],[],[],[],[],[],"['PSPTO_RS09775' 'PSPTO_3403' 'PSPTO_RS24375' 'PSPTO_3427' 'hrpF'
 'PSPTO_RS07620' 'PSPTO_0569' 'PSPTO_3388' 'PSPTO_3426' 'PSPTOA0032'
 'PSPTO_3425']","['PSPTO_3396' 'PSPTO_3406' 'PSPTO_RS02985' 'PSPTO_3428' 'PSPTO_3395'
 'PSPTO_0574' 'PSPTO_3408' 'PSPTO_3417' 'PSPTO_0580']","['PSPTO_4015' 'PSPTO_0575' 'PSPTO_3413' 'PSPTO_RS02995' 'PSPTO_3418'
 'PSPTOA0030' 'PSPTO_0576' 'PSPTO_3407' 'PSPTO_RS17715' 'PSPTO_RS29625']",['PSPTO_3389' 'PSPTO_0577' 'PSPTO_0570' 'PSPTO_3416'],['PSPTO_3424' 'PSPTO_3419' 'PSPTO_0579' 'PSPTO_3420' 'kdpF'],['PSPTO_0578' 'PSPTO_0573'],['PSPTO_3423'],['PSPTO_RS29925'],['PSPTO_3422'],[],[]
