,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,ALE__GalactoseA5,0.8921856607500005,0.038312227687224906,2.0,0.0,0.8650948247500008,1.0,0.9192764967500002,,,,
1,ALE__GalactoseA6,1.0928659132500005,0.034146059891384556,2.0,2.0,1.1170108237500005,3.0,1.0687210027500005,,,,
2,ALE__GalactoseA8,0.9306318642500004,0.10222246685105779,2.0,4.0,1.0029140637500005,5.0,0.8583496647500004,,,,
3,ALE__IL_Control,2.0383000842727483e-16,0.1924984520865047,4.0,6.0,0.21363819875,7.0,0.0227171187500001,8.0,-0.2543350982499994,9.0,0.0179797807500001
4,ALE__IL_TEOH_OAc,0.13806756775000023,0.18191526148872258,2.0,10.0,0.26670108275,11.0,0.0094340527500005,,,,
5,ALE__IL_TEA_HS,0.07951261475000049,0.14491571814380072,2.0,12.0,-0.0229582722499994,13.0,0.1819835017500004,,,,
6,ALE__IL_Mixed,0.09286391975,0.09985466958967312,2.0,14.0,0.02225600575,15.0,0.16347183375,,,,
7,ALE__IL_PP5350,0.29556434675000043,0.035137100450809096,2.0,16.0,0.2707186647500004,17.0,0.3204100287500004,,,,
8,ALE__IL_T8,0.27226934475000014,0.235300363999911,2.0,18.0,0.1058868617500001,19.0,0.4386518277500002,,,,
9,ALE__IL_T9,0.3408259617500002,0.12512337224589398,2.0,20.0,0.2523503767499999,21.0,0.4293015467500005,,,,
10,ALE__IL_Control2,0.6894572457500003,0.13304599319799332,2.0,22.0,0.7835349697500007,23.0,0.59537952175,,,,
11,ALE__IL_Glc+Ace,0.15044055425000025,0.19246038380743125,2.0,24.0,0.2865305967500005,25.0,0.01435051175,,,,
12,ALE__XyloseA1,0.2869135427500002,0.20902109120207665,2.0,26.0,0.13911331175,27.0,0.4347137737500004,,,,
13,ALE__XyloseA2,0.7014542367500005,0.26875383330521996,2.0,28.0,0.5114165787500005,29.0,0.8914918947500006,,,,
14,ALE__XyloseA3,0.54373660675,0.032211982130589914,2.0,30.0,0.56651391775,31.0,0.52095929575,,,,
15,ALE__XyloseA4,0.4120090967500003,0.24107980793784445,2.0,32.0,0.5824782637500006,33.0,0.24153992975,,,,
16,Aromatic__Coumarate,-0.03840518533333447,0.15813987928350756,3.0,34.0,0.1429715086666654,35.0,-0.1473990663333344,36.0,-0.1107879983333344,,
17,Aromatic__Coumarate+ferulate,-0.5290290630000006,0.14608064013512773,3.0,37.0,-0.603373915333334,38.0,-0.3607300353333338,39.0,-0.622983238333334,,
18,Aromatic__Ferulate,-0.45140728333333424,0.0934352991671273,3.0,40.0,-0.5330431273333343,41.0,-0.4716782053333341,42.0,-0.3495005173333343,,
19,Aromatic__Glucose,-5.921189464667501e-16,0.19033499152128605,3.0,43.0,-0.0930123113333341,44.0,0.2189559786666661,45.0,-0.1259436673333338,,
20,Bioreactor1__24h,0.0,0.3623091084915116,2.0,46.0,0.2561912275000004,47.0,-0.2561912275000004,,,,
21,Bioreactor2__S_0min,1.850371707708594e-17,0.44205611572042264,3.0,48.0,-0.1915483043333332,60.0,0.5055247406666665,72.0,-0.3139764363333333,,
22,Bioreactor2__S_15min,0.6261425716666665,0.15019992665233334,3.0,49.0,0.6453513146666663,61.0,0.7658140726666667,73.0,0.4672623276666665,,
23,Bioreactor2__P1_15min,0.19255401899999983,0.42331874129344954,3.0,50.0,0.5858004776666665,62.0,0.2473600516666665,74.0,-0.2554984723333335,,
24,Bioreactor2__P3_15min,0.3193081183333333,0.29371637893586905,3.0,51.0,0.1172796466666663,63.0,0.6562411616666668,75.0,0.1844035466666667,,
25,Bioreactor2__P5_15min,0.054742960666666694,0.1796080617715781,3.0,52.0,-0.1461637563333333,64.0,0.1106270006666667,76.0,0.1997656376666667,,
26,Bioreactor2__S_1h,0.14235126199999962,0.18931367418987313,3.0,53.0,0.1761383756666661,65.0,-0.0615810353333334,77.0,0.3124964456666661,,
27,Bioreactor2__S_3h,0.31048879366666676,0.14577075027652941,3.0,54.0,0.148859676666667,66.0,0.4319989666666664,78.0,0.350607737666667,,
28,Bioreactor2__S_9h,0.12401582799999983,0.3478675435625514,3.0,55.0,-0.0769462563333336,67.0,0.5256986436666664,79.0,-0.0767049033333333,,
29,Bioreactor2__S_25h,0.21763776699999995,0.46224678522734025,3.0,56.0,0.5120573996666669,68.0,0.4559923426666663,80.0,-0.3151364413333333,,
30,Bioreactor2__P1_25h,0.11474408866666656,0.10260639030619007,3.0,57.0,-0.0033680323333333,69.0,0.1818758216666665,81.0,0.1657244766666665,,
31,Bioreactor2__P3_25h,-0.18028002100000018,0.4287201251169101,3.0,58.0,0.2929815026666662,70.0,-0.5426827723333334,82.0,-0.2911387933333333,,
32,Bioreactor2__P5_25h,-0.03179172966666671,0.40797917464831146,3.0,59.0,0.3671476356666665,71.0,-0.0142762883333333,83.0,-0.4482465363333334,,
33,Carbon__Citrate,-0.2481082431666671,0.04385546912665943,3.0,84.0,-0.2948802665000007,85.0,-0.2079119505000006,86.0,-0.2415325125,,
34,Carbon__Ferulate,0.08964193483333283,0.1435512518995843,3.0,87.0,0.0473181334999992,88.0,0.2495967884999999,89.0,-0.0279891175000006,,
35,Carbon__Glucose,0.0,0.4892692358563706,2.0,90.0,-0.3459655945,91.0,0.3459655945,,,,
36,Carbon__Serine,-0.11719398816666704,0.3375932057297938,3.0,92.0,0.2132912375,93.0,-0.1034008245000004,94.0,-0.4614723775000007,,
37,Carbon2__Glucose,-8.974302782386683e-16,0.14390662181984892,3.0,95.0,-0.1528537360000008,96.0,0.019982936999999,97.0,0.1328707989999991,,
38,Carbon2__Coumarate,-0.3788123786666677,0.3134133232628991,3.0,98.0,-0.3188818710000012,99.0,-0.7178636430000012,100.0,-0.0996916220000008,,
39,Crc__Control,0.0,0.3390945750762678,2.0,101.0,-0.2397760734999998,102.0,0.2397760734999998,,,,
40,Crc__Del_crc,0.6959834709999999,0.29294103805992594,2.0,103.0,0.4888428764999997,104.0,0.9031240655,,,,
41,Crc__Del_crcZ_crcY,0.08037820350000005,0.475461488908142,2.0,105.0,0.4165802464999997,106.0,-0.2558238394999996,,,,
42,FinR__Control,2.9952892018532868e-16,0.07140973922632295,3.0,107.0,0.0620240160000005,108.0,-0.078066412,109.0,0.0160423960000004,,
43,FinR__Del_finR,0.3504046610000004,0.1372462671106196,3.0,110.0,0.2724339289999999,111.0,0.2699037870000005,112.0,0.5088762670000007,,
44,FleQ__Del_fleQ,-0.34131828133333375,0.2758829019398156,3.0,113.0,-0.0544595043333338,114.0,-0.6047285313333335,115.0,-0.3647668083333339,,
45,FleQ__OE_wspR,0.2056487026666665,0.08260343438516475,3.0,116.0,0.2564272216666667,117.0,0.2501842876666664,119.0,0.1103345986666664,,
46,FleQ__Control,-4.625929269271485e-18,0.07141006484505633,3.0,118.0,0.0160434756666667,120.0,0.0620236226666666,121.0,-0.0780670983333333,,
47,Fuel__Butanol,-0.7019881389999996,0.08624249140655867,2.0,122.0,-0.6410054884999994,123.0,-0.7629707894999997,,,,
48,Fuel__Control,0.0,0.00673438952460536,2.0,124.0,0.0047619325000001,125.0,-0.0047619325000001,,,,
49,Fuel__Isopentanol,-1.5824867175000001,0.04806876543167081,2.0,126.0,-1.5484969675000002,127.0,-1.6164764675,,,,
50,Glycolaldehyde__Glycolaldehyde,-0.4522423784999998,0.35401556407073853,2.0,128.0,-0.2019155724999999,130.0,-0.7025691844999997,,,,
51,Glycolaldehyde__Control,4.475586568020162e-16,0.051323669162247426,2.0,129.0,-0.0362913144999996,131.0,0.0362913145000005,,,,
52,HNS_protein__Control_ex,8.951173136040325e-16,0.14056225968193406,2.0,132.0,-0.0993925269999991,147.0,0.0993925270000009,,,,
53,HNS_protein__Del_turB_ex,-0.26851247849999815,0.6334664118881196,2.0,133.0,-0.7164408739999981,134.0,0.1794159170000018,,,,
54,HNS_protein__WT_pCAR1_ex,-0.33506782999999896,0.04155938506301334,2.0,135.0,-0.3056809069999993,140.0,-0.3644547529999986,,,,
55,HNS_protein__WT_pCAR1_Del_turA_ex,-0.44050569449999877,0.0013034954896818912,2.0,136.0,-0.4414274049999989,138.0,-0.4395839839999986,,,,
56,HNS_protein__WT_pCAR1_Del_turA_st,-0.9081925454999986,0.3473320141094874,2.0,137.0,-1.1537933679999988,139.0,-0.6625917229999985,,,,
57,HNS_protein__WT_pCAR1_Del_turB_ex,-0.21944779999999836,0.01293878978878871,2.0,141.0,-0.2285969059999981,143.0,-0.2102986939999986,,,,
58,HNS_protein__WT_pCAR1_Del_turB_st,-0.6394060669999986,0.06312111435998986,2.0,142.0,-0.684039434999999,146.0,-0.5947726989999982,,,,
59,HNS_protein__WT_pCAR1_Del_pmr_ex,-0.09798524449999844,0.17180699398207366,2.0,144.0,-0.2194711349999991,145.0,0.0235006460000022,,,,
60,HNS_protein__WT_Del_turA_ex,-0.6171863069999981,0.0323102742158158,2.0,148.0,-0.5943394929999979,149.0,-0.6400331209999983,,,,
