,0
gene_id,pstC
name,pstC
operon,pstSCAB-phoU
gene_product,Inorganic ion transport and metabolism
cog,<i>Not Available</i>
regulator,"['fnr', 'ihf', 'phoB', 'rpoD', 'rpoS']"
link,<i>Not Available</i>
