,-0.05865758390909091,-0.04692606712727273,-0.035194550345454545,-0.02346303356363636,-0.011731516781818177,6.938893903907228e-18,0.011731516781818191,0.023463033563636368,0.03519455034545456,0.04692606712727275,0.05865758390909093,0.0703891006909091,0.0821206174727273,0.09385213425454549,0.10558365103636365,0.11731516781818184,0.12904668460000002,0.14077820138181824,0.1525097181636364,0.16424123494545456
thresh,-0.06452334230000001,0.06452334230000001,2,,,,,,,,,,,,,,,,,
unreg,0,2,23,195,1120,1863,714,124,38,10,0,5,1,4,0,0,0,0,0,0
DksA,0,0,0,3,16,15,14,10,6,2,6,10,11,4,5,3,2,3,2,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],['aceF' 'infB' 'rpsB' 'truB' 'rbfA'],['tsf'],['rpsF' 'priB' 'rplI' 'rpsR'],[],[],[],[],[],[]
DksA_genes,[],[],[],['hisF' 'hisA' 'hisI'],"['livJ' 'rseB' 'rseC' 'rpoE' 'folK' 'iraP' 'gluQ' 'ytiC' 'rseA' 'tktB'
 'pcnB' 'hmp' 'dnaG' 'thiB' 'hisH' 'ihfB']","['thiP' 'recG' 'thrC' 'hisB' 'sgrT' 'trmH' 'sgrR' 'thrB' 'argI' 'spoT'
 'fimB' 'mutM' 'ytiD' 'dksA' 'talA']","['rpsU' 'iraD' 'rpoZ' 'csrA' 'setA' 'hisC' 'fadR' 'thiQ' 'thrA' 'hisG'
 'rpoD' 'thrS' 'rpoS' 'ihfA']",['hisD' 'pheS' 'dusB' 'fabH' 'rpsT' 'yhbE' 'fis' 'fabG' 'infC' 'pheT'],['fabD' 'rpmG' 'rpmA' 'rplU' 'rpmB' 'tufA'],['obgE' 'rplT'],['rpmI' 'rplJ' 'rpsA' 'rpoB' 'rpoC' 'rpsM'],['rplL' 'rpsP' 'rplN' 'rplY' 'rpsK' 'rpsL' 'rpmJ' 'rplS' 'rplX' 'rimM'],"['trmD' 'rpoA' 'rplQ' 'rpsD' 'rpsI' 'rpsG' 'rplE' 'rplM' 'fusA' 'rpsN'
 'rplK']",['rpsH' 'secY' 'rplA' 'rplF'],['rplO' 'rpsE' 'rplR' 'rpsJ' 'rpmD'],['rplC' 'rpsQ' 'rpmC'],['rplD' 'rplP'],['rplB' 'rplW' 'rpsC'],['rpsS' 'rplV'],[]
