,-0.10155477756498499,-0.06093286653899099,-0.020310955512996998,0.020310955512996998,0.06093286653899099,0.10155477756498499,0.14217668859097898,0.18279859961697298,0.22342051064296697,0.26404242166896097,0.30466433269495496,0.34528624372094896,0.38590815474694296,0.42653006577293695,0.46715197679893095,0.5077738878249249,0.5483957988509189,0.5890177098769129,0.6296396209029069,0.6702615319289009
thresh,-0.08124382205198799,0.08124382205198799,1,,,,,,,,,,,,,,,,,
unreg,2,28,2133,2129,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,['BSU_31725' 'yczM'],[],[],[],[],['BSU_04849'],[],[],[],[],[],[],[],[],[],['yphF'],[],[],[],[]
