,new_2198766_2198847_c
LBexp_1,8.1749
LBexp_2,8.2518
LBexp_3,8.3386
LBtran_1,8.7134
LBtran_2,8.196
LBtran_3,8.542
LBstat_1,8.3508
LBstat_2,8.0163
LBstat_3,7.9038
LBGexp_1,7.7391000000000005
LBGexp_2,8.4459
LBGexp_3,8.2689
LBGtran_2,9.1468
LBGtran_3,8.5252
LBGstat_1,8.6736
LBGstat_2,7.852
LBGstat_3,8.8103
S0_1,8.0494
S0_2,8.1927
S0_3,8.0542
S1_1,9.6777
S1_2,9.4093
S1_3,9.5394
S2_1,8.3772
S2_2,8.214
S2_3,8.0406
S3_1,9.403
S3_2,9.6378
S4_1,10.0932
S4_2,9.0477
S4_3,9.5785
S5_1,9.809
S5_2,10.1122
S5_3,10.167300000000001
S6_1,8.7935
S6_2,8.0817
S6_3,8.9338
S6/t_1,9.3005
S6/t_2,8.029
S6_4,9.31
S6_5,9.6764
S6_6,9.4422
S7_4,10.525
S7_5,10.4619
S7_6,10.8042
S8_4,9.9464
S8_5,10.8077
G135_1,8.5413
G135_3,7.6564
G150_1,7.8457
G150_2,7.7591
G150_3,8.0219
G180_1,7.9124
G180_2,7.8214
G180_3,7.8260000000000005
C30_1,9.8302
C30_2,9.580400000000001
C90_1,10.8039
C90_2,10.6213
BI_1,7.7282
BI_2,8.0575
BC_2,8.0629
BC/t_1,8.0888
BC/t_2,9.5024
BC_1,7.6977
Sw_1,7.3893
Sw_2,7.6917
BT_1,8.0649
BT_2,7.9457
B36_1,8.1831
B36_2,8.1267
B60_1,8.8079
B60_2,9.7792
M9exp_1,8.8888
M9exp_2,8.736
M9exp_3,8.4255
M9tran_1,8.5527
M9tran_2,8.4439
M9tran_3,8.7031
M9stat_1,8.4612
M9stat_2,8.2577
M9stat_3,8.0139
M+G_1,9.2144
M+G_2,9.1812
M+G_3,8.6629
Glu_1,9.3221
Glu_2,9.1653
Glu_3,9.4074
Fru_1,8.8078
Fru_2,9.4329
Fru_3,8.687
Mal_1,8.8744
Mal_2,8.8635
Mal_3,8.9657
G+S_2,9.3672
G+S_3,9.4001
Pyr_1,8.9402
Pyr_2,9.4447
Pyr_3,9.0425
Gly_1,7.949
Gly_2,8.9199
Gly_3,8.2364
Glucon_1,9.1643
Glucon_2,8.8552
Glucon_3,8.4914
aero_1,8.4396
aero_2,8.3803
aero_3,8.8578
nit_1,9.0942
nit_2,9.314
nit_3,9.0823
ferm_1,8.967600000000001
ferm_2,8.5479
ferm_3,9.2505
T-5.40H_1,8.9387
T-4.40H_1,8.8262
T-3.40H_1,8.8236
T-2.40H_1,8.6964
T-1.40H_1,8.5307
T-1.10H_1,8.7941
T-0.40H_1,8.9298
T0.0H_1,9.0549
T0.30H_1,8.8969
T1.0H_1,8.329
T1.30H_1,8.4311
T2.0H_1,8.4042
T2.30H_1,8.8363
T3.0H_1,8.5221
T3.30H_1,8.8292
T4.0H_1,8.8499
T5.0H_1,8.7018
HPh_1,9.3776
HPh_2,9.0573
HPh_3,9.6621
LPh_1,9.3489
LPh_2,9.5894
LPh_3,9.5854
LPhT_1,8.7631
LPhT_2,8.8547
LPhT_3,8.8641
SMMPr_1,8.5586
SMMPr_2,8.705400000000001
SMMPr_3,8.6881
HiTm_1,9.9428
HiTm_2,9.4115
HiTm_3,9.1942
LoTm_1,9.6975
LoTm_2,9.5151
LoTm_3,9.6377
HiOs_1,9.1355
HiOs_2,8.8855
HiOs_3,9.1607
BMM_1,9.3495
BMM_2,9.3569
BMM_3,9.3791
Heat_1,9.548
Heat_2,9.2127
Heat_3,9.2265
Cold_1,9.9596
Cold_2,9.413
Cold_3,9.102
Etha_1,9.2166
Etha_2,9.0801
Etha_3,9.2231
SMM_1,8.7813
SMM_2,8.77
SMM_3,8.7778
Salt_1,8.3637
Salt_2,8.2074
Salt_3,8.4311
Mt0_1,7.883
Mt0_3,8.1532
M0t45_1,8.2522
M0t45_2,8.2429
M0t45_3,8.7242
M0t90_1,8.1689
M0t90_2,8.8982
M0t90_3,8.5509
M40t45_1,10.3016
M40t45_2,10.2215
M40t45_3,10.0376
M40t90_1,13.6439
M40t90_2,11.5186
M40t90_3,13.7439
dia0_1,8.2097
dia0_2,8.4836
dia0_3,8.3053
dia5_1,8.3602
dia5_2,8.5247
dia5_3,8.251
dia15_1,8.6971
dia15_2,8.4327
dia15_3,8.4328
Diami_1,7.8938
Diami_2,8.187
Diami_3,8.0829
Paraq_1,7.9543
Paraq_2,8.1339
Paraq_3,7.6073
H2O2_1,8.4244
H2O2_2,8.7464
H2O2_3,8.1482
Oxctl_1,8.222
Oxctl_2,7.9426
Oxctl_3,8.2935
GM-0.1_1,8.2452
GM-0.2_1,8.2172
GM+5_1,8.5229
GM+15_1,8.6177
GM+25_1,8.9907
GM+45_1,9.4601
GM+60_1,9.2141
GM+90_1,9.0339
GM+120_1,8.5668
GM+150_1,9.1978
GM-0.1_2,8.4092
GM-0.2_2,9.2284
GM+5_2,8.503
GM+10_2,8.4002
GM+15_2,8.4443
GM+25_2,8.9791
GM+45_2,8.1817
GM+60_2,8.4873
GM+90_2,9.2746
GM+150_2,8.2266
GM-0.1_3,9.0566
GM-0.2_3,8.7983
GM+5_3,8.8148
GM+10_3,7.9152000000000005
GM+15_3,8.8192
GM+25_3,8.4646
GM+45_3,8.576
GM+60_3,8.5407
GM+90_3,9.8321
GM+120_3,9.1182
GM+150_3,9.9281
MG-0.1_1,8.5014
MG+5_1,8.5313
MG+10_1,8.9202
MG+15_1,8.5613
MG+25_1,9.0506
MG+45_1,9.0075
MG+120_1,8.270199999999999
MG+150_1,9.7345
MG-0.1_2,7.578
MG-0.2_2,7.9802
MG+5_2,7.9788
MG+10_2,8.6928
MG+15_2,9.4248
MG+25_2,8.5899
MG+45_2,7.7468
MG+60_2,8.5268
MG+90_2,8.352
MG+120_2,9.0707
MG-0.1_3,8.9703
MG-0.2_3,8.574
MG+5_3,8.4216
MG+10_3,8.1324
MG+15_3,9.1603
MG+25_3,8.9506
MG+45_3,9.2616
MG+60_3,8.2622
MG+90_3,9.1872
MG+120_3,9.2515
MG+150_3,9.7103
