,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,9.337166666666667,0.4031393348872493,3.0,0.0,8.873,1.0,9.5998,2.0,9.5387,,,,,,,,,,
1,LB__LBtran,10.357033333333332,0.18533152277293072,3.0,3.0,10.3287,4.0,10.1875,5.0,10.5549,,,,,,,,,,
2,LB__LBstat,10.261233333333335,0.3171996584697612,3.0,6.0,10.5651,7.0,10.2864,8.0,9.9322,,,,,,,,,,
3,LB__LBGexp,8.792533333333333,0.31588833997685495,3.0,9.0,8.4326,10.0,8.9213,11.0,9.0237,,,,,,,,,,
4,LB__LBGtran,10.26835,0.13993643199681818,2.0,12.0,10.3673,13.0,10.1694,,,,,,,,,,,,
5,LB__LBGstat,10.510966666666667,0.5160491675541514,3.0,14.0,10.8532,15.0,9.9174,16.0,10.7623,,,,,,,,,,
6,Life Cycle__S0,9.931,0.14060117353706522,3.0,17.0,9.7858,18.0,9.9407,19.0,10.0665,,,,,,,,,,
7,Life Cycle__S1,9.830966666666667,0.15062872678653697,3.0,20.0,9.9287,21.0,9.6575,22.0,9.9067,,,,,,,,,,
8,Life Cycle__S2,10.022266666666667,0.23125791517985586,3.0,23.0,9.8471,24.0,9.9353,25.0,10.2844,,,,,,,,,,
9,Life Cycle__S3,10.108049999999999,0.3068136323568426,2.0,26.0,9.8911,27.0,10.325,,,,,,,,,,,,
10,Life Cycle__S4,10.447533333333332,0.27836976009138154,3.0,28.0,10.4279,29.0,10.1795,30.0,10.7352,,,,,,,,,,
11,Life Cycle__S5,10.647166666666667,0.30954971060127556,3.0,31.0,10.522,32.0,10.4198,33.0,10.9997,,,,,,,,,,
12,Life Cycle__S6,9.7888625,0.9891527513663972,8.0,34.0,10.2945,35.0,8.4243,36.0,10.6716,37.0,10.4272,38.0,8.0749,39.0,9.7412,40.0,10.3286,41.0,10.3486
13,Life Cycle__S7,10.626166666666668,0.1515578217491048,3.0,42.0,10.5617,43.0,10.5175,44.0,10.7993,,,,,,,,,,
14,Life Cycle__S8,10.07405,0.10090413767532005,2.0,45.0,10.0027,46.0,10.1454,,,,,,,,,,,,
15,Life Cycle__G135,7.7173,0.22075873708644,2.0,47.0,7.8734,48.0,7.5612,,,,,,,,,,,,
16,Life Cycle__G150,7.889299999999999,0.08638651515138206,3.0,49.0,7.9487,50.0,7.9289999999999985,51.0,7.7902,,,,,,,,,,
17,Life Cycle__G180,7.6557666666666675,0.1743070949024548,3.0,52.0,7.7438,53.0,7.7685,54.0,7.455,,,,,,,,,,
18,Stress Time Course__C30,9.06505,0.13894648250315683,2.0,55.0,9.1633,56.0,8.9668,,,,,,,,,,,,
19,Stress Time Course__C90,8.95325,0.45827590488700104,2.0,57.0,9.2773,58.0,8.6292,,,,,,,,,,,,
20,Biofilm__BI,10.197099999999999,0.3176323661089967,2.0,59.0,9.9725,60.0,10.4217,,,,,,,,,,,,
21,Biofilm__BC,9.89715,0.30713504630156846,4.0,61.0,9.9858,62.0,9.5816,63.0,10.2843,64.0,9.7369,,,,,,,,
22,Biofilm__Sw,9.5729,0.34124973260062763,2.0,65.0,9.3316,66.0,9.8142,,,,,,,,,,,,
23,Life Cycle__BT,9.69055,0.08860047968267391,2.0,67.0,9.7532,68.0,9.6279,,,,,,,,,,,,
24,Life Cycle__B36,10.18065,0.2567504722488349,2.0,69.0,10.3622,70.0,9.9991,,,,,,,,,,,,
25,Life Cycle__B60,10.2659,0.21467761876823543,2.0,71.0,10.1141,72.0,10.4177,,,,,,,,,,,,
26,M9__M9exp,9.751133333333334,0.32715281342720204,3.0,73.0,10.0775,74.0,9.7527,75.0,9.4232,,,,,,,,,,
27,M9__M9tran,9.805966666666666,0.1144960406884591,3.0,76.0,9.7498,77.0,9.9377,78.0,9.7304,,,,,,,,,,
28,M9__M9stat,9.077833333333333,0.10587890882198042,3.0,79.0,9.0481,80.0,9.1954,81.0,8.99,,,,,,,,,,
29,Supplement__M+G,9.577800000000002,0.21807567493877028,3.0,82.0,9.7348,83.0,9.3288,84.0,9.6698,,,,,,,,,,
30,Supplement__Glu,9.558966666666668,0.24363723716487443,3.0,85.0,9.8354,86.0,9.3755,87.0,9.466,,,,,,,,,,
31,Supplement__Fru,9.543333333333335,0.20149119914609961,3.0,88.0,9.3604,89.0,9.7593,90.0,9.5103,,,,,,,,,,
32,Supplement__Mal,9.532266666666667,0.3486716124569549,3.0,91.0,9.5532,92.0,9.1736,93.0,9.87,,,,,,,,,,
33,Supplement__G+S,9.6689,0.2821356056934319,2.0,94.0,9.4694,95.0,9.8684,,,,,,,,,,,,
34,Supplement__Pyr,9.576033333333333,0.2831784302049381,3.0,96.0,9.2834,97.0,9.8487,98.0,9.596,,,,,,,,,,
35,Supplement__Gly,8.935633333333334,0.5664799849362138,3.0,99.0,8.5931,100.0,9.5895,101.0,8.6243,,,,,,,,,,
36,Supplement__Glucon,9.059933333333333,0.5755108542272105,3.0,102.0,9.2302,103.0,9.5311,104.0,8.4185,,,,,,,,,,
37,Stressors__aero,9.3943,0.4117669243637717,3.0,105.0,9.3503,106.0,9.0063,107.0,9.8263,,,,,,,,,,
38,Stressors__nit,10.5616,0.22937395231368354,3.0,108.0,10.3461,109.0,10.8027,110.0,10.536,,,,,,,,,,
39,Stressors__ferm,10.768066666666668,0.3170717952346648,3.0,111.0,10.8027,112.0,10.4351,113.0,11.0664,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,9.879,,1.0,114.0,9.879,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,9.5947,,1.0,115.0,9.5947,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,9.6866,,1.0,116.0,9.6866,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,9.628,,1.0,117.0,9.628,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,9.3481,,1.0,118.0,9.3481,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,9.4744,,1.0,119.0,9.4744,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,9.6804,,1.0,120.0,9.6804,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,9.3998,,1.0,121.0,9.3998,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,9.9313,,1.0,122.0,9.9313,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,9.3773,,1.0,123.0,9.3773,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,9.4154,,1.0,124.0,9.4154,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,9.0857,,1.0,125.0,9.0857,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,9.4644,,1.0,126.0,9.4644,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,9.3275,,1.0,127.0,9.3275,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,9.5917,,1.0,128.0,9.5917,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,9.3506,,1.0,129.0,9.3506,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,8.9246,,1.0,130.0,8.9246,,,,,,,,,,,,,,
57,Stressors__HPh,9.712900000000001,0.24334167337305754,3.0,131.0,9.7077,132.0,9.4722,133.0,9.9588,,,,,,,,,,
58,Stressors__LPh,9.494133333333334,0.13609167253485116,3.0,134.0,9.4199,135.0,9.6512,136.0,9.4113,,,,,,,,,,
59,Stressors__LPhT,10.478399999999999,0.08887766873630329,3.0,137.0,10.4192,138.0,10.4354,139.0,10.5806,,,,,,,,,,
60,Stressors__SMMPr,9.578899999999999,0.4490192757555072,3.0,140.0,9.1435,141.0,9.5528,142.0,10.0404,,,,,,,,,,
61,Stressors__HiTm,9.516699999999998,0.24404149237373543,3.0,143.0,9.7967,144.0,9.4042,145.0,9.3492,,,,,,,,,,
62,Stressors__LoTm,9.960533333333332,0.08476345517576162,3.0,146.0,9.8707,147.0,9.9718,148.0,10.0391,,,,,,,,,,
63,Stressors__HiOs,9.925766666666666,0.10217946629990453,3.0,149.0,10.0265,150.0,9.8222,151.0,9.9286,,,,,,,,,,
64,Stressors__BMM,8.970266666666667,0.09884560351039047,3.0,152.0,9.0204,153.0,8.8564,154.0,9.034,,,,,,,,,,
65,Stressors__Heat,9.021433333333333,0.25156502804112774,3.0,155.0,9.2928,156.0,8.796,157.0,8.9755,,,,,,,,,,
66,Stressors__Cold,9.594133333333334,0.31216220676650325,3.0,158.0,9.9439,159.0,9.4947,160.0,9.3438,,,,,,,,,,
67,Stressors__Etha,9.116733333333334,0.031077537439979278,3.0,161.0,9.123,162.0,9.083,163.0,9.1442,,,,,,,,,,
