k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.021161162909120318,,,
6,Iron,False,0.011029470143839716,,,
4,UC-4,False,-0.007629240420646966,,,
10,Copper,False,-0.00736154405400157,,,
3,Cadmium,False,-0.00567752628121525,,,
13,UC-6,False,0.00452594487927854,,,
2,UC-3,False,0.0029506427957676352,,,
14,UC-7,False,0.0017189489863812925,,,
1,UC-2,False,0.0014311521709896625,,,
7,Zinc - Steady,False,0.0007687157584587112,,,
8,Zinc - Fast,False,0.000754194445325993,,,
9,UC-5,False,-0.0005094163759375911,,,
0,UC-1,False,0.0003890062242862768,,,
5,Lead,False,0.00027273353858618064,,,
12,Zinc - Intermediate,False,-0.00014416946347212736,,,
