,STM3339
SRX3136375,-0.0578886386
SRX3136376,-0.1217995934
SRX3136377,0.5478741423
SRX3136378,-0.3681859102
SRX3136379,0.3177309607
SRX3136380,0.0815631888
SRX3136381,0.12492796710000001
SRX3136382,0.0183738542
SRX8914620,0.14294416370000002
SRX8914621,0.0662556303
SRX8914622,-0.2091997941
SRX8914623,-0.5315199124000001
SRX8914625,0.1402322295
ERX3503512,-0.20839695600000002
ERX3503513,0.1332041681
ERX3503514,0.0751927879
ERX3503515,3.1801434565
ERX3503516,3.4594577278
ERX3503517,3.2792808515
ERX3503518,0.9152339536
ERX3503519,0.7702432250000001
ERX3503520,0.6706380689
SRX2195704,0.0690433626
SRX2195705,-0.0690433626
SRX2195706,0.038246917000000005
SRX2195707,0.3410275534
SRX2195708,0.7547046046
SRX2195709,1.0284877081
SRX2195710,1.5631788489
SRX2195711,1.5483816841
ERX3467881,-0.7626722626
ERX3467883,0.7626722626
SRX3798491,-0.63523842
SRX3798492,-1.4078670345
SRX3798499,-1.673668028
SRX3798500,0.7983465328
SRX3798501,-1.4297479322
SRX3798502,-1.5018685685
SRX3798503,0.5698494542
SRX3798504,0.2579351666
SRX3798506,-0.9722359372
SRX3798507,0.9521951523000001
SRX3798508,1.001178576
SRX3798509,0.3126393396
SRX3798510,-0.5529941626
SRX3798517,-1.0924105369000001
SRX3798518,0.24035482300000002
SRX4341761,0.7647163588
SRX4341762,0.9584151856
SRX4341763,0.9549921494
SRX4341764,1.3921351425
SRX4341765,1.2204075134
SRX4341766,1.6252739877
SRX4341767,0.1009963678
SRX4341768,-0.3035672559
SRX4341769,0.2025708881
SRX1258665,-0.154743404
SRX1258666,-0.48167845330000003
SRX1258667,-0.603873442
SRX1258669,0.3541848714
SRX1258670,-0.3541848714
ERX2079594,-0.0974377884
ERX2079595,0.1286769958
ERX2079596,-0.2385844249
ERX2079597,0.0159002843
ERX2079598,-0.1328202349
ERX2079599,0.1169199506
SRX2804001,-0.40756994620000003
SRX2804004,-5.4404952775
SRX2804005,-5.8753872909
SRX2804006,-1.0221971292
SRX2804007,-4.1260107375
SRX2804008,-4.7179909724
SRX2804009,2.3783840296
SRX2804010,0.113033719
SRX2804011,0.7714896757
SRX2804012,2.2126100343
SRX2804013,-5.3635171655
SRX2804014,-4.9053383438000004
SRX2804015,-5.0596584927
SRX2804016,-3.6284381685
SRX2804017,-4.8436654404
SRX2804019,-4.6557260766
SRX2804020,0.8385306782
SRX2804021,-1.5479875942999999
SRX2804022,-0.3449804709
SRX2804023,-0.45570569250000004
SRX2804024,-2.3086567576
SRX2804027,-2.5774236582
SRX2804028,1.6340452997
SRX2804029,0.9433783585000001
SRX2804030,-3.6609946115
SRX2804031,-2.8792285715
SRX2804032,-3.5709839773
SRX2804033,0.13384238680000002
SRX2804034,-4.9113809737
SRX2804035,-4.9254689324
SRX2804036,-2.2831575138
SRX2804037,-5.7833547831
SRX2804038,-5.4676564175
