,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.009379354244706348,,1.0,0.0,-0.009379354244706348
1,Cr__2,-0.010070374332799172,,1.0,1.0,-0.010070374332799172
2,Cr__3,0.00239232754831312,,1.0,2.0,0.00239232754831312
3,Cr__4,0.004902443612194123,,1.0,3.0,0.004902443612194123
4,Cr__5,0.003383618145861286,,1.0,4.0,0.003383618145861286
5,Cr__6,0.010328931663215251,,1.0,5.0,0.010328931663215251
6,Fe__1,-0.012263672021577477,,1.0,6.0,-0.012263672021577477
7,Fe__2,-0.020193480918706447,,1.0,7.0,-0.020193480918706447
8,Fe__3,-0.02480998051497345,,1.0,8.0,-0.02480998051497345
9,Fe__4,-0.041223101607591975,,1.0,9.0,-0.041223101607591975
10,Fe__5,-0.05095858303819256,,1.0,10.0,-0.05095858303819256
11,Fe__6,-0.05477031577288753,,1.0,11.0,-0.05477031577288753
12,Cd__1,-0.0029097571923071878,,1.0,12.0,-0.0029097571923071878
13,Cd__2,0.0007740579592331597,,1.0,13.0,0.0007740579592331597
14,Cd__3,0.0024244141065364287,,1.0,14.0,0.0024244141065364287
15,Cd__4,0.011457078505794542,,1.0,15.0,0.011457078505794542
16,Cd__5,0.016389720040371647,,1.0,16.0,0.016389720040371647
17,Cd__6,0.02690516728525949,,1.0,17.0,0.02690516728525949
18,Zn__1,-0.004748169958845632,,1.0,18.0,-0.004748169958845632
19,Zn__2,-0.009525117022065831,,1.0,19.0,-0.009525117022065831
20,Zn__3,-0.008907245638611753,,1.0,20.0,-0.008907245638611753
21,Zn__4,-0.004105567196559449,,1.0,21.0,-0.004105567196559449
22,Zn__5,-0.013855266211271488,,1.0,22.0,-0.013855266211271488
23,Zn__6,-0.02278428434308747,,1.0,23.0,-0.02278428434308747
24,Cu__1,0.010438602025453056,,1.0,24.0,0.010438602025453056
25,Cu__2,0.0195046729100072,,1.0,25.0,0.0195046729100072
26,Cu__3,0.02980534839313188,,1.0,26.0,0.02980534839313188
27,Cu__4,0.03646311925795253,,1.0,27.0,0.03646311925795253
28,Cu__5,0.04391989636572256,,1.0,28.0,0.04391989636572256
29,Cu__6,0.05147692297216532,,1.0,29.0,0.05147692297216532
30,Pb__1,-0.007157338695707356,,1.0,30.0,-0.007157338695707356
31,Pb__2,-0.006023339611772022,,1.0,31.0,-0.006023339611772022
32,Pb__3,-0.0036932173869633905,,1.0,32.0,-0.0036932173869633905
33,Pb__4,0.003237404208567701,,1.0,33.0,0.003237404208567701
34,Pb__5,0.01190501963591025,,1.0,34.0,0.01190501963591025
35,Pb__6,0.020091926805832428,,1.0,35.0,0.020091926805832428
