k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.04933613993227482,,,
7,Zinc - Steady,False,0.02805752290412784,,,
8,Zinc - Fast,False,-0.011645027138292791,,,
6,Iron,False,0.010170088075101377,,,
11,Chromium,False,0.008316822573542595,,,
12,Zinc - Intermediate,False,-0.008127081362216406,,,
14,UC-7,False,-0.007094474462792278,,,
3,Cadmium,False,-0.005270772255025804,,,
0,UC-1,False,-0.004937876234762371,,,
9,UC-5,False,-0.004314775682469628,,,
4,UC-4,False,-0.002980324253439903,,,
13,UC-6,False,-0.002903364289086312,,,
10,Copper,False,0.002249690955504775,,,
1,UC-2,False,-0.0012946400872169762,,,
2,UC-3,False,-0.001273503010161221,,,
