,BSU_23470
LBexp_1,8.6584
LBexp_2,9.3085
LBexp_3,9.0751
LBtran_1,12.0254
LBtran_2,11.2528
LBtran_3,11.0916
LBstat_1,12.4303
LBstat_2,12.0382
LBstat_3,11.7282
LBGexp_1,7.7315000000000005
LBGexp_2,8.2034
LBGexp_3,7.9484
LBGtran_2,10.3025
LBGtran_3,10.1741
LBGstat_1,8.7524
LBGstat_2,8.5515
LBGstat_3,9.3419
S0_1,9.9796
S0_2,9.7889
S0_3,10.0067
S1_1,12.0656
S1_2,11.9034
S1_3,12.4708
S2_1,15.7881
S2_2,15.5236
S2_3,15.4312
S3_1,15.4076
S3_2,15.685
S4_1,15.7429
S4_2,15.65
S4_3,15.7192
S5_1,15.0906
S5_2,15.1552
S5_3,15.392900000000001
S6_1,14.8335
S6_2,13.5805
S6_3,14.7554
S6/t_1,14.7179
S6/t_2,12.562100000000001
S6_4,14.3039
S6_5,15.2458
S6_6,15.1914
S7_4,14.7465
S7_5,14.8174
S7_6,14.7823
S8_4,14.1482
S8_5,13.4962
G135_1,7.8243
G135_3,7.5142
G150_1,7.7262
G150_2,7.507
G150_3,7.7128
G180_1,7.4863
G180_2,7.3882
G180_3,7.3216
C30_1,8.562100000000001
C30_2,8.6511
C90_1,10.4807
C90_2,10.6195
BI_1,11.5214
BI_2,11.8525
BC_2,14.8728
BC/t_1,14.2982
BC/t_2,14.8288
BC_1,14.4837
Sw_1,13.1052
Sw_2,13.4852
BT_1,14.9823
BT_2,14.3576
B36_1,14.9725
B36_2,14.7563
B60_1,14.8192
B60_2,14.6072
M9exp_1,10.7264
M9exp_2,10.4336
M9exp_3,9.7309
M9tran_1,11.1456
M9tran_2,11.1389
M9tran_3,11.8395
M9stat_1,14.9886
M9stat_2,14.1367
M9stat_3,14.1244
M+G_1,10.278
M+G_2,10.1239
M+G_3,10.2433
Glu_1,10.7278
Glu_2,10.6419
Glu_3,10.9382
Fru_1,10.3847
Fru_2,11.7402
Fru_3,10.5791
Mal_1,10.3824
Mal_2,10.039
Mal_3,10.5755
G+S_2,14.3897
G+S_3,14.4274
Pyr_1,14.1749
Pyr_2,13.9596
Pyr_3,13.6515
Gly_1,10.261800000000001
Gly_2,11.0546
Gly_3,9.5953
Glucon_1,12.3366
Glucon_2,12.0886
Glucon_3,9.8844
aero_1,9.7852
aero_2,9.7155
aero_3,10.277
nit_1,12.6988
nit_2,12.5876
nit_3,12.7319
ferm_1,12.5054
ferm_2,12.0538
ferm_3,13.3399
T-5.40H_1,12.8334
T-4.40H_1,12.3477
T-3.40H_1,12.1686
T-2.40H_1,11.7004
T-1.40H_1,11.375
T-1.10H_1,11.5169
T-0.40H_1,11.0393
T0.0H_1,11.0695
T0.30H_1,11.115
T1.0H_1,11.0369
T1.30H_1,12.24
T2.0H_1,12.8706
T2.30H_1,14.1826
T3.0H_1,14.1852
T3.30H_1,14.9822
T4.0H_1,15.314
T5.0H_1,15.3872
HPh_1,9.3518
HPh_2,9.0648
HPh_3,9.2472
LPh_1,9.0501
LPh_2,9.4508
LPh_3,9.2795
LPhT_1,10.6786
LPhT_2,10.395
LPhT_3,10.7371
SMMPr_1,12.5271
SMMPr_2,12.7006
SMMPr_3,12.514
HiTm_1,11.9111
HiTm_2,10.688
HiTm_3,11.5658
LoTm_1,15.2414
LoTm_2,15.106
LoTm_3,15.0661
HiOs_1,13.8207
HiOs_2,13.8506
HiOs_3,13.6661
BMM_1,9.847
BMM_2,9.6029
BMM_3,9.713799999999999
Heat_1,8.7626
Heat_2,8.5548
Heat_3,8.5387
Cold_1,10.5608
Cold_2,9.56
Cold_3,9.0949
Etha_1,11.2262
Etha_2,10.3034
Etha_3,10.7767
SMM_1,11.1927
SMM_2,11.4799
SMM_3,11.705
Salt_1,10.2967
Salt_2,10.0427
Salt_3,9.8838
Mt0_1,9.1817
Mt0_3,8.6582
M0t45_1,10.3926
M0t45_2,9.2332
M0t45_3,10.6161
M0t90_1,11.2165
M0t90_2,12.3768
M0t90_3,12.5668
M40t45_1,10.091
M40t45_2,11.8704
M40t45_3,10.5816
M40t90_1,11.399000000000001
M40t90_2,12.3028
M40t90_3,12.5846
dia0_1,8.6812
dia0_2,8.9844
dia0_3,9.5014
dia5_1,8.6661
dia5_2,8.6885
dia5_3,8.5048
dia15_1,7.9088
dia15_2,7.8261
dia15_3,8.0722
Diami_1,7.4712
Diami_2,7.3766
Diami_3,7.7455
Paraq_1,7.8799
Paraq_2,8.1741
Paraq_3,7.3602
H2O2_1,7.7307
H2O2_2,8.0825
H2O2_3,8.021
Oxctl_1,8.0986
Oxctl_2,8.0321
Oxctl_3,8.2935
GM-0.1_1,10.9141
GM-0.2_1,11.0378
GM+5_1,10.8428
GM+15_1,11.0046
GM+25_1,10.94
GM+45_1,10.9991
GM+60_1,10.880700000000001
GM+90_1,10.8469
GM+120_1,9.7039
GM+150_1,10.4088
GM-0.1_2,10.2806
GM-0.2_2,10.5971
GM+5_2,10.4154
GM+10_2,10.2682
GM+15_2,10.1334
GM+25_2,9.8675
GM+45_2,9.094
GM+60_2,9.1375
GM+90_2,9.8493
GM+150_2,11.561
GM-0.1_3,10.936
GM-0.2_3,10.642
GM+5_3,11.1331
GM+10_3,9.7954
GM+15_3,10.4494
GM+25_3,9.7328
GM+45_3,9.5382
GM+60_3,9.4624
GM+90_3,10.2038
GM+120_3,9.7715
GM+150_3,10.2072
MG-0.1_1,10.2153
MG+5_1,10.2451
MG+10_1,10.638
MG+15_1,9.6707
MG+25_1,9.7819
MG+45_1,9.5673
MG+120_1,10.311
MG+150_1,11.1115
MG-0.1_2,9.0562
MG-0.2_2,9.8177
MG+5_2,9.9402
MG+10_2,10.1951
MG+15_2,10.6677
MG+25_2,9.5799
MG+45_2,9.1559
MG+60_2,9.444
MG+90_2,9.4056
MG+120_2,11.7409
MG-0.1_3,10.5156
MG-0.2_3,10.0048
MG+5_3,9.896
MG+10_3,9.1988
MG+15_3,10.1021
MG+25_3,9.8981
MG+45_3,9.9194
MG+60_3,9.5598
MG+90_3,9.9018
MG+120_3,11.0696
MG+150_3,10.909
