,PSPTO_RS21170
SRX1828913,-0.0823984967
SRX1828914,0.3850504199
SRX1828915,0.45753252110000003
SRX1828916,0.037180128
SRX1828917,-0.3751340244
SRX1828918,-0.44142871770000003
SRX3983989,1.0033067796
SRX3983990,0.0954906429
SRX3983993,-0.7283400883000001
SRX3983994,-1.3883135752
SRX3983995,0.8600539809000001
SRX3983996,-0.15982849
SRX3983997,-0.3137946747
SRX3983998,0.7651309855
SRX3983999,1.0750565361
SRX3984000,0.12996411630000002
SRX3984001,-0.7733017679
SRX3984002,-1.090735633
SRX3984003,-0.7550935015
SRX3984004,1.1143669595
SRX3984005,0.671576642
SRX3984006,-0.1110961449
SRX3984007,-1.1743826437
SRX3984008,0.44566116100000003
SRX3984009,-0.6506455674
SRX3984010,0.3757802481
SRX3984011,0.4815485906
SRX3984012,0.6592569254
SRX3984013,-0.20882870650000002
SRX3984014,1.4452539822000001
SRX3984015,-1.1589658718
SRX3984016,0.7544013399
SRX3984017,-0.2928049903
SRX3984019,0.015215207100000001
SRX3984020,-0.0195285177
SRX3984021,0.757912122
SRX3984022,-0.0558568371
SRX3984023,-0.3466594477
SRX3984024,0.42534184350000004
SRX3984025,0.7024471554
SRX3984026,1.1864832857
SRX3984027,0.7836465507
SRX3984028,1.1695027252
SRX3984029,1.0664931681
SRX3984031,-0.1722335942
SRX3984032,-0.5988467691
SRX3984034,0.26600679180000003
SRX3984035,-3.5081466015
SRX3984036,1.002491308
SRX3984037,1.1153419818
SRX3984038,-1.1553296842
SRX3984039,0.6724803224
SRX3984040,0.7277375056000001
SRX3984041,-0.18413388600000002
SRX3984042,-1.7519829167
SRX3984043,-0.9571375176
SRX3984045,1.6681857514
SRX3984046,0.5214793413000001
SRX3984047,0.2232518473
SRX3984048,0.3201529442
SRX3984049,0.10967689450000001
SRX3984050,-3.5081466015
SRX3984051,-0.9899741323000001
SRX3984052,0.7061537565
SRX3984056,-0.6985414807
SRX3984057,-1.9194336897
SRX3984058,-0.3918396597
SRX3984059,0.1613384383
SRX3984061,0.3560046616
SRX3984062,0.28546990180000004
SRX3984063,0.8774348288
SRX3984064,0.7127517709000001
SRX3984065,0.3153515642
SRX3984066,0.9308308862
SRX3984067,0.7751758151
SRX3984068,-0.029746599999999998
SRX3984069,-1.3274439103
SRX3984070,0.0283321822
SRX3984071,-0.9699894031
SRX3984073,1.0396973588
SRX3984074,1.4858196942
SRX3984077,0.5448204636
SRX3984078,0.5062293282
SRX3984079,0.7047433698000001
SRX3984080,-0.44082668540000003
SRX3984082,0.7291756195
SRX3984084,0.2379461512
SRX6997963,0.8833028599
SRX6997964,0.2337567244
SRX6997965,1.8238822087000002
SRX6997967,1.7618634102000001
SRX6997968,1.3412824029000001
SRX6997969,0.18200738290000001
SRX6997971,-2.6451662701
SRX6997972,0.134531021
SRX6997973,0.7780834864
SRX3159100,-1.0641188901
SRX3159101,-0.4166604246
SRX3159102,0.5871503538
SRX3159103,0.8936289610000001
SRX3159000,0.0687044645
SRX3159001,1.3849604108
SRX3159002,1.6144753054
SRX3159003,1.3444098501
SRX3159004,2.0168623681
SRX3159005,1.5328186288999999
SRX3159006,-2.39608591
SRX3159007,1.3785664904
SRX3159008,-2.39608591
SRX3159009,1.0229527318
SRX3159010,1.5803576767
SRX3159012,0.8054074794
SRX3159013,-2.39608591
SRX3159014,1.6580385021000001
SRX3159015,0.9884344548
SRX3159016,-2.39608591
SRX3159017,-2.39608591
SRX3159018,-2.39608591
SRX3159019,2.3078604169
SRX3159020,2.5009629217000002
SRX3159021,-0.27711645420000003
SRX3159022,3.0790043977
SRX3159023,2.1301079486
SRX3159024,-2.39608591
SRX3159025,-2.39608591
SRX3159026,-2.39608591
SRX3159027,1.4243227183
SRX3159028,0.3851255787
SRX3159029,-0.46533452940000003
SRX3159030,0.7238694866000001
SRX3159034,1.5474746594000002
SRX3159036,1.0832316138
SRX3159037,1.0915306211
SRX3159041,2.0300537235
SRX3159042,3.0640639501
SRX3159043,-0.7510747873
SRX3159045,1.5883599502
SRX3159047,0.556233384
SRX3159048,-2.39608591
SRX3159049,0.5091435400000001
SRX3159050,0.42752633370000004
SRX3159051,1.230662876
SRX3159052,2.2562059904
SRX3159053,1.6683027291
SRX3159054,2.3318231127
SRX3159055,2.7354235292
SRX3159056,1.6987723662
SRX3159057,1.2367654093
SRX3159058,1.5405549321
SRX3159060,1.0179727769
SRX3159061,-2.39608591
SRX3159062,2.1578533281
SRX3159063,-2.39608591
SRX3159066,-2.39608591
SRX3159069,-2.39608591
SRX3159070,0.905688895
SRX3159071,1.6358005289
SRX3159073,-2.39608591
SRX3159074,1.898734014
SRX3159075,-2.39608591
SRX3159076,-0.3100135224
SRX3159080,0.5739679552
SRX3159082,0.4505431784
SRX3159083,1.7867652155
SRX3159086,-2.39608591
SRX3159087,1.7068396872
SRX3159088,-2.39608591
SRX3159089,0.4253180602
SRX3159090,1.5377376773
SRX3159091,0.3117881313
SRX3159092,2.3293292581
SRX3159093,1.1812346040000001
SRX3159094,0.9678724694
SRX3159095,0.7905360441
SRX3159096,1.8584285676
SRX3159097,2.4818366453
SRX3159098,-2.39608591
SRX3159099,1.3306335154
SRX3158988,0.19123591310000002
SRX3158989,1.6931096633
SRX3158990,-2.8490973276
SRX3158991,2.2801396959
SRX3158992,-0.8623858479000001
SRX3158996,0.6711499348000001
SRX3644656,0.2023537652
SRX3644657,0.2166352712
SRX3644658,-0.4189890364
SRX3644659,-0.24301298710000002
SRX3644660,-0.0460060125
SRX3644661,-0.42173408370000004
SRX3644662,-0.8756178848
SRX3644663,-0.4034303289
SRX3644664,-0.4226126288
SRX3644665,0.5219856164000001
SRX3644666,0.1821252779
SRX3644667,0.644789782
SRX3644668,-0.8263124087
SRX3644669,-0.8221447414
SRX3644670,-0.49011920130000003
SRX3644671,0.1088552881
SRX3644672,0.0933022314
SRX3644673,0.4244676808
