,-0.3038128074813767,-0.2531773395678139,-0.20254187165425114,-0.15190640374068837,-0.1012709358271256,-0.050635467913562826,-5.551115123125783e-17,0.050635467913562715,0.10127093582712549,0.15190640374068826,0.20254187165425103,0.2531773395678138,0.30381280748137657,0.35444827539493934,0.4050837433085021,0.4557192112220649,0.5063546791356277,0.5569901470491905,0.6076256149627532,0.658261082876316
thresh,-0.32913054143815806,0.32913054143815806,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,1,98,4012,99,0,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ydfV'],[],[]
