,-0.0749220944,-0.0561915708,-0.0374610472,-0.0187305236,0.0,0.018730523599999993,0.0374610472,0.05619157080000001,0.0749220944,0.09365261799999999,0.11238314159999999,0.1311136652,0.1498441888,0.1685747124,0.187305236,0.2060357596,0.2247662832,0.2434968068,0.2622273304,0.28095785399999995
thresh,-0.046826309,0.046826309,2,,,,,,,,,,,,,,,,,
unreg,1,0,24,618,4659,406,57,18,10,9,3,2,0,0,0,0,0,0,0,0
ResD,2,0,1,3,18,6,7,7,16,2,1,1,1,2,0,0,1,0,0,0
unreg_genes,['S1293'],[],[],[],[],[],[],"['liaH' 'atpG' 'atpC' 'S1425' 'ydhE' 'atpD' 'qoxB' 'qoxD' 'S1471' 'fbpB'
 'yxiE' 'qoxA' 'qoxC' 'S153' 'yxaL' 'hemQ' 'S443' 'ywzB']",['S225' 'yerA' 'csn' 'S1421' 'S1172' 'ytkA' 'ydbL' 'S152' 'yozB' 'yjdB'],['hemE' 'hemY' 'hemH' 'S437' 'S229' 'yebD' 'ycnK' 'ycnI' 'ycnJ'],['yoqM' 'ctaO' 'S1422'],['ydzA' 'yfmQ'],[],[],[],[],[],[],[],[]
ResD_genes,['ywcE' 'S1470'],[],['ndh'],['yjlC' 'S1487' 'S451'],"['S466' 'S621' 'nrdE' 'ykuN' 'nrdF' 'S321' 'ykuO' 'ymaB' 'ykuP' 'S477'
 'nrdI' 'ykoP' 'nasB' 'nasC' 'S322' 'glpF' 'S129' 'glpK']",['S854' 'yclJ' 'yclK' 'qcrB' 'qcrA' 'qcrC'],['S467' 'S542' 'S1450' 'S543' 'cydA' 'ctaG' 'S1486'],['ctaB' 'ctaE' 'ctaD' 'ctaF' 'S878' 'S544' 'ctaC'],"['albG' 'resE' 'resD' 'cydB' 'albF' 'albD' 'albB' 'albC' 'resC' 'albE'
 'albA' 'hmp' 'S879' 'resA' 'resB' 'cydD']",['cydC' 'ctaA'],['nasF'],['fnr'],['nasE'],['sboA' 'sboX'],[],[],['nasD'],[],[],[]
