,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
15,Life Cycle__G135,5.1952827274,3.7716596913760982,2.0,47.0,7.8622488715,48.0,2.5283165833,,,,,,,,,,,,
16,Life Cycle__G150,4.195643876933334,1.1075123231908999,3.0,49.0,3.5326854554000002,50.0,5.4741965508,51.0,3.5800496246,,,,,,,,,,
17,Life Cycle__G180,6.006431111633334,0.7527089169589943,3.0,52.0,5.8247471478,53.0,6.8333531956,54.0,5.3611929915,,,,,,,,,,
18,Stress Time Course__C30,-3.3542627234499998,0.07324984122353549,2.0,55.0,-3.302467264,56.0,-3.4060581829,,,,,,,,,,,,
19,Stress Time Course__C90,-5.4868078298,0.5766744331255714,2.0,57.0,-5.894578232,58.0,-5.0790374276,,,,,,,,,,,,
20,Biofilm__BI,22.30657927065,0.0326635659061895,2.0,59.0,22.3296758996,60.0,22.2834826417,,,,,,,,,,,,
21,Biofilm__BC,12.468381445174998,1.9850991164332177,4.0,61.0,13.1281002571,62.0,13.4511465973,63.0,9.5173598425,64.0,13.7769190838,,,,,,,,
22,Biofilm__Sw,10.53127087705,0.9537990686756982,2.0,65.0,9.8568330877,66.0,11.2057086664,,,,,,,,,,,,
23,Life Cycle__BT,21.4039290975,1.5778359290061141,2.0,67.0,22.5196275825,68.0,20.2882306125,,,,,,,,,,,,
24,Life Cycle__B36,14.07402980805,0.5005113153576596,2.0,69.0,13.720114862900001,70.0,14.4279447532,,,,,,,,,,,,
25,Life Cycle__B60,15.357359208950001,1.025029483996398,2.0,71.0,16.082164508,72.0,14.6325539099,,,,,,,,,,,,
26,M9__M9exp,0.0,1.203684910237853,3.0,73.0,-0.5622667033000001,74.0,-0.8196615788,75.0,1.3819282821,,,,,,,,,,
27,M9__M9tran,13.195560545666668,7.708030453779536,3.0,76.0,14.0097796956,77.0,20.4641606355,78.0,5.1127413059,,,,,,,,,,
28,M9__M9stat,5.611550710666667,1.1887622837873235,3.0,79.0,4.3763522534,80.0,5.710623811,81.0,6.7476760676000005,,,,,,,,,,
29,Supplement__M+G,9.624938921766669,1.1319685080921669,3.0,82.0,10.3656677798,83.0,8.321920606,84.0,10.1872283795,,,,,,,,,,
30,Supplement__Glu,-0.7784110359,0.9027908921905684,3.0,85.0,-0.7282838201,86.0,0.0982719069,87.0,-1.7052211945,,,,,,,,,,
31,Supplement__Fru,2.2210786154,4.22671790593061,3.0,88.0,7.0786531851,89.0,-0.6177345603000001,90.0,0.2023172214,,,,,,,,,,
32,Supplement__Mal,11.465870363933334,2.666512305812439,3.0,91.0,12.9148393542,92.0,8.3885886982,93.0,13.0941830394,,,,,,,,,,
33,Supplement__G+S,1.2399364289500001,0.7590867324865808,2.0,94.0,0.7031810529,95.0,1.776691805,,,,,,,,,,,,
34,Supplement__Pyr,0.3358615435,0.5636924765491098,3.0,96.0,-0.15375565970000002,97.0,0.2092465946,98.0,0.9520936956,,,,,,,,,,
35,Supplement__Gly,7.002773157466667,1.4271684372200282,3.0,99.0,7.3606753815,100.0,8.216926222,101.0,5.4307178689,,,,,,,,,,
36,Supplement__Glucon,-1.7738345647000002,3.4078619741858596,3.0,102.0,-4.1216149277,103.0,-3.3348061275,104.0,2.1349173611,,,,,,,,,,
37,Stressors__aero,2.7309202929333334,4.778422538856413,3.0,105.0,-1.0413520507,106.0,1.1298236099,107.0,8.1042893196,,,,,,,,,,
38,Stressors__nit,29.83452565096667,3.163158553822668,3.0,108.0,27.3475947915,109.0,33.3946596396,110.0,28.7613225218,,,,,,,,,,
39,Stressors__ferm,27.345502811800003,3.063855934406327,3.0,111.0,27.1955349511,112.0,30.4815887361,113.0,24.3593847482,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-2.9551216451,,1.0,114.0,-2.9551216451,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-2.1402684783,,1.0,115.0,-2.1402684783,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-0.651880054,,1.0,116.0,-0.651880054,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-0.6082019234,,1.0,117.0,-0.6082019234,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,0.3228666074,,1.0,118.0,0.3228666074,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,0.7193317128000001,,1.0,119.0,0.7193317128000001,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-0.1008019712,,1.0,120.0,-0.1008019712,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.4955801832,,1.0,121.0,-0.4955801832,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,11.6464886009,,1.0,122.0,11.6464886009,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,6.5243477227,,1.0,123.0,6.5243477227,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,8.6798778772,,1.0,124.0,8.6798778772,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,6.269149965,,1.0,125.0,6.269149965,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,6.030176022,,1.0,126.0,6.030176022,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,5.5294313536,,1.0,127.0,5.5294313536,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,4.9346151713,,1.0,128.0,4.9346151713,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,4.7575771035,,1.0,129.0,4.7575771035,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,1.9551684037000001,,1.0,130.0,1.9551684037000001,,,,,,,,,,,,,,
57,Stressors__HPh,-3.8351559620666666,0.17150735334731576,3.0,131.0,-4.0329048565,132.0,-3.7455714726,133.0,-3.7269915571,,,,,,,,,,
58,Stressors__LPh,-3.2918691011333334,0.9369370627666149,3.0,134.0,-4.2324107304,135.0,-2.3585786948,136.0,-3.2846178782,,,,,,,,,,
59,Stressors__LPhT,12.047385460433333,3.5325545850774036,3.0,137.0,8.4172585049,138.0,12.2513699173,139.0,15.4735279591,,,,,,,,,,
60,Stressors__SMMPr,6.6181386196666665,3.3620104190956503,3.0,140.0,2.7360241938,141.0,8.557017194,142.0,8.5613744712,,,,,,,,,,
61,Stressors__HiTm,4.5404508764000004,0.8682425210863222,3.0,143.0,4.9394416415,144.0,3.5444318894,145.0,5.1374790983,,,,,,,,,,
62,Stressors__LoTm,-0.9985120206000001,0.09060954699709439,3.0,146.0,-0.8960960225,147.0,-1.0311913255,148.0,-1.0682487138,,,,,,,,,,
63,Stressors__HiOs,-4.944818417133334,0.4914679726163997,3.0,149.0,-5.1098368645,150.0,-5.3325404686,151.0,-4.3920779183,,,,,,,,,,
64,Stressors__BMM,-4.4354303324333335,0.4465825083485156,3.0,152.0,-4.1374687173,153.0,-4.2199250721,154.0,-4.9488972079,,,,,,,,,,
65,Stressors__Heat,-6.302374090633333,0.4124524210893094,3.0,155.0,-5.9239453767,156.0,-6.2411672404,157.0,-6.7420096548,,,,,,,,,,
66,Stressors__Cold,-6.101002121466667,0.732548381093067,3.0,158.0,-5.2798542878,159.0,-6.3357513896,160.0,-6.687400687,,,,,,,,,,
67,Stressors__Etha,-6.4440460311,0.252666591639129,3.0,161.0,-6.1751940414,162.0,-6.6766013399,163.0,-6.480342712,,,,,,,,,,
68,Stress Time Course__SMM,-0.9392071713666666,0.17507752130906845,3.0,164.0,-0.9212802329,165.0,-0.7737828339,166.0,-1.1225584473,,,,,,,,,,
69,Stress Time Course__Salt,-9.358477620433334,0.3353037741785924,3.0,167.0,-9.6716460486,168.0,-9.3990551995,169.0,-9.0047316132,,,,,,,,,,
70,Stress Time Course__Mt0,-0.028157131350000003,0.5156877591219137,2.0,170.0,-0.3928034428,171.0,0.3364891801,,,,,,,,,,,,
71,Stress Time Course__M0t45,18.93848154706667,11.532904930029765,3.0,172.0,25.7234081407,173.0,5.6222349765,174.0,25.469801524,,,,,,,,,,
72,Stress Time Course__M0t90,29.471209066266667,3.3999678317760544,3.0,175.0,26.7257958553,176.0,33.2743088463,177.0,28.4135224972,,,,,,,,,,
73,Stress Time Course__M40t45,18.8850993695,8.57874335547084,3.0,178.0,22.6274213231,179.0,9.070947309,180.0,24.9569294764,,,,,,,,,,
74,Stress Time Course__M40t90,29.4716723106,3.4007487805195624,3.0,181.0,28.1101664797,182.0,33.3422243847,183.0,26.9626260674,,,,,,,,,,
75,Stress Time Course__dia0,3.388490544133333,3.499051378878285,3.0,184.0,3.683473009,185.0,-0.2487140807,186.0,6.7307127041,,,,,,,,,,
76,Stress Time Course__dia5,-0.40587996280000005,3.3947184560222032,3.0,187.0,3.3679327843999998,188.0,-3.2108638971,189.0,-1.3747087757,,,,,,,,,,
77,Stress Time Course__dia15,-4.995170613933333,1.332065457897933,3.0,190.0,-6.0147143514,191.0,-5.4827935064,192.0,-3.488003984,,,,,,,,,,
78,Stressors__Diami,-4.191588817466666,0.3188211661817232,3.0,193.0,-4.5545401666,194.0,-3.9567589057,195.0,-4.0634673801,,,,,,,,,,
79,Stressors__Paraq,-0.2580340441666667,1.0682396096292504,3.0,196.0,0.3135271443,197.0,0.40282374,198.0,-1.4904530168,,,,,,,,,,
80,Stressors__H2O2,-1.9928458275333334,0.8357065609751352,3.0,199.0,-1.4006088798,200.0,-1.6291559925999999,201.0,-2.9487726102,,,,,,,,,,
81,Stressors__Oxctl,2.5653294902333332,0.2171252428318053,3.0,202.0,2.3784331388,203.0,2.5140514194,204.0,2.8035039125,,,,,,,,,,
82,Carbon Transition__GM-0.1,-1.5582028469333336,1.208350228729743,3.0,205.0,-1.0513008023000001,215.0,-0.6858661392000001,225.0,-2.9374415993,,,,,,,,,,
83,Carbon Transition__GM-0.2,-2.1465409294,0.4219822312255151,3.0,206.0,-1.6914868403,216.0,-2.2231927425,226.0,-2.5249432054,,,,,,,,,,
84,Carbon Transition__GM+5,-0.5378952168666666,1.5235665759724044,3.0,207.0,-0.4048622209,217.0,0.9147926091,227.0,-2.1236160388,,,,,,,,,,
85,Carbon Transition__GM+15,3.141837247733333,2.1370334405536098,3.0,208.0,3.8431167676999998,219.0,4.8401160323,229.0,0.7422789432,,,,,,,,,,
86,Carbon Transition__GM+25,2.050970978766667,1.609356816478977,3.0,209.0,2.5048504643,220.0,3.3846479161,230.0,0.2634145559,,,,,,,,,,
87,Carbon Transition__GM+45,-1.2659146356666666,1.2903019856093743,3.0,210.0,0.030951102,221.0,-1.2791438695,231.0,-2.5495511395,,,,,,,,,,
88,Carbon Transition__GM+60,-1.0116406363333335,0.8836959081655316,3.0,211.0,-0.011316974700000001,222.0,-1.6862527096000002,232.0,-1.3373522247,,,,,,,,,,
89,Carbon Transition__GM+90,-0.5466039836666666,0.8098094271544508,3.0,212.0,-0.0813676073,223.0,-0.0767567678,233.0,-1.4816875759,,,,,,,,,,
90,Carbon Transition__GM+120,-0.8921912502,1.0146915525205689,2.0,213.0,-1.6096865278,234.0,-0.1746959726,,,,,,,,,,,,
91,Carbon Transition__GM+150,10.631645737433333,16.828431418347915,3.0,214.0,0.6125612047,224.0,30.0602574206,235.0,1.222118587,,,,,,,,,,
92,Carbon Transition__GM+10,2.78956064595,4.603027254933533,2.0,218.0,6.0443924319,228.0,-0.46527114,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,5.469423872499999,2.6375232086939775,3.0,236.0,3.9317690845,244.0,3.9615778180000003,254.0,8.514924715,,,,,,,,,,
94,Carbon Transition__MG+5,6.4382683071,1.5581270466481096,3.0,237.0,4.9155016649,246.0,6.3698045287,256.0,8.0294987277,,,,,,,,,,
95,Carbon Transition__MG+10,4.726661460966667,0.6636006607442844,3.0,238.0,3.9605897177,247.0,5.1244078753,257.0,5.0949867899,,,,,,,,,,
96,Carbon Transition__MG+15,4.329273102466666,2.8304494396271824,3.0,239.0,1.6465922256,248.0,4.0538694316,258.0,7.2873576502,,,,,,,,,,
97,Carbon Transition__MG+25,3.4025582019,3.019854147192229,3.0,240.0,0.7820311009,249.0,2.7205498445,259.0,6.7050936603,,,,,,,,,,
98,Carbon Transition__MG+45,3.6077732082666665,3.5707177960262317,3.0,241.0,0.5984310029000001,250.0,2.6715591852,260.0,7.5533294367,,,,,,,,,,
99,Carbon Transition__MG+120,-5.3332149258,0.4330880594764129,3.0,242.0,-5.7300191798,253.0,-4.8712315869000005,263.0,-5.3983940107,,,,,,,,,,
100,Carbon Transition__MG+150,-0.45002779875,1.4520779021904449,2.0,243.0,0.5767463327,264.0,-1.4768019302,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,6.446477954200001,1.634149192235159,2.0,245.0,5.2909599789,255.0,7.6019959295,,,,,,,,,,,,
102,Carbon Transition__MG+60,5.97652501295,2.5142790754554616,2.0,251.0,4.1986612289,261.0,7.754388797,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.18177251935,0.3578570987897832,2.0,252.0,1.4348157006,262.0,0.9287293381,,,,,,,,,,,,
