,PSPTO_5162
SRX1828913,0.0858408475
SRX1828914,1.0250062669
SRX1828915,-0.2504763727
SRX1828916,0.3776974463
SRX1828917,0.1646355253
SRX1828918,0.9217910183
SRX3983989,-0.745563712
SRX3983990,-0.1496431635
SRX3983993,-0.1528078574
SRX3983994,0.0915133464
SRX3983995,-0.3761671687
SRX3983996,0.6683234482
SRX3983997,-0.2249683627
SRX3983998,-0.29479919190000003
SRX3983999,-0.5920929744
SRX3984000,-0.6632194268
SRX3984001,-0.3008148042
SRX3984002,-0.3644225307
SRX3984003,-0.0213823796
SRX3984004,-0.3935273319
SRX3984005,-0.45206414800000005
SRX3984006,-0.2585226243
SRX3984007,0.2594797164
SRX3984008,-0.4113378956
SRX3984009,0.1402117363
SRX3984010,-0.7374694354
SRX3984011,-0.08649813490000001
SRX3984012,-0.058039730000000005
SRX3984013,0.21646196010000002
SRX3984014,-0.2176971375
SRX3984015,-0.0111554275
SRX3984016,-0.2791372455
SRX3984017,-0.6298052076
SRX3984019,-0.2029799249
SRX3984020,-0.7743783550000001
SRX3984021,-0.2466927948
SRX3984022,-0.4104746235
SRX3984023,0.0035058184
SRX3984024,-0.2844433903
SRX3984025,-0.40827612350000003
SRX3984026,-0.47151854390000003
SRX3984027,-0.539109187
SRX3984028,-0.5310840678000001
SRX3984029,-0.5678824881
SRX3984031,0.1819597964
SRX3984032,-0.2127043941
SRX3984034,-0.0269442834
SRX3984035,-0.2263337537
SRX3984036,-0.14300105700000001
SRX3984037,0.382222065
SRX3984038,-0.2487267176
SRX3984039,-0.0204874525
SRX3984040,-0.6540804361
SRX3984041,-0.2803272342
SRX3984042,0.5305101716
SRX3984043,0.0547556055
SRX3984045,0.1036952394
SRX3984046,0.0055640842000000005
SRX3984047,-0.3969775313
SRX3984048,-0.1399382922
SRX3984049,0.2913046549
SRX3984050,0.0233840389
SRX3984051,-0.2916861818
SRX3984052,-0.27441727320000003
SRX3984056,-0.2910220556
SRX3984057,-0.0022811385
SRX3984058,-0.4186879515
SRX3984059,-0.27255717090000003
SRX3984061,-0.24894568150000002
SRX3984062,-0.2642333709
SRX3984063,-0.3692929103
SRX3984064,-0.3192307923
SRX3984065,-0.2834121096
SRX3984066,-0.39718889830000004
SRX3984067,-0.0012931252
SRX3984068,-0.1992816858
SRX3984069,0.0060141694
SRX3984070,-0.13818983940000001
SRX3984071,-0.0659626819
SRX3984073,-0.5463618938
SRX3984074,-0.605118514
SRX3984077,-0.1167247196
SRX3984078,-0.1481000868
SRX3984079,0.892046203
SRX3984080,0.0178743808
SRX3984082,-0.3419856348
SRX3984084,0.2048161799
SRX6997963,0.0393392461
SRX6997964,0.061528951500000005
SRX6997965,0.11834031710000001
SRX6997967,0.0858093932
SRX6997968,0.0437448359
SRX6997969,0.051980762800000004
SRX6997971,-0.1251486393
SRX6997972,0.0167513757
SRX6997973,-0.086457614
SRX3159100,-0.2283719243
SRX3159101,-0.10865434110000001
SRX3159102,0.13587283760000002
SRX3159103,0.2011534278
SRX3159000,0.5132911174
SRX3159001,0.42334650100000004
SRX3159002,0.0300667594
SRX3159003,0.19413733830000002
SRX3159004,0.2367262446
SRX3159005,0.3898150052
SRX3159006,0.4147001147
SRX3159007,0.2577207973
SRX3159008,0.4424482632
SRX3159009,0.29900602130000004
SRX3159010,0.4413748548
SRX3159012,0.407533034
SRX3159013,0.46094650260000003
SRX3159014,0.48331873350000004
SRX3159015,0.4165518072
SRX3159016,0.4280721932
SRX3159017,0.4620966555
SRX3159018,0.3886573304
SRX3159019,0.1485623487
SRX3159020,0.39431552880000004
SRX3159021,0.1589446327
SRX3159022,0.5404115899
SRX3159023,0.48257128870000005
SRX3159024,0.2227532681
SRX3159025,0.5240494927
SRX3159026,0.17266018400000002
SRX3159027,0.3572113371
SRX3159028,0.3527560898
SRX3159029,0.3967609239
SRX3159030,0.57516215
SRX3159034,0.375376894
SRX3159036,-0.143650615
SRX3159037,0.058567175000000006
SRX3159041,-0.12264435
SRX3159042,0.030500588000000002
SRX3159043,-0.093370249
SRX3159045,-0.022874129
SRX3159047,-0.0585657778
SRX3159048,-0.7893878796
SRX3159049,0.2495740019
SRX3159050,0.32407840800000004
SRX3159051,0.2241808934
SRX3159052,0.3378680028
SRX3159053,0.5084304992
SRX3159054,0.3985493577
SRX3159055,0.15614806180000002
SRX3159056,-0.025657311300000003
SRX3159057,0.0271780444
SRX3159058,-0.1599492883
SRX3159060,-0.0682525995
SRX3159061,-0.1546275507
SRX3159062,-0.4610796213
SRX3159063,0.2517162449
SRX3159066,0.19028329060000002
SRX3159069,0.1014262892
SRX3159070,0.0829829098
SRX3159071,-0.178012213
SRX3159073,0.069553686
SRX3159074,-0.1489718196
SRX3159075,0.31084209420000003
SRX3159076,0.47397098930000003
SRX3159080,0.463853938
SRX3159082,0.1212046464
SRX3159083,0.1418384361
SRX3159086,-0.122032073
SRX3159087,0.5014340905
SRX3159088,0.3588032426
SRX3159089,0.6655261765
SRX3159090,0.48702782
SRX3159091,0.4728644515
SRX3159092,-0.1552917683
SRX3159093,-0.1138180142
SRX3159094,-0.058812792700000005
SRX3159095,-0.0778765602
SRX3159096,-0.2849441213
SRX3159097,-0.46452062400000005
SRX3159098,-0.267842672
SRX3159099,-0.09613365400000001
SRX3158988,0.1514686473
SRX3158989,-0.1573936138
SRX3158990,-0.19614232080000002
SRX3158991,-0.155652872
SRX3158992,-0.2015324694
SRX3158996,0.050063822
