,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
0,-0.0347235277,0.9768310375,-0.9421075098,-7.1830918194,-6.4695428609,-5.9700108565,-5.3002096987,-5.3358635115,-5.6414898907,-0.8030290514,-0.24851379710000002,0.2314565727,-0.8906405962,0.0789101578,2.0414749449,0.7006782887,0.5389389552,0.7901605643,-5.9538541597,1.2927393772,-2.0778357282,0.379684381,1.2505143402,0.9753824215,-1.6565162515,0.46621825380000004,-0.1502840469,-0.2982244887,1.1546139335,2.1781259289,-10.977750972900001,-9.60325119,-9.9710697371,-11.4087164057,-5.0504111696,-10.8564012551,-7.9793856159,-10.1073064714,-11.2592450888,-12.0066463885,-13.1677563608,-9.5202466169,-8.6174186845,-10.6397906061,-10.983939532499999,-9.0662577966,-10.0049108561,-9.1879083976,-6.3059882962,-9.4577998224,-6.1175727072,-0.5890667620000001,0.38529858980000004,0.2037681721,-4.7273660647,-5.6203112459,-5.7133079879,-4.8308743513,0.9752040535000001,-0.4156117458,-0.6959885182000001,0.1363962105,0.3774122056,-0.8223763983,0.1638500722,-0.329066058,-0.1195408834,0.3713506851,0.3817141867,0.3369637855,-1.8306034382,-1.7095657086,-1.2067755072,-1.226892277,-0.9755294809,0.13350130600000001,0.1396334588,-6.6528173842000005,-6.5298109552,-7.4164907265,-0.2103440556,-15.3114674369,1.1499377323,-15.6488304307,-0.43991542710000003,-15.8864034346,-1.216149594,-10.7875944591,0.6708944851,-10.4420146251,1.2476498250999999,-13.7590199669,-0.8794782898,1.6040585324,-0.7245802426,11.2000165972,11.8458690097,11.4920713971,-0.7202092085,-0.5420765408,-1.8941048677999999,8.5757245913,10.4060472883,10.1199728363,-7.3354800226,-6.5299343868,-4.2810345846,12.5357411495,12.3991512584,12.7201602652,-7.164328466,-7.3340123883,-6.7183246392000004,10.7128338977,12.9031031876,12.7736861343
1,-0.9105888886,-1.5219154000000001,2.4325042885,-3.2927932938,-3.0596131235,-6.3717295648,-1.0140197197,-0.8941259177,-2.7495440971000003,-0.173717423,0.5364517576,-0.4512989472,0.4334607858,2.6315164494000003,-0.8245664119,-1.3130869537,-0.12245763300000001,-0.8445166668,0.8349324306,-1.1901527402,0.8091416844,0.3103823817,1.4923885852,0.387744921,-1.5520381512,-0.4643017394,-2.8952378367,0.15088665580000002,-0.0163612369,2.2608300885,-1.1199839398,-2.7716145462,-1.5806960686,-1.3633061213,-4.1444268923,-1.1664006337,-1.0441414968,-1.6069954587000002,-1.4943216892,-0.6344823182,-1.4051657057,-3.0239811019,-2.1778488081,-1.3705469784,-0.8378312252000001,-1.7817472757,1.1008808101,-1.6631983429,-2.3093168092,-1.2115219849,-2.1337014348,-0.43940992230000003,-0.0070589791,0.4464689013,-2.3751438381,-4.223395602,-3.9639433874,-4.1691581795,0.14328680770000002,-0.0287485172,-0.7214752985,0.6069370080000001,1.7490264537,1.6772342299,1.6135195310000001,1.6426530165000002,3.5599434083,3.3506746278,3.0982190506,3.3226614151,-10.3565453515,-10.4556245615,-9.7112970846,-9.8593108254,-1.7355685999000001,-0.4836817262,-1.653311675,-11.5010523894,-11.3765044478,-10.7891527188,-2.3718649296,-7.5998142104,-2.2393560974,-8.0217712386,-2.0637191348,-8.5550240571,0.4558102029,-12.1697115134,1.5472214309,-13.482858455,1.8695303675,-10.8603572797,-0.12882571210000002,0.3709679551,-0.242142243,-2.4510446474,-1.366791311,-2.7907230911000003,0.4985661463,6.0839975588,0.6016102891,-2.5884710146,-2.8343911451,-3.433043538,-4.7588523583,-5.6153874135,-5.93239079,-2.5301455794,-3.0815736679,-3.8318043822,-4.3855544250000005,-3.9166717132,-3.9975378044000003,-1.9307143626,-2.7518093329,-2.6750969643999998
2,0.5578942162,0.9624156481,-1.5203098643000001,7.9902222897,7.7393893956,5.3921762346,10.0438325842,9.6487781187,10.2037321487,8.3035940631,4.4655108401,6.0534705546,6.4768427163,4.7698044687,4.6614921671000005,-15.6041420923,-16.4754846306,-16.385648202,6.1017290084,5.6368149748,2.2823802802,5.5201219308,6.7443512939,5.8240368472,8.0589397977,10.2474650702,8.952747879,-12.0462428455,-16.5026584863,-17.0851256353,10.6592808374,9.3578684507,9.844781276199999,11.9651416161,6.8021039182,10.760247381,-10.206975125,-14.6412153747,-12.4617498429,10.5697817822,10.3084845418,9.9928227412,11.239978896,11.3190609171,12.4358986862,13.8159024845,20.6638364123,15.5008065955,-11.7839449309,-14.4780922549,-13.8515145309,-0.5933613717,0.8394080217000001,-0.24604665,1.1801190037,-3.6737820729,-3.3142107108,-3.9674222732,-0.3478485508,0.3025909448,0.122104186,-0.0768465801,-4.6151042877,-6.4951358939,-5.0572524026,-1.6865135265,-2.5359107683,-4.4843194897,-4.0595002847,-4.4754188014,2.0083349459,2.3667427283,2.3484590023,2.4285638613,-0.7154035288,2.241335598,0.8542063635,2.954905501,3.5361439738,2.1884769255,-0.6851272448,6.2986824022,-0.2132649359,4.2103106295,0.3467194025,6.2062036483,-1.2227063025,3.1408361517,-1.9028045143,5.7052142622,0.745372384,5.8236012612,0.38067185800000003,-0.3609681349,-0.0197037231,5.9087636027,6.0278831196,5.7220521857,9.0218615348,10.1757293939,11.3718992931,8.366878069,7.2108590093,6.4494868955,5.5611075442,5.3567434592,4.9936276353,11.1842173769,9.5005654887,8.7973397299,14.1237360846,15.6628618833,14.8770012712,11.9623226335,13.7070104398,12.2212382679
3,0.156012236,-0.44373796870000004,0.2877257327,5.988731519,6.1427866808000005,2.2457479297,7.032682916,7.6972482875,7.4086054102,-0.3808062418,-0.8559597487,-1.0182636297,-0.0654399155,-0.08268302300000001,-1.3691746777,1.6081174982,0.5309344923,0.6270437528,0.5777706260000001,-0.5374969419,-1.0379209417,-0.2989927149,-0.9964705704000001,-1.0742406518,-0.6756152750000001,0.13619015110000002,-0.5525713431,1.7333197575,2.622291478,1.1099679193,8.4603196082,11.7249368168,11.4510300448,10.7729447193,10.02776083,10.194832626,3.9787375169,3.1877716037,6.2069284565,9.6208135788,7.7682065751,10.4737387755,11.9130382423,11.6699203302,10.9338724807,10.1022946031,10.6209108923,10.1071365808,6.5056390404,5.9972264261,5.3834026417,-0.1032892539,-0.1851364992,0.2884257531,8.3016545549,7.2276000106,7.7047591998,7.9412638873,0.24394256860000002,-0.4656281709,-0.37334431560000003,0.5950299179,0.986173229,1.0896868471,0.8538357457,0.9084601305000001,0.9296849925,0.1450606418,0.9044679984,0.14448696960000001,0.4423456757,0.4177940674,-0.3251157839,-0.9597402988,-0.2374124663,-0.081079199,0.06186056400000001,3.3334551461,3.1112275766,3.1835903184,-0.2131750142,6.1787356988,0.2295550792,5.1897042963,-0.2677134386,6.6399719517,0.15162634460000002,1.5142837407,0.034027137400000004,0.5788114678,0.0709776193,1.6255707164,0.44151514410000003,-0.5527651378,0.11124999370000001,-1.9759082243,-2.1993559366,-1.6381633152,-1.8841154376,-1.4551212436,-0.9690344685000001,-2.6873009608,-2.6139477061000003,-1.82477223,6.8358619185,7.2261616361,7.6100760268,4.0798520774,2.8143031082,3.0400697861,4.6875023572,5.064480908,4.4468290974,3.5201655607999998,3.2281223312,4.0277254872
4,0.3295263841,-0.6845159079,0.35498952380000004,-5.5006504673,-5.1223345652,-7.3667709319,-5.5510875524,-4.3242356181,-7.0035686033,1.1678935975,2.4705127717,0.6286067513,1.8554401292,1.2514065398,2.0551008585,-2.4269585769,2.3926760969,3.0110348999,-6.4905743127,-1.2815107141,0.9778044519,-0.2786915044,2.3113336971000003,1.0689803925,-3.9215811566000003,2.0600616126,1.3981556742,-5.4885611212,-1.6074233834,-1.1537067038,-3.977697685,-5.5495198697,-4.9134781288,-4.7025135835,-4.3765817687,-5.1441247803,-4.7777272419,-5.2144363921,-3.3368185175000002,-5.724931359,-5.0939216378,-5.1329938367,-4.2255291360000005,-4.0359602593,-4.5337619459,-3.8766147079,-3.0812048024,-4.1826893789,-3.4064882581,-3.0912761908,-3.4488391445,0.4430076214,-0.3384476286,-0.1045599927,-3.758544103,-3.4619754927,-3.7549563766,-5.0338012315,1.0777380963,-0.1941117979,-0.2555858763,-0.6280404222,0.39293659480000004,-1.9084538122999999,-0.3966161134,-0.1002587882,-1.245645955,0.20436171760000002,-0.6057000972000001,-0.8914396670000001,-0.3579363232,0.2737805043,-2.6441699012,-4.7671008446,0.43867292300000005,-0.18050539810000002,-0.0549658332,-7.6141708478,-7.8101743281000005,-7.3106092997,-1.6125822711,-6.3009362080999995,-1.9700271353,-5.8280886799000005,-1.3242536154,-5.9689773751,0.36862695430000003,-9.3044321064,-0.1204128037,-8.7893581162,-0.4514158424,-9.7546177648,0.0123018659,0.6377336404,-0.6500355063000001,0.7411367053,0.8429782019000001,0.7601610909000001,-3.3292057785,0.7886526417,-4.815644926,0.5324031521,0.6910595468,-0.1306319933,-5.696937923,-5.7788603005,-5.6868577202,-5.9044863182,-5.800813687,-4.6538279188,-5.9336420645,-6.0208005588,-5.9480577198999995,-9.4406113381,-10.1288295982,-7.9839050525
5,-0.6366257523000001,1.1067219223,-0.4700961699,2.9567455207,3.4839298138,1.8487504823,6.6445954014,9.6387295641,4.3766280251000005,1.3880314257,-0.34132744800000003,-0.8974984249,1.2172853552,-0.8082306038,-0.70790902,-1.1061330125,-0.8993626677000001,-1.209934222,0.34033200500000005,-0.2287971644,-0.5255136315,-0.2595220359,-0.2919904768,-0.2126838473,0.1306304607,1.5880766832000002,0.25947135450000003,0.9963266574,1.2700485618,0.29870005120000004,13.0449005558,24.4508102281,23.4164937041,21.7178074535,20.9247360303,20.7476971714,13.1409007147,22.9991359718,13.4955428198,21.1600362434,21.33245083,23.3537607299,20.4125439972,21.2423372697,22.7750770397,19.3059423896,16.2636819934,20.2056493767,12.0266020108,11.0784112589,11.228423208,-0.2428027998,0.2433100696,-0.0005072699000000001,9.6119993288,9.3135653225,8.6612993372,8.4007859436,-0.7914275259,0.48408269800000003,0.059202821100000004,0.2481420068,-0.0481022845,1.2587319166,0.5293920377,1.402190265,0.6727326683,-0.628991764,-0.1078717321,0.6681800054,0.2972896736,0.4025251467,0.5504628528000001,0.5502708661,0.5609422372,1.0276445029,0.9490089729000001,5.3775176093,5.1502017274,6.1193913152,-1.8000343887999999,4.0618277432,-1.2328323691,3.234264687,-1.7290886749,3.5746758873999998,-1.3369843569,0.8845535369,-0.3944225032,1.3117317635,-0.8061888528000001,0.3165875533,-0.1174193808,0.210301805,-0.09288242420000001,-2.2378971803,-2.0652325092,-1.3309574661,0.1759530936,0.1647732715,0.046331167300000003,-1.2909084492,-1.4216471986,-1.336498235,10.1877340482,11.1305985824,10.7710269647,5.3610931716,3.7297917958999998,4.3717409575,3.6016174557,3.7388746730999998,3.613461633,6.5863023388,6.3536075702,6.4508597519
6,-0.8194014018,-0.9519372217000001,1.7713386235000002,2.2018601554,1.9284269276,-1.0345945723,0.764862075,1.0500115873,2.8766454046,3.2543508124000002,-4.5408855652,-1.6183044812,6.4667110609,-4.613636044,-3.6967700993,-2.083474346,5.636113112,-0.6967355451,-0.9250860426,-1.9313220508,-3.5556353566,-4.1520607529,2.2878131262,2.5084534190000003,-2.7503446993000003,5.5558517956,4.0227888008,-1.0933855554,-1.0026646682,2.9282230797,3.0080334467,4.2056242133,3.6375309091,3.0851768412,3.1851435995,3.0012864128,2.2100657205,3.7255716323,2.8037322791,1.7947926793,3.0400449201,2.9577686969,2.6559613657,2.8050630373,2.5426210538,2.6956726548,5.0202569769,2.9366332566,4.0389424175,4.8627485044,4.4359419864,-0.4757146109,0.45923237910000003,0.0164822317,7.8787964154,7.2007543091,7.5469096261,15.0156638086,0.7464482511,-0.46663934020000003,-0.036467102700000004,-0.2433418082,-2.1106579252,-0.9723062057,-1.8653777630000001,0.43042771430000004,1.9211296516,0.9972209194,0.7733374028000001,0.5483172991,5.8067728385,6.9072870528,-1.485393213,-2.1122972248,1.2045031064,0.806372053,0.4470259689,-1.5231023815,-1.6877460242,-1.1362765025,2.4654269657,-1.6386994438,2.6824147354,-1.2693738955,2.4613918957,-0.9332581671,-1.342091046,-6.9759402902000005,-0.3084723285,-6.901591755,-0.8073377538000001,-7.7446662998,-0.4265433751,-0.776409985,1.2029533601,6.4665391997,6.6783301884,7.038722462,0.147053594,4.7231611308,0.9573398278,5.3976139365,5.7888493791,4.8493990687,9.8956837741,9.5740899644,10.041550135,5.1742828851,5.9199269127,5.0171340246,7.5584144703,7.4185360244,7.4517845871,5.8882021761,13.3653882647,13.8950131952
7,1.6978723113,-1.5192984896000001,-0.1785738217,3.8088365792000003,2.86486208,2.5746643559,4.5252364206,4.4682227799,4.4896849401,1.5509867788,-1.6346365299999999,-1.0048378142,1.2216830715,-1.8693902356,1.2525266202,2.7265534929,3.5737880473,3.6039185201,-0.39874795080000003,-1.4258746387,-1.2945964268,-0.4040981247,-1.3838438658,-1.5771580423,-0.2567511306,0.1481035216,-3.0996165412,0.8312044804000001,-0.1346233207,-0.42458991160000004,2.4784521818,1.8364422268,2.8877292689000003,3.2982542515,1.3583240295,2.6597803137,3.2063356431,5.9623213348,5.2560097417,3.1103234171,2.5985372531,1.8166741803000002,3.1532290135,2.1238209447,2.6584197183000002,1.9775776931000002,5.5495249719,2.994309572,0.9328537545000001,2.3552682911,2.7850857161,1.3072094161,0.00030277010000000004,-1.3075121862,0.8674765959,0.0509992534,0.2594262322,-0.40825739240000003,0.5364292916,-2.6717417434,0.6874946154,1.4478178364,-1.6740549543,-2.0772419879,0.39126850500000004,1.0891797467,-2.4473872943,1.0065069401,0.8238233112000001,0.0015440253,3.1777596724,1.2383822638,-1.9462954021,-2.1833998253,0.2245955561,0.701277287,0.7570587867,2.3250933237,2.5655165599,2.7777078489,-0.499595114,2.7049817982,-1.5522604778,2.5307032051,0.5971346595,2.6843189548,-1.0710167495,1.4922564871000001,-0.40210268460000004,2.5923045685,-0.2098121957,2.7214702521,-0.5015756205,0.9439589644,-0.4423833439,0.626746596,0.3012095913,-0.27151387660000004,0.2673020685,-0.9644239956,-1.2898385722999999,-0.6105106853000001,0.5825473595,-0.461473177,2.9911722397,3.6467627893,2.2030077949,2.6289803017,2.1404725676,2.0453205229,2.1590173935,2.8338617061,2.1018148687,-1.1221878051,1.0474868428,0.7787993683000001
8,-0.0372747758,-0.4606406417,0.4979154176,-3.6662629997,-3.2903116233,-3.1739880967,-2.2004209049,-2.2368188557,-3.9419638358,-0.1762756435,0.33773358470000003,-1.3454042774000001,0.2068994384,1.7800639070000002,-0.32916012240000003,-3.7323512174999998,-1.1367661154,-2.0930304501,-9.43895984,-6.3102692154,1.0891566904,0.1960795646,-0.0345446924,0.5425845843,0.3875552528,-0.6041705268,0.1309358873,6.369564042,7.4523056375,6.7080535119,-5.7133401657,-10.8029808883,-11.7057794257,-11.1381085636,-7.8729236137,-7.4767216724,-2.2116174589,-8.9465181607,-5.2587392858,-9.6582250323,-11.9426112218,-6.3728612585,-2.6445950971,-6.7951021883,-9.9239328458,-4.626271313,-8.8553638302,-6.3444156612,-1.1331000416,-3.296305165,-0.5392185938,-0.3320811578,0.0841031146,0.2479780432,-1.7562455158999999,-1.4892979096,-1.0610467934,-1.6382262873,-1.7983829875000001,0.1916534726,0.9263739155,0.6803555994,-1.2850933196,-0.5084497853000001,-1.2018853406,-1.354479263,-1.3925271021,-1.8077168622,-1.3490495751,-0.6358444144000001,1.6128339024,1.833532823,0.4113610395,0.9331923455000001,0.3755388709,0.3819055729,0.28102413530000003,-0.4426775559,0.5303830805,0.7121665154,1.5399494979,9.2433327508,1.3238182532,9.5873455716,1.8778099932,8.1508535457,0.15897137960000002,-2.5590463210000003,-0.5283613954,-2.4953669744,-0.6690785634,-2.8529033161,0.2789766715,0.41119350250000003,-0.690170174,-5.2962316718,-7.7356028003,-4.7181793966,-0.7107806045,-6.4337658355,-4.1050331703,-6.498019476,-5.8961565757,-4.6657556429,-9.544974905,-9.4712730745,-9.4921488714,2.8022440697,1.0640507361,-2.8609000997000003,-9.6950511073,-11.7489116508,-11.8705493509,-5.9400440512,-5.7181858595,-8.1443045322
9,-0.601402164,-0.3483255128,0.9497276769,4.599860474,5.1133672284,-1.2518488872,2.0508522596,2.4985508098,3.9833549213,1.2467298812,2.5998077351999997,-3.8937337109,3.2435332329,0.1580514831,-5.29410438,0.39924992070000004,-1.781800122,-6.7125237213,6.1035134197,3.5385248904999997,1.6859179224,-0.638367038,-2.9806166197,-0.5327480259,3.6775169796,-0.2971974214,0.15942705910000002,1.1959276254,-1.4230109221,-0.4540981884,-7.49307806,-4.614473761,-3.6869618495000003,-4.9841888691000005,-2.7759068034,-5.9981589244,-5.3719044348,-3.948591137,-5.4168944144,-5.3364712124,-6.4086919434,-6.0066880662,-5.7005234643,-5.9779443199,-4.4269511166,-5.5392748292,-5.319373666,-5.4650900811,-7.346745849,-7.6167557155,-8.3843012688,0.1758226534,-0.1338654389,-0.0419572145,-0.4707383479,-0.3652179794,-0.0058290198,-0.8763151746000001,-1.5414389629,-0.0943120492,0.6558538378000001,0.9798971742,6.3315739404,5.3077144305,6.5243517876,7.1268658565,3.061161326,0.748686089,4.0329688881,4.1990735219,4.525378804,3.5528232087,-0.8077393979,-0.8848108154000001,-0.35613503220000003,-0.3392277275,-0.1238629532,6.4862622984,6.5394779793,6.5896160494,-0.8633514493000001,9.6120410191,-0.252988482,9.5902982039,-0.1485711796,10.6411141973,0.19434151160000002,1.2386032593,0.1360352027,0.29875688710000003,0.48884899860000003,-0.0703952602,0.8771286222,-2.0220821893,1.1449535671,-4.4636345758000004,-4.3829196958,-3.6457279119,-4.0217183304,-3.5350678872,-2.289964428,-3.4555914850000002,-3.0214386787,-3.5473661594,9.0927925268,9.8822048486,10.1431669953,9.2824685586,7.0666016693,7.6575690908,9.40480759,11.4792254791,9.0429076564,11.4641614252,10.0891922204,10.5245626155
