,iModulon,Gene
145,6,SP5448_00820
146,6,SP5448_00825
147,6,SP5448_00830
148,6,SP5448_00835
149,6,SP5448_00840
150,6,SP5448_00890
151,6,SP5448_02120
152,6,SP5448_02740
153,6,SP5448_02745
154,6,SP5448_02915
155,6,SP5448_03665
156,6,SP5448_09315
157,6,SP5448_09320
158,7,SP5448_00630
159,7,SP5448_00760
160,7,SP5448_01010
161,7,SP5448_01105
162,7,SP5448_03540
163,7,SP5448_03550
164,7,SP5448_03565
165,7,SP5448_03665
166,7,SP5448_03670
167,7,SP5448_03685
168,7,SP5448_03695
169,7,SP5448_03700
170,7,SP5448_03710
171,7,SP5448_03725
172,7,SP5448_03740
173,7,SP5448_04265
174,7,SP5448_06230
175,7,SP5448_07270
176,7,SP5448_07280
177,7,SP5448_07375
178,7,SP5448_07565
179,7,SP5448_08220
180,7,SP5448_08695
181,8,SP5448_04135
182,8,SP5448_06030
183,8,SP5448_06035
184,8,SP5448_06040
185,8,SP5448_06045
186,8,SP5448_06050
187,8,SP5448_06335
188,8,SP5448_06340
189,8,SP5448_06345
190,8,SP5448_06350
191,8,SP5448_06355
192,9,SP5448_04315
193,9,SP5448_04320
194,9,SP5448_04325
195,9,SP5448_04335
196,9,SP5448_04340
197,9,SP5448_06245
198,9,SP5448_06250
199,9,SP5448_06255
200,9,SP5448_07380
201,9,SP5448_07385
202,9,SP5448_07390
203,9,SP5448_07415
204,9,SP5448_08545
205,9,SP5448_08550
206,9,SP5448_08590
207,9,SP5448_08595
208,10,SP5448_00060
209,10,SP5448_00670
210,10,SP5448_02125
211,10,SP5448_02155
212,10,SP5448_02475
213,10,SP5448_02855
214,10,SP5448_03105
215,10,SP5448_03380
216,10,SP5448_03995
217,10,SP5448_04025
218,10,SP5448_04145
219,10,SP5448_05030
220,10,SP5448_05995
221,10,SP5448_06100
222,10,SP5448_06180
223,10,SP5448_06185
224,10,SP5448_06280
225,10,SP5448_06980
226,10,SP5448_07105
227,10,SP5448_07995
228,10,SP5448_08200
229,10,SP5448_09100
230,11,SP5448_05345
231,11,SP5448_07085
232,11,SP5448_07145
233,11,SP5448_09190
234,12,SP5448_01675
235,12,SP5448_03730
236,12,SP5448_05660
237,12,SP5448_05665
238,12,SP5448_05670
239,12,SP5448_05675
240,13,SP5448_00925
241,13,SP5448_01165
242,13,SP5448_02210
243,13,SP5448_02215
244,13,SP5448_02220
245,13,SP5448_02335
246,13,SP5448_02340
247,13,SP5448_02345
248,13,SP5448_02350
249,13,SP5448_02355
250,13,SP5448_02360
251,13,SP5448_02365
252,13,SP5448_02370
253,13,SP5448_02375
254,13,SP5448_02380
255,13,SP5448_02385
256,13,SP5448_02390
257,13,SP5448_02395
258,13,SP5448_02400
259,13,SP5448_02405
260,13,SP5448_02410
261,13,SP5448_02415
262,13,SP5448_02420
263,13,SP5448_02425
264,13,SP5448_02430
265,13,SP5448_02435
266,13,SP5448_02445
267,13,SP5448_02450
268,13,SP5448_02455
269,13,SP5448_02460
270,13,SP5448_02465
271,13,SP5448_02475
272,13,SP5448_02680
273,13,SP5448_02685
274,13,SP5448_02690
275,13,SP5448_03665
276,13,SP5448_03720
277,13,SP5448_04060
278,13,SP5448_04445
279,13,SP5448_04555
280,13,SP5448_04660
281,13,SP5448_04665
282,13,SP5448_04670
283,13,SP5448_04780
284,13,SP5448_06095
285,13,SP5448_06230
286,13,SP5448_06315
287,13,SP5448_06320
288,13,SP5448_06325
289,13,SP5448_06330
290,13,SP5448_06975
291,13,SP5448_08725
292,13,SP5448_08730
293,13,SP5448_09235
294,14,SP5448_05060
295,14,SP5448_05065
296,14,SP5448_05070
297,14,SP5448_05075
298,14,SP5448_05080
299,14,SP5448_05085
300,14,SP5448_05090
301,14,SP5448_05095
302,14,SP5448_05100
303,14,SP5448_05105
304,14,SP5448_05120
305,14,SP5448_05125
306,14,SP5448_05130
307,14,SP5448_05135
308,15,SP5448_01210
309,15,SP5448_01215
310,15,SP5448_01220
311,15,SP5448_01225
312,15,SP5448_01230
313,15,SP5448_01235
314,15,SP5448_01240
315,15,SP5448_01675
316,15,SP5448_02475
317,15,SP5448_05105
318,15,SP5448_05315
319,15,SP5448_06720
320,15,SP5448_06730
321,15,SP5448_07170
322,15,SP5448_07415
323,15,SP5448_07800
324,15,SP5448_08790
325,15,SP5448_08845
326,15,SP5448_08850
327,15,SP5448_08855
328,16,SP5448_03520
329,16,SP5448_03990
330,16,SP5448_03995
331,16,SP5448_07770
332,16,SP5448_07775
333,16,SP5448_09050
334,16,SP5448_09055
335,16,SP5448_09060
336,16,SP5448_09065
337,16,SP5448_09070
338,17,SP5448_02055
339,17,SP5448_02060
340,17,SP5448_05195
341,17,SP5448_05200
342,17,SP5448_07600
343,17,SP5448_09250
344,18,SP5448_00210
345,18,SP5448_00215
346,18,SP5448_00220
347,18,SP5448_00225
348,18,SP5448_00230
349,18,SP5448_00235
350,18,SP5448_00245
351,18,SP5448_00250
352,18,SP5448_00255
353,18,SP5448_00260
354,18,SP5448_01050
355,18,SP5448_02150
356,18,SP5448_03925
357,18,SP5448_05305
358,18,SP5448_05310
359,18,SP5448_06175
360,18,SP5448_07805
361,19,SP5448_01425
362,19,SP5448_03530
363,19,SP5448_08745
364,19,SP5448_08750
365,19,SP5448_08755
366,19,SP5448_08760
367,19,SP5448_08765
368,19,SP5448_08770
369,19,SP5448_08775
370,20,SP5448_01525
371,20,SP5448_04880
372,20,SP5448_06565
373,20,SP5448_08315
374,20,SP5448_08880
375,21,SP5448_00300
376,21,SP5448_01675
377,21,SP5448_02530
378,21,SP5448_02550
379,21,SP5448_02555
380,21,SP5448_02560
381,21,SP5448_02565
382,21,SP5448_02570
383,21,SP5448_03210
384,21,SP5448_03215
385,21,SP5448_03220
386,21,SP5448_03225
387,21,SP5448_03230
388,21,SP5448_03235
389,21,SP5448_07805
390,22,SP5448_00940
391,22,SP5448_01465
392,22,SP5448_03500
393,22,SP5448_03505
394,22,SP5448_03525
395,22,SP5448_03530
396,22,SP5448_03535
397,22,SP5448_03540
398,22,SP5448_03545
399,22,SP5448_03550
400,22,SP5448_03560
401,22,SP5448_03565
402,22,SP5448_03570
403,22,SP5448_03575
404,22,SP5448_03585
405,22,SP5448_03590
406,22,SP5448_03720
407,22,SP5448_04475
408,22,SP5448_04600
409,23,SP5448_00890
410,23,SP5448_05305
411,23,SP5448_05310
412,23,SP5448_06700
413,23,SP5448_06705
414,23,SP5448_06710
415,23,SP5448_06715
416,23,SP5448_06720
417,23,SP5448_06725
418,23,SP5448_06730
419,23,SP5448_06735
420,23,SP5448_06740
421,23,SP5448_08100
422,24,SP5448_00320
423,24,SP5448_00325
424,24,SP5448_00330
425,24,SP5448_00335
426,24,SP5448_00340
427,24,SP5448_00345
428,24,SP5448_00350
429,24,SP5448_00355
430,24,SP5448_00360
431,24,SP5448_00365
432,24,SP5448_00370
433,24,SP5448_00375
434,24,SP5448_00380
435,24,SP5448_00385
436,24,SP5448_00390
437,24,SP5448_00395
438,24,SP5448_00400
439,24,SP5448_00405
440,24,SP5448_00410
441,24,SP5448_00415
442,24,SP5448_00420
443,24,SP5448_03760
444,25,SP5448_00960
445,25,SP5448_04740
446,25,SP5448_04745
447,25,SP5448_04750
448,25,SP5448_04755
449,25,SP5448_04760
450,25,SP5448_04765
451,25,SP5448_05425
452,25,SP5448_05430
453,25,SP5448_07160
454,25,SP5448_07165
455,25,SP5448_07170
456,25,SP5448_07415
457,26,SP5448_00890
458,26,SP5448_01845
459,26,SP5448_02540
460,26,SP5448_03390
461,26,SP5448_03415
462,26,SP5448_03430
463,26,SP5448_03435
464,26,SP5448_04520
465,26,SP5448_06255
466,26,SP5448_06945
467,26,SP5448_08300
468,26,SP5448_08305
469,26,SP5448_08310
470,26,SP5448_08315
471,26,SP5448_08320
472,26,SP5448_08325
473,26,SP5448_08330
474,26,SP5448_08335
475,26,SP5448_08340
476,26,SP5448_08345
477,26,SP5448_08350
478,27,SP5448_00300
479,27,SP5448_00555
480,27,SP5448_00600
481,27,SP5448_00635
482,27,SP5448_01130
483,27,SP5448_01365
484,27,SP5448_02615
485,27,SP5448_02640
486,27,SP5448_03875
487,27,SP5448_04125
488,27,SP5448_04615
489,27,SP5448_04940
490,27,SP5448_04945
491,27,SP5448_04950
492,27,SP5448_04955
493,27,SP5448_04960
494,27,SP5448_04965
495,27,SP5448_04970
496,27,SP5448_04975
497,27,SP5448_04980
498,27,SP5448_05210
499,27,SP5448_05240
500,27,SP5448_05330
501,27,SP5448_05505
502,27,SP5448_05515
503,27,SP5448_05520
504,27,SP5448_05790
505,27,SP5448_05800
506,27,SP5448_05805
507,27,SP5448_05810
508,27,SP5448_05960
509,27,SP5448_05965
510,27,SP5448_05970
511,27,SP5448_06230
512,27,SP5448_06590
513,27,SP5448_06595
514,27,SP5448_06890
515,27,SP5448_07045
516,27,SP5448_07050
517,27,SP5448_07770
518,27,SP5448_07775
519,27,SP5448_07800
520,27,SP5448_07805
521,27,SP5448_08155
522,27,SP5448_08490
523,27,SP5448_08540
524,28,SP5448_00745
525,28,SP5448_00755
526,28,SP5448_00870
527,28,SP5448_00875
528,28,SP5448_00880
529,28,SP5448_00885
530,28,SP5448_00890
531,28,SP5448_00905
532,28,SP5448_01130
533,28,SP5448_01135
534,28,SP5448_01140
535,28,SP5448_01765
536,28,SP5448_02515
537,28,SP5448_03130
538,28,SP5448_03135
539,28,SP5448_03140
540,28,SP5448_03145
541,28,SP5448_03150
542,28,SP5448_03155
543,28,SP5448_03160
544,28,SP5448_03240
545,28,SP5448_03840
546,28,SP5448_03880
547,28,SP5448_03885
548,28,SP5448_03890
549,28,SP5448_04075
550,28,SP5448_04645
551,28,SP5448_04720
552,28,SP5448_06220
553,28,SP5448_06225
554,28,SP5448_06230
555,28,SP5448_06755
556,28,SP5448_06830
557,28,SP5448_06835
558,28,SP5448_07175
559,28,SP5448_07730
560,28,SP5448_07735
561,28,SP5448_07740
562,28,SP5448_07745
563,28,SP5448_07755
564,28,SP5448_07760
565,28,SP5448_07800
566,28,SP5448_08580
567,28,SP5448_08790
568,28,SP5448_08815
569,28,SP5448_09365
570,28,SP5448_09370
571,28,SP5448_09375
572,29,SP5448_00870
573,29,SP5448_00875
574,29,SP5448_00880
575,29,SP5448_00885
576,29,SP5448_00900
577,29,SP5448_03960
578,29,SP5448_04275
579,29,SP5448_04285
580,29,SP5448_04290
581,29,SP5448_04295
582,29,SP5448_04300
583,29,SP5448_04305
584,29,SP5448_06975
585,30,SP5448_00885
586,30,SP5448_00955
587,30,SP5448_02060
588,30,SP5448_03610
589,30,SP5448_03720
590,30,SP5448_03735
591,30,SP5448_03760
592,30,SP5448_04425
593,30,SP5448_04435
594,30,SP5448_04445
595,30,SP5448_04450
596,30,SP5448_04465
597,30,SP5448_04500
598,30,SP5448_04505
599,30,SP5448_04510
600,30,SP5448_04515
601,30,SP5448_04520
602,30,SP5448_04530
603,30,SP5448_04535
604,30,SP5448_04540
605,30,SP5448_04545
606,30,SP5448_04550
607,30,SP5448_04555
608,30,SP5448_04560
609,30,SP5448_04565
610,30,SP5448_04570
611,30,SP5448_04575
612,30,SP5448_04580
613,30,SP5448_04585
614,30,SP5448_04590
615,30,SP5448_04595
616,30,SP5448_04600
617,30,SP5448_04610
618,30,SP5448_04615
619,30,SP5448_04620
620,30,SP5448_04625
621,30,SP5448_04630
622,30,SP5448_04635
623,30,SP5448_04640
624,30,SP5448_04650
625,30,SP5448_06220
626,30,SP5448_06230
627,30,SP5448_06290
628,30,SP5448_07795
629,30,SP5448_08855
630,30,SP5448_09325
631,31,SP5448_00885
632,31,SP5448_02210
633,31,SP5448_02215
634,31,SP5448_02220
635,31,SP5448_02230
636,31,SP5448_02315
637,31,SP5448_02320
638,31,SP5448_02460
639,31,SP5448_03470
640,31,SP5448_03475
641,31,SP5448_03480
642,31,SP5448_03495
643,31,SP5448_03505
644,31,SP5448_03520
645,31,SP5448_03530
646,31,SP5448_03535
647,31,SP5448_03540
648,31,SP5448_03560
649,31,SP5448_03565
650,31,SP5448_03570
651,31,SP5448_03590
652,31,SP5448_03690
653,31,SP5448_03925
654,31,SP5448_04350
655,31,SP5448_04355
656,31,SP5448_04375
657,31,SP5448_04380
658,31,SP5448_04385
659,31,SP5448_04395
660,31,SP5448_04400
661,31,SP5448_04405
662,31,SP5448_04425
663,31,SP5448_04520
664,31,SP5448_04645
665,32,SP5448_00205
666,32,SP5448_00745
667,32,SP5448_00995
668,32,SP5448_01205
669,32,SP5448_01525
670,32,SP5448_01605
671,32,SP5448_01650
672,32,SP5448_01710
673,32,SP5448_01780
674,32,SP5448_01865
675,32,SP5448_02530
676,32,SP5448_03380
677,32,SP5448_03520
678,32,SP5448_04170
679,32,SP5448_04395
680,32,SP5448_06305
681,32,SP5448_06445
682,32,SP5448_06990
683,32,SP5448_07090
684,32,SP5448_08480
685,32,SP5448_08785
686,32,SP5448_08935
687,32,SP5448_09190
688,33,SP5448_02540
689,33,SP5448_02545
690,33,SP5448_02550
691,33,SP5448_02555
692,33,SP5448_02560
693,33,SP5448_02565
694,33,SP5448_02570
695,33,SP5448_07805
696,33,SP5448_08100
697,34,SP5448_00305
698,34,SP5448_00545
699,34,SP5448_00615
700,34,SP5448_00660
701,34,SP5448_01020
702,34,SP5448_01475
703,34,SP5448_01480
704,34,SP5448_01485
705,34,SP5448_02050
706,34,SP5448_02315
707,34,SP5448_02360
708,34,SP5448_02540
709,34,SP5448_02610
710,34,SP5448_02990
711,34,SP5448_03120
712,34,SP5448_03735
713,34,SP5448_04445
714,34,SP5448_04550
715,34,SP5448_04975
716,34,SP5448_05140
717,34,SP5448_05470
718,34,SP5448_05475
719,34,SP5448_05480
720,34,SP5448_05610
721,34,SP5448_06230
722,34,SP5448_06415
723,34,SP5448_07380
724,34,SP5448_07385
725,34,SP5448_07490
726,34,SP5448_07495
727,34,SP5448_07555
728,34,SP5448_07560
729,34,SP5448_08890
730,35,SP5448_06245
731,35,SP5448_09235
732,35,SP5448_09240
733,35,SP5448_09245
734,36,SP5448_02035
735,36,SP5448_02040
736,36,SP5448_02045
737,36,SP5448_02050
738,36,SP5448_03375
739,36,SP5448_06095
740,36,SP5448_07865
741,36,SP5448_08910
742,36,SP5448_08915
743,36,SP5448_08920
744,37,SP5448_00610
745,37,SP5448_00635
746,37,SP5448_02205
747,37,SP5448_02210
748,37,SP5448_02215
749,37,SP5448_02220
750,37,SP5448_02230
751,37,SP5448_02320
752,37,SP5448_02325
753,37,SP5448_02470
754,37,SP5448_03495
755,37,SP5448_03525
756,37,SP5448_03550
757,37,SP5448_04380
758,37,SP5448_04390
759,37,SP5448_04405
760,37,SP5448_04410
761,37,SP5448_04420
762,37,SP5448_04430
763,37,SP5448_04435
764,37,SP5448_04445
765,37,SP5448_04455
766,37,SP5448_04460
767,37,SP5448_04465
768,37,SP5448_04485
769,37,SP5448_04490
770,37,SP5448_07280
771,38,SP5448_01425
772,38,SP5448_08790
773,38,SP5448_08795
774,38,SP5448_08800
775,39,SP5448_00685
776,39,SP5448_00930
777,39,SP5448_01000
778,39,SP5448_02315
779,39,SP5448_02540
780,39,SP5448_03530
781,39,SP5448_03720
782,39,SP5448_04635
783,39,SP5448_05390
784,39,SP5448_05580
785,39,SP5448_08650
786,40,SP5448_00745
787,40,SP5448_00995
788,40,SP5448_01130
789,40,SP5448_01135
790,40,SP5448_01140
791,40,SP5448_01660
792,40,SP5448_02205
793,40,SP5448_03465
794,40,SP5448_07375
795,41,SP5448_00870
796,41,SP5448_00875
797,41,SP5448_00880
798,41,SP5448_00885
799,41,SP5448_00925
