,SP5448_07790
SRX1726505,-0.21948860750000002
SRX1726506,0.22725666390000002
SRX1726507,-0.0077680564
SRX1726508,-2.3235545733
SRX1726509,-2.4443246247
SRX1726510,-0.6123639826
SRX1726511,-2.3149231043
SRX1726512,-2.3155325714
SRX1726513,-2.0119202051
SRX1081650,0.2115670386
SRX1081651,0.0065485964
SRX1081652,-0.0382433313
SRX1081653,0.1529889156
SRX1081654,0.3931653699
SRX1081655,0.1565660862
SRX1081656,-0.0453556442
SRX1081657,-0.43392251460000003
SRX1081658,-0.1506423593
SRX1081659,-0.670223039
SRX1081660,-0.9255808724000001
SRX1081661,0.2806561862
SRX1081662,0.4101032479
SRX1081663,0.1027577082
SRX1081664,0.1754276573
SRX1081665,0.3230396179
SRX1081666,0.1954633135
SRX1081668,0.1880461017
SRX1081669,-0.0718716002
SRX1081670,-0.2841791387
SRX1081671,0.0236886601
SRX1081672,-0.440565543
SRX1081673,-1.7457874651
SRX1081674,-1.0621674271
SRX1081675,-0.6791719043000001
SRX1081676,-1.0598177463
SRX1081677,-0.7807513789
SRX1081678,-0.18949874560000002
SRX1081679,-0.5568521313
SRX1081680,-0.5306328546
SRX1081681,-0.9253454331000001
SRX1081682,-1.0014544946
SRX1081683,-1.4509338086
SRX1081684,-1.2332402314
SRX1081685,-0.764681916
SRX1081686,-0.7469923397
SRX1081687,-1.5436776451
SRX1081688,-0.6248534594
SRX1081689,-1.5317772739
SRX1081690,-1.3009907229
SRX1081691,-1.1258068691
SRX1081692,-1.3817366849
SRX1962715,-0.045599510600000004
SRX1962716,-0.0300219416
SRX1962717,0.07562145220000001
SRX1962718,-0.3561652555
SRX1962719,-1.5670088866
SRX1962720,-1.2176956879
SRX1962721,-1.1925613023000001
SRX4892146,-0.0272305178
SRX4892147,0.0874459687
SRX4892148,-0.1108892236
SRX4892149,0.0506737728
SRX4892150,-0.5594452691
SRX4892151,-0.5423894163
SRX4892152,-0.6219888250000001
SRX4892153,-0.3996793167
SRX4892154,-0.1814020537
SRX4892155,-0.3559475559
SRX4892156,-0.2587853785
SRX4892157,-0.4263161392
SRX4892158,-0.18892719560000001
SRX4892159,-0.1297060714
SRX4892160,-0.23723990960000002
SRX4892161,-0.1905296954
SRX7620814,0.1570209052
SRX7620815,0.1327443367
SRX7620816,0.0666183932
SRX7620817,-1.8218270267
SRX7620818,-1.7643383872
SRX7620819,-1.6770851204000001
SRX7620856,-0.4253302471
SRX7620857,-5.0965281412
SRX7620858,0.3143207726
SRX7620859,-5.2571349381
SRX7620860,-0.4067327793
SRX7620861,-5.6391877848
SRX7620862,-0.6959252335
SRX7620863,-2.8529198686
SRX7620864,0.1223732752
SRX7620865,-2.9296144461
SRX7620866,0.2171683232
SRX7620867,-3.6640491966
SRX2161502,0.0357178854
SRX2161503,-0.037425238900000005
SRX2161504,0.0017073535000000002
SRX2161505,-0.45845013700000004
SRX2161506,-0.21299177960000001
SRX2161507,-0.3219009152
SRX2161508,0.1260965519
SRX2161509,0.18885851110000001
SRX2161510,0.16348046930000001
SRX2161511,-0.046186932900000005
SRX2161512,-0.43547982300000004
SRX2161513,-0.5523479008000001
SRX2161514,-1.0452315296
SRX2161515,-1.2728190911000001
SRX2161516,-1.3238321548
SRX2161517,-1.8664985914
SRX2161518,-1.8448870048
SRX2161519,-1.7481607736
SRX2161520,-0.9043273014000001
SRX2161521,-1.2946599064
SRX2161522,-1.0320328964
SRX2161523,-0.9740176338000001
SRX2161524,-0.6092535538
SRX2161525,-1.2316392333
