,PP_4779
SRX8894563,0.0933097207499997
SRX8894564,0.0716799887499997
SRX8894565,0.2985786837499997
SRX8894566,0.5627748427499997
SRX8894567,0.3133375447499995
SRX8894568,0.2253017887499995
SRX8245718,0.0332982287499996
SRX8245719,0.1272552577499999
SRX8245720,-0.1679024012500001
SRX8245721,0.0073489147499996
SRX8245722,-0.1987503582500007
SRX8245723,0.6273553937499994
SRX8245724,0.3491084437499996
SRX8245725,0.4148697307499995
SBRG_IL__IL3__1,0.8647336757499993
SBRG_IL__IL3__2,0.8083382947499995
SRX8245728,-0.3936266912500006
SRX8245729,-0.3992772512500009
SRX8245730,0.1611250857499992
SRX8245731,-0.0600098932500001
SRX8245732,0.4847053547499991
SRX8245733,0.4808432707499994
SBRG_IL__wt__1,0.1318522527499999
SBRG_IL__wt__2,0.0360874817499992
SRX8245726,0.0897949967499993
SRX8245727,0.1581154207499997
SRX8894553,0.2341710117499991
SRX8894554,0.2940128317499999
SRX8894555,0.0532687507499991
SRX8894556,0.4807852837499995
SRX8894557,0.3086739577499999
SRX8894558,0.4062461857499997
SRX8894559,0.3576801037499999
SRX8894560,0.2187747817499996
SBRG_UNeb__coum__1,0.3011061113333326
SBRG_UNeb__coum__2,0.0628404143333334
SBRG_UNeb__coum__3,0.2499797443333333
SBRG_UNeb__coumferul__1,-0.0092355336666667
SBRG_UNeb__coumferul__2,-0.0999897936666665
SBRG_UNeb__coumferul__3,-0.2712240106666668
SBRG_UNeb__ferulate__1,-0.0345648906666671
SBRG_UNeb__ferulate__2,0.0307717183333329
SBRG_UNeb__ferulate__3,-0.0378152296666671
SBRG_UNeb__glc__1,0.0153083533333333
SBRG_UNeb__glc__2,-0.1381102576666668
SBRG_UNeb__glc__3,0.1228019043333334
SRX5659920,-0.2354075504999997
SRX5659925,0.2354075505000006
SRX5704140,-0.0051796840000006
SRX5704141,-0.1572466480000001
SRX5704142,-0.1746306530000003
SRX5704143,0.0192250789999999
SRX5704144,-0.0582465890000003
SRX5704145,0.0328861079999995
SRX5704146,0.1392573989999999
SRX5704147,0.2527173889999998
SRX5704148,0.341622557
SRX5704149,0.323108886
SRX5704150,0.3356664659999993
SRX5704151,0.2916519739999996
SRX5704152,0.0283919459999992
SRX5704153,-0.2050305890000006
SRX5704154,-0.4319702670000005
SRX5704155,0.3973206299999994
SRX5704156,0.1979395139999997
SRX5704157,0.081339614
SRX5704158,0.2708318409999997
SRX5704159,0.3011602609999997
SRX5704160,0.060369423
SRX5704161,0.1149744999999997
SRX5704162,0.2927130209999999
SRX5704163,0.2527109159999998
SRX5704164,-0.0232122620000003
SRX5704165,-0.1147904320000003
SRX5704166,-0.4254817480000001
SRX5704167,-0.1627411890000001
SRX5704168,-0.0184278400000001
SRX5704169,0.1537404339999994
SRX5704170,0.2127497009999999
SRX5704171,0.153202963
SRX5704172,0.0207237179999992
SRX5704173,0.1674505689999996
SRX5704174,0.2568738179999998
SRX5704175,0.1954111819999999
SRX4552613,0.1526795165000001
SRX4552614,0.4754759975000002
SRX4552615,-0.1326702554999999
SRX4552616,-0.3703108505000001
SRX4552617,-0.0636334554999997
SRX4552618,-0.0983372454999997
SRX4552619,-0.1382262994999994
SRX4552621,0.1382262995000003
SRX4552622,-0.3698660944999998
SRX4552623,-0.0849741664999994
SRX4552624,-0.6859034194999998
SRX7195897,0.052688453
SRX7195898,0.0528204289999996
SRX7195899,-0.1055088819999996
SRX7195900,0.0411961539999996
SRX7195901,-0.0588945479999996
SRX7195902,0.0765156879999997
SRX801088,-0.095939790500001
SRX801089,0.0959397904999992
SRX801090,-0.2164146235000004
SRX801091,-0.4009869295000019
SRX801092,-0.4761075575000006
SRX801093,-0.3637733425000018
SRX3921725,0.1861831340000002
SRX3921834,-0.0720807219999999
SRX3921973,-0.1141024119999993
SRX3922005,-0.3614516929999993
SRX3922933,-0.3903805769999993
SRX3923031,-0.0337822269999996
SRX5739419,0.3319357686666668
SRX5739420,0.333299053666666
SRX5739421,0.3007979426666667
SRX5739422,-0.2713800123333332
SRX5739423,-0.2325256873333332
SRX5739424,-0.1141013123333332
