,new_1904268_1904392_c
M9exp_1,9.1343
M9exp_2,8.7214
M9exp_3,8.3629
M9tran_1,8.4386
M9tran_2,8.5784
M9tran_3,8.6298
M9stat_1,8.5117
M9stat_2,8.3585
M9stat_3,8.4426
MG-0.1_1,8.5283
MG-0.1_2,7.9911
MG-0.1_3,8.9851
MG-0.2_2,8.4254
MG-0.2_3,8.7564
MG+5_1,8.4277
MG+5_2,8.3128
MG+5_3,8.6024
MG+10_1,8.9155
MG+10_2,8.4891
MG+10_3,7.7705
MG+15_1,8.424
MG+15_2,9.271
MG+15_3,8.853
MG+25_1,8.6926
MG+25_2,8.2373
MG+25_3,8.9497
MG+45_1,8.5219
MG+45_2,7.7291
MG+45_3,9.0554
MG+60_2,8.4834
MG+60_3,8.382
MG+90_2,7.8788
MG+90_3,8.5854
MG+120_1,7.6986
MG+120_2,8.2968
MG+120_3,8.3167
MG+150_1,8.5257
MG+150_3,8.5654
GM-0.1_1,7.8775
GM-0.1_2,8.4854
GM-0.1_3,8.5137
GM-0.2_1,7.9262
GM-0.2_2,8.7829
GM-0.2_3,8.263
GM+5_1,8.1698
GM+5_2,8.3973
GM+5_3,8.3998
GM+10_2,8.2032
GM+10_3,8.4527
GM+15_1,8.1844
GM+15_2,8.5405
GM+15_3,8.2402
GM+25_1,8.8323
GM+25_2,8.7025
GM+25_3,8.3748
GM+45_1,8.5827
GM+45_2,7.9131
GM+45_3,8.0787
GM+60_1,8.4588
GM+60_2,8.1802
GM+60_3,7.9642
GM+90_1,8.4651
GM+90_2,8.7795
GM+90_3,8.7474
GM+120_1,7.6248
GM+120_3,8.9467
GM+150_1,8.6387
GM+150_2,8.0764
GM+150_3,8.6995
BT_1,8.5769
BT_2,8.0453
B36_1,8.3189
B36_2,8.5943
B60_1,7.9139
B60_2,8.3908
S0_1,7.5414
S0_2,7.7883
S0_3,7.9568
S1_1,8.857000000000003
S1_2,8.5138
S1_3,8.6082
S2_1,8.8121
S2_2,8.3475
S2_3,8.1405
S3_1,9.0323
S3_2,8.7946
S4_1,9.7201
S4_2,8.7512
S4_3,8.4765
S5_1,9.2644
S5_2,9.0396
S5_3,9.2053
S6_1,8.544
S6_2,8.2188
S6_3,8.5438
S6/t_1,9.0707
S6/t_2,7.9944
S6_4,9.1972
S6_5,9.2198
S6_6,9.3762
S7_4,10.0553
S7_5,10.1568
S7_6,10.2675
S8_4,9.9968
S8_5,10.3661
G135_1,9.5119
G135_3,8.2302
G150_1,9.4774
G150_2,9.9823
G150_3,9.7635
G180_1,9.6994
G180_2,9.9578
G180_3,9.1539
T-5.40H_1,8.7575
T-4.40H_1,8.4798
T-3.40H_1,8.5584
T-2.40H_1,8.3583
T-1.40H_1,8.2349
T-1.10H_1,8.2071
T-0.40H_1,7.9601
T0.0H_1,7.6455
T0.30H_1,8.3582
T1.0H_1,7.8359
T1.30H_1,8.199
T2.0H_1,8.3679
T2.30H_1,8.1239
T3.0H_1,7.8374
T3.30H_1,8.2763
T4.0H_1,8.151
T5.0H_1,8.6571
LBexp_1,9.9696
LBexp_2,8.681000000000001
LBexp_3,8.4753
LBtran_1,7.7036
LBtran_2,7.4529
LBtran_3,7.5932
LBstat_1,8.4976
LBstat_2,8.1471
LBstat_3,7.9308
LBGexp_1,9.1967
LBGexp_2,9.857
LBGexp_3,9.5279
