,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,2.227357103575619,4.015371858451381,2.0,0.0,-0.6119395665209829,1.0,5.06665377367222
1,RichMedia__BHIN_Growth_Mid,0.22838185616035367,2.939260461899341,2.0,2.0,2.3067528604428817,3.0,-1.8499891481221744
2,RichMedia__BHIN_Growth_Stat,-2.504196839089534,0.8586130584041229,2.0,4.0,-1.8970657230766577,5.0,-3.1113279551024107
3,RichMedia__LBv2_Growth_Late,0.948902839716563,3.3516401041772528,2.0,6.0,-1.4210646060439591,7.0,3.318870285477085
4,RichMedia__LBv2_Growth_Mid,2.1510571102112408e-15,0.1397320062324857,2.0,8.0,0.0988054491557937,9.0,-0.0988054491557894
5,RichMedia__LBv2_Growth_Stat,1.3050530188579934,0.059124815726533296,2.0,10.0,1.34686057699463,11.0,1.2632454607213566
6,RichMedia__MHB_Rich_Mid,15.785446842947316,13.682276946743478,2.0,12.0,6.110616031832631,13.0,25.460277654062
7,RichMedia__NBO_Rich_Mid,-4.283112358541915,0.9257807804773077,2.0,14.0,-4.937738226309595,15.0,-3.628486490774237
8,Carbon__M9Na_Arabinose_Mid,-1.448249266240138,1.5775358196517024,2.0,16.0,-2.5637355418805354,17.0,-0.3327629905997409
9,Carbon__M9Na_Galactose_Mid,-6.871501022069846,0.5370510850384386,2.0,18.0,-6.491748557995573,19.0,-7.251253486144119
10,Carbon__M9Na_GlcNAcGrowth_Late,0.5179447003242738,0.6712444090886415,2.0,20.0,0.9925861738244092,21.0,0.0433032268241384
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.9668373217139377,0.1759872008244447,2.0,22.0,-1.0912790648189412,23.0,-0.842395578608934
12,Carbon__M9Na_GlcNAcGrowth_Stat,2.0267539792678226,0.08088152652974562,2.0,24.0,1.96956210338592,25.0,2.0839458551497256
13,Carbon__M9Na_GlcNAc_Mid,-1.1547300929097326,1.5367700479980289,2.0,26.0,-2.2413906149735148,27.0,-0.0680695708459503
14,Carbon__M9Na_Gluconate_Mid,-3.609907815818627,1.7870824509000134,2.0,28.0,-2.346249696247752,29.0,-4.873565935389502
15,Carbon__M9Na_Glucosamine_Mid,1.3058817422785898,0.3497756882310682,2.0,30.0,1.5532105033209698,31.0,1.0585529812362098
16,Carbon__M9Na_Glycerol_Mid,-5.458545288089368,0.7246438017589948,2.0,32.0,-4.946144741920783,33.0,-5.970945834257954
17,Carbon__M9Na_Maltose_Mid,-1.9930465201108145,1.2171032926819747,2.0,34.0,-1.1324245284509151,35.0,-2.853668511770714
18,Carbon__M9Na_Mannitol_Mid,-2.773869442062049,1.3311048789122464,2.0,36.0,-1.8326361557127016,37.0,-3.715102728411397
19,Carbon__M9Na_Trehalose_Mid,-1.1845611926495752,1.0369972495210107,2.0,38.0,-1.91782897985768,39.0,-0.4512934054414702
20,Carbon__M9Na_ethanol_Mid,12.997961768849915,0.4054281801279864,2.0,40.0,12.711280753397295,41.0,13.284642784302536
21,Carbon__M9Na_fructose_Mid,-3.0425760163361897,0.23752491125676206,2.0,42.0,-3.210531491786579,43.0,-2.8746205408858003
22,Carbon__M9Na_fumarate_Mid,-2.1057876800340156,1.679197847602469,2.0,44.0,-3.2931598650275764,45.0,-0.9184154950404552
23,Carbon__M9Na_glucoseGrowth_Late,0.03083546112402452,0.5637471263489022,2.0,46.0,-0.3677939547917137,47.0,0.4294648770397627
24,Carbon__M9Na_glucoseGrowth_Mid,1.4710455076283324e-15,0.38475668061183826,2.0,48.0,-0.272064057967456,49.0,0.2720640579674589
25,Carbon__M9Na_glucoseGrowth_Stat,0.00550420064633983,1.4767357537833732,2.0,50.0,1.0497140661671909,51.0,-1.0387056648745112
26,Carbon__M9Na_ribose_Mid,-5.421154475038454,2.1089753546136643,2.0,52.0,-3.9298837004358287,53.0,-6.91242524964108
27,Carbon__M9Na_succinate_Mid,0.2485171921001894,2.0062282622054437,2.0,54.0,-1.1701004167133826,55.0,1.6671348009137614
28,Carbon__M9Na_sucrose_Mid,0.7853478598045607,0.44514086865320274,2.0,56.0,1.1001099866125106,57.0,0.4705857329966107
29,TF__LBv2_HapROver_Late,2.795643395077514,0.15002567698380492,2.0,58.0,2.901727568624865,59.0,2.689559221530163
30,TF__LBv2_HapROver_Mid,-4.819023752176853,0.12703297932085383,2.0,60.0,-4.729197871064747,61.0,-4.908849633288959
