,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,14.082233333333335,0.26389439807114845,3.0,0.0,13.8067,1.0,14.3327,2.0,14.1073,,,,,,,,,,
1,LB__LBtran,12.673466666666668,0.28270062492561476,3.0,3.0,12.9879,4.0,12.5922,5.0,12.4403,,,,,,,,,,
2,LB__LBstat,13.393300000000002,0.529467062242779,3.0,6.0,13.9554,7.0,13.3205,8.0,12.904000000000002,,,,,,,,,,
3,LB__LBGexp,13.559433333333333,0.689457281732039,3.0,9.0,13.044,10.0,13.2917,11.0,14.3426,,,,,,,,,,
4,LB__LBGtran,13.7227,0.3114098264345558,2.0,12.0,13.5025,13.0,13.9429,,,,,,,,,,,,
5,LB__LBGstat,14.806,0.9182827233483161,3.0,14.0,15.6074,15.0,15.0066,16.0,13.804,,,,,,,,,,
6,Life Cycle__S0,13.339233333333334,0.3849485723227625,3.0,17.0,13.0858,18.0,13.7822,19.0,13.1497,,,,,,,,,,
7,Life Cycle__S1,12.753366666666667,0.25218926093974253,3.0,20.0,12.7822,21.0,12.488,22.0,12.9899,,,,,,,,,,
8,Life Cycle__S2,13.5259,0.5198433129318871,3.0,23.0,13.6533,24.0,13.9702,25.0,12.9542,,,,,,,,,,
9,Life Cycle__S3,13.64395,0.27145829329751603,2.0,26.0,13.452,27.0,13.8359,,,,,,,,,,,,
10,Life Cycle__S4,13.813600000000001,0.39439859279667794,3.0,28.0,14.2561,29.0,13.6856,30.0,13.4991,,,,,,,,,,
11,Life Cycle__S5,13.530766666666665,0.7418186458517567,3.0,31.0,13.4434,32.0,12.8365,33.0,14.3124,,,,,,,,,,
12,Life Cycle__S6,11.9832,1.197773719388242,8.0,34.0,12.6813,35.0,10.4023,36.0,13.3643,37.0,12.6584,38.0,9.9363,39.0,12.0093,40.0,12.6745,41.0,12.1392
13,Life Cycle__S7,12.5293,0.173403114158887,3.0,42.0,12.7021,43.0,12.5305,44.0,12.3553,,,,,,,,,,
14,Life Cycle__S8,11.6324,0.759291261638115,2.0,45.0,12.1693,46.0,11.0955,,,,,,,,,,,,
15,Life Cycle__G135,12.8446,1.2199006189030326,2.0,47.0,13.7072,48.0,11.982,,,,,,,,,,,,
16,Life Cycle__G150,13.407666666666666,0.31320013303530553,3.0,49.0,13.3133,50.0,13.7572,51.0,13.1525,,,,,,,,,,
17,Life Cycle__G180,13.4796,0.3944990114056059,3.0,52.0,13.5635,53.0,13.8254,54.0,13.0499,,,,,,,,,,
18,Stress Time Course__C30,12.6602,0.3877773588027033,2.0,55.0,12.386,56.0,12.9344,,,,,,,,,,,,
19,Stress Time Course__C90,12.32315,0.04871965722375263,2.0,57.0,12.3576,58.0,12.2887,,,,,,,,,,,,
20,Biofilm__BI,13.99325,0.03655742058734472,2.0,59.0,13.9674,60.0,14.0191,,,,,,,,,,,,
21,Biofilm__BC,13.8204,0.28486041025971537,4.0,61.0,14.0927,62.0,13.5985,63.0,14.0389,64.0,13.5515,,,,,,,,
22,Biofilm__Sw,13.12095,0.3082278459192162,2.0,65.0,12.903,66.0,13.3389,,,,,,,,,,,,
23,Life Cycle__BT,11.8473,0.3050458654038766,2.0,67.0,12.063,68.0,11.6316,,,,,,,,,,,,
24,Life Cycle__B36,12.62855,0.047588286373854274,2.0,69.0,12.5949,70.0,12.6622,,,,,,,,,,,,
25,Life Cycle__B60,13.82605,0.695439519296969,2.0,71.0,13.3343,72.0,14.3178,,,,,,,,,,,,
26,M9__M9exp,12.936033333333333,0.43978605404597954,3.0,73.0,13.3569,74.0,12.4795,75.0,12.9717,,,,,,,,,,
27,M9__M9tran,13.075466666666665,0.30966900609091197,3.0,76.0,13.0538,77.0,13.3954,78.0,12.7772,,,,,,,,,,
28,M9__M9stat,12.0779,0.10401197046494262,3.0,79.0,12.1214,80.0,12.1531,81.0,11.9592,,,,,,,,,,
29,Supplement__M+G,13.406766666666668,0.5394485363158686,3.0,82.0,12.9018,83.0,13.3434,84.0,13.9751,,,,,,,,,,
30,Supplement__Glu,13.300733333333334,0.26835031830302264,3.0,85.0,13.4478,86.0,13.4634,87.0,12.991,,,,,,,,,,
31,Supplement__Fru,13.621799999999999,0.6027539796633452,3.0,88.0,14.3178,89.0,13.2744,90.0,13.2732,,,,,,,,,,
32,Supplement__Mal,13.141533333333333,0.6404000416406391,3.0,91.0,12.7698,92.0,12.7738,93.0,13.880999999999998,,,,,,,,,,
33,Supplement__G+S,12.8459,0.6767011895955265,2.0,94.0,12.3674,95.0,13.3244,,,,,,,,,,,,
34,Supplement__Pyr,12.592800000000002,0.31648568688014933,3.0,96.0,12.2818,97.0,12.9145,98.0,12.5821,,,,,,,,,,
35,Supplement__Gly,12.270233333333332,0.8706151637396021,3.0,99.0,12.2643,100.0,13.1438,101.0,11.4026,,,,,,,,,,
36,Supplement__Glucon,11.589033333333333,0.7144369414674284,3.0,102.0,11.9186,103.0,12.0792,104.0,10.7693,,,,,,,,,,
37,Stressors__aero,13.3421,0.7435233621077412,3.0,105.0,13.2344,106.0,12.6583,107.0,14.1336,,,,,,,,,,
