,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,-3.33333360913457e-11,0.2690019379991326,3.0,0.0,0.1402562602,2.0,-0.3101451686,4.0,0.1698889083,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.4238040886666667,0.35862346266608297,3.0,1.0,-0.3041211086,3.0,-0.8269643463,5.0,-0.1403268111,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.716937385025,0.43360887092921285,4.0,6.0,-1.268767746,20.0,-0.5977420634,40.0,-0.7760641866,63.0,-0.2251755441,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.0867919174,0.03745319009441387,4.0,7.0,0.0963509064,33.0,0.1262175371,81.0,0.0884025309,82.0,0.036196695200000004,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-1.03616725345,0.6794747955272908,4.0,8.0,-0.9377981625,51.0,-1.0463135,65.0,-1.9083447761999999,76.0,-0.2522125751,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-0.29767328880000005,0.3392791072712702,3.0,9.0,-0.6686236266000001,22.0,-0.0030780127,49.0,-0.22131822710000001,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.2607053327,0.22757295260268032,2.0,10.0,-0.42162371070000004,26.0,-0.0997869547,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-0.4996022962333333,0.6246626018000262,3.0,11.0,-0.19236394580000002,54.0,-0.0880605978,83.0,-1.2183823451,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-1.256267955425,0.38364378599267157,4.0,12.0,-1.487411215,48.0,-1.3260790894,64.0,-1.5168625828,78.0,-0.6947189345,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.05852285182499999,0.1305871645086416,4.0,13.0,-0.2441670797,38.0,-0.0448390331,67.0,-0.0018923083,72.0,0.0568070138,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.4810217237333334,0.14414978014847518,3.0,14.0,-0.6411471893,41.0,-0.44031678020000004,85.0,-0.3616012017,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.541575882875,0.21577428311650015,4.0,15.0,-0.7536427268,52.0,-0.5894722003,71.0,-0.2403944225,80.0,-0.5827941819,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-1.3589293116,0.6071379048632803,3.0,16.0,-1.6166878502,53.0,-1.7946621546000001,77.0,-0.6654379300000001,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-1.9295232067333334,0.1086647393842679,3.0,17.0,-1.9860414351000002,50.0,-1.9982810652,66.0,-1.8042471199,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-1.1244669975000001,0.9656772363387668,3.0,18.0,-0.031170035800000002,25.0,-1.8610071315,62.0,-1.4812238252,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.13986680265,0.16832999752001646,4.0,19.0,-0.2139416864,28.0,0.0984510548,56.0,-0.2899389974,73.0,-0.1540375816,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-0.939222493525,0.8263745521649122,4.0,21.0,0.1177995383,34.0,-1.86555365,45.0,-1.1845118971,58.0,-0.8246239653,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.445673645675,0.15816035641791282,4.0,23.0,-0.5099760910000001,42.0,-0.5781080005,70.0,-0.2168871718,79.0,-0.4777233194,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.0009748539999999972,0.2027352159185688,4.0,24.0,0.23345962990000002,29.0,-0.2424617648,68.0,0.0732775202,74.0,-0.0681748013,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.088533721625,0.35806401424538836,4.0,27.0,0.22232824280000002,31.0,-0.5967883909,69.0,0.0815405166,75.0,-0.061215255,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-0.6734580402499999,1.1804526173760286,4.0,30.0,0.3968506653,32.0,-1.576866253,59.0,0.293036982,86.0,-1.8068535553,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-1.4423845276,,1.0,35.0,-1.4423845276,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-0.8353396008250001,1.2463724919416732,4.0,36.0,-1.7316339783,44.0,-2.0716577853,60.0,0.39602535450000004,61.0,0.0659080058,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,3.469446951953614e-18,0.08003456429843106,4.0,37.0,-0.00359734,46.0,0.0224614794,57.0,-0.1056641009,84.0,0.08679996150000001,,,,,,,,,,,,,,,,,,,,
