,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,9.25185853854297e-18,0.46813175854232847,3.0,0.0,0.3421397117,1.0,-0.5334959264,2.0,0.1913562147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,0.3820472905666667,0.061734275739553646,3.0,3.0,0.3113138174,4.0,0.4097522629,5.0,0.4250757914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.39359262283333335,0.2698456351506145,3.0,6.0,-0.6065124789,7.0,-0.4841492372,8.0,-0.0901161524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,2.64338815386942e-18,0.18169619694040123,21.0,9.0,0.1548808361,10.0,-0.22790686300000002,11.0,-0.2493286908,12.0,-0.1431527132,13.0,-0.2659160694,14.0,0.14120362790000002,15.0,0.0024084191000000002,16.0,-0.2918944656,17.0,-0.055053890800000005,18.0,0.2662634057,19.0,0.32836917260000004,20.0,-0.1179831142,21.0,-0.0787591376,22.0,0.0333059902,23.0,0.1542571794,24.0,-0.0731059591,25.0,-0.046012784200000004,26.0,0.2421180645,27.0,-0.0192207468,28.0,0.1577627017,29.0,0.0877650375
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,0.09273896223333335,0.14084826220363916,21.0,30.0,0.0622651501,31.0,0.2684510975,32.0,-0.06916923230000001,33.0,0.167051737,34.0,0.11834052020000001,35.0,0.0968011889,36.0,0.34577171630000003,37.0,0.1062673145,38.0,0.0586365375,39.0,0.0920687555,40.0,0.103409528,41.0,0.1407409942,42.0,0.2037517572,43.0,-0.1578520452,44.0,0.1345987766,45.0,0.07330374220000001,46.0,-0.0345347156,47.0,-0.0518221367,48.0,-0.1406658047,49.0,0.0333680889,50.0,0.3967352368
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.07150205330227219,3.0,51.0,0.0109663584,52.0,-0.0763517044,53.0,0.06538534600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.6700711322999999,0.09649687288083206,4.0,54.0,-0.7868253809,55.0,-0.6916857408,56.0,-0.6470560835,57.0,-0.5547173240000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.049309619940349984,4.0,58.0,0.021309641100000002,59.0,0.0062130116,60.0,0.0429081775,61.0,-0.0704308302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.10815252475,0.07202841382788297,4.0,62.0,-0.0688427527,63.0,-0.0273867276,64.0,-0.1801659903,65.0,-0.1562146284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.07206106655,0.08537375396846275,4.0,66.0,-0.1620334649,67.0,0.0396319131,68.0,-0.0599019349,69.0,-0.1059407795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,0.00023377192499999958,0.0375517539720529,4.0,70.0,-0.027971751200000002,71.0,-0.0327084361,72.0,0.046301822900000005,73.0,0.015313452100000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,-1.666666804567285e-11,0.289397715652836,6.0,74.0,-0.1008134779,75.0,-0.28574941670000004,76.0,-0.2613044234,86.0,0.41850690160000004,88.0,-0.0544469245,90.0,0.28380734080000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,0.2824289380166667,0.6047441445108191,6.0,77.0,-0.2255803962,78.0,-0.24258012550000002,79.0,-0.3346026787,87.0,0.8391516659,89.0,0.7720009373000001,91.0,0.8861842253000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,0.28170784143333333,0.09665167786659018,3.0,80.0,0.3443768411,82.0,0.1703983818,84.0,0.3303483014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,0.3404979551666667,0.0542202819501575,3.0,81.0,0.3225644885,83.0,0.40141304800000005,85.0,0.297516329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-2.3129646346357427e-18,0.09818326551533103,3.0,92.0,0.0534998707,93.0,-0.11331364890000001,94.0,0.0598137782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.10678618916666667,0.05846709972866158,3.0,95.0,0.041070452300000004,96.0,0.1530411915,97.0,0.1262469237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,0.2289998975666667,0.05970575289781728,3.0,98.0,0.18039024720000002,99.0,0.21096557600000002,100.0,0.2956438695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,0.20380578130000002,0.028475593116761164,3.0,101.0,0.23557133400000002,102.0,0.1805696622,103.0,0.19527634770000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.003019485366666667,0.008827579535864532,3.0,104.0,-0.0029622349,105.0,0.0057793297,106.0,-0.0118755509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,0.20647655550000002,0.10723895607044458,3.0,107.0,0.1196386463,108.0,0.1734456779,109.0,0.3263453423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,0.05500702676666667,0.04157341405420003,3.0,110.0,0.10044852650000001,111.0,0.018882869400000002,112.0,0.0456896844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,0.08498835526666666,0.07785831176636729,3.0,113.0,0.1601918072,114.0,0.0047222727,115.0,0.0900509859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
