k,name,in_iM,gene_weight,regulator,function,category
3,Cadmium,False,-0.010686639612540605,,,
10,Copper,False,-0.010214867228642106,,,
6,Iron,False,0.00576227485667914,,,
5,Lead,False,-0.0029053314425982533,,,
11,Chromium,False,-0.002450906136073172,,,
7,Zinc - Steady,False,0.002383119408041239,,,
14,UC-7,False,0.002189481263048947,,,
13,UC-6,False,0.0019567925250157715,,,
4,UC-4,False,-0.0016658362781163305,,,
12,Zinc - Intermediate,False,-0.0013242058101087721,,,
0,UC-1,False,0.0009379296732367948,,,
8,Zinc - Fast,False,0.0005367066396865993,,,
9,UC-5,False,-0.00032533118016533945,,,
1,UC-2,False,-0.000232606947174645,,,
2,UC-3,False,-0.00016224400722421705,,,
